Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,League
2019,C,17,Derrick Allen,SCJ,32,31.625,25.0,10.25,18.375,0.6975,0.0,0.125,0.0,4.5,6.5,0.8624999999999999,3.75,6.125,9.875,3.125,1.25,0.375,2.625,5.125,German BBL
2019,C,18,Trevor Mbakwe,LUD,5,27.625,25.0,9.75,16.25,0.75,0.0,0.0,0.0,5.375,8.125,0.83375,8.125,11.875,20.0,0.5,2.75,1.125,3.25,11.375,German BBL
2019,C,19,Christian Sengfelder,BLB,37,34.0,24.875,9.125,18.25,0.62875,2.875,7.875,0.45499999999999996,3.625,4.5,1.0037500000000001,4.5,8.5,13.0,2.0,1.25,0.125,1.375,3.875,German BBL
2019,C,20,Michael Kessens,RAS,30,22.0,24.75,10.375,16.75,0.76875,0.0,0.25,0.0,4.125,5.625,0.8999999999999999,5.125,10.125,15.25,2.875,2.5,0.625,5.625,9.875,German BBL
2019,C,21,Leon Radosevic,BAY,37,18.5,22.875,9.5,16.0,0.745,0.0,0.125,0.0,3.75,5.875,0.8025,2.875,6.25,9.125,4.25,2.125,1.375,4.125,7.625,German BBL
2019,C,22,Ziga Dimec,BAY,1,32.625,13.75,4.625,11.5,0.5,0.0,0.0,0.0,4.625,4.625,1.25,2.25,0.0,2.25,2.25,0.0,0.0,2.25,6.875,German BBL
2020,G,1,Kyan Anderson,GOE,21,31.625,37.375,10.75,27.75,0.48250000000000004,5.625,15.125,0.46625,10.375,11.375,1.13875,0.75,2.875,3.625,11.875,2.75,0.0,5.125,4.5,German BBL
2020,G,2,Jordan Davis,RAS,11,23.875,35.0,12.5,26.5,0.5912499999999999,3.375,9.75,0.44125,6.5,8.875,0.9275,1.125,4.875,6.0,7.375,2.875,0.625,8.0,6.0,German BBL
2020,G,3,Cameron Wells,OLI,20,36.5,33.25,12.5,22.75,0.6900000000000001,2.5,5.125,0.6,5.625,6.125,1.165,0.75,4.5,5.25,11.25,1.875,0.375,5.25,3.875,German BBL
2020,G,4,Peyton Siva,BER,18,26.375,32.875,10.875,20.0,0.6787500000000001,6.125,11.375,0.6775,4.875,6.625,0.9225,1.0,4.25,5.25,13.75,3.0,0.125,5.875,4.875,German BBL
2020,G,5,Lamont Jones,FRA,20,37.875,32.125,11.875,27.5,0.54125,2.5,8.375,0.3675,5.875,7.25,1.01,0.875,3.625,4.5,9.0,2.0,0.0,5.125,4.625,German BBL
2020,G,6,Kaza Keane,BC,19,35.5,32.0,10.625,21.875,0.60625,3.375,8.625,0.48125,7.625,9.125,1.03625,0.75,5.0,5.75,11.125,3.25,0.25,4.625,6.0,German BBL
2020,G,7,Josh Young,RAS,20,30.125,31.5,11.25,24.0,0.5825,5.75,13.375,0.5375,3.375,4.875,0.865,1.5,4.0,5.5,7.875,1.5,0.0,4.125,6.0,German BBL
2020,G,8,Martin Hermannsson,BER,27,29.625,31.375,10.875,23.5,0.5800000000000001,3.25,8.625,0.4625,6.375,7.375,1.07625,1.375,4.0,5.5,15.375,2.375,0.0,5.625,3.25,German BBL
2020,G,9,Jordan Hulls,OLI,21,27.25,30.5,10.75,24.375,0.55125,4.75,12.25,0.48375,4.25,4.5,1.17625,1.0,3.375,4.5,7.125,2.375,0.0,3.75,4.375,German BBL
2020,G,10,Makai Mason,BER,15,9.875,29.375,8.625,22.75,0.47250000000000003,3.0,11.125,0.34125000000000005,9.125,10.625,1.07125,1.0,1.0,2.0,6.125,0.5,0.0,7.625,9.625,German BBL
2020,G,11,Dewayne Russell,CRA,22,36.0,29.125,9.625,21.875,0.5525,2.5,7.25,0.44375,7.25,9.125,0.98,1.75,4.125,5.75,13.125,2.5,0.125,5.125,6.0,German BBL
2020,G,12,Maurice Stuckey,CRA,16,23.25,28.875,9.125,23.0,0.49375,6.5,15.5,0.52,4.25,5.25,1.01,0.625,4.875,5.5,4.0,1.25,0.375,2.875,9.75,German BBL
2020,G,13,Retin Obasohan,BRO,24,20.25,28.5,8.625,19.875,0.5425,1.875,6.5,0.3575,9.375,12.0,0.9775,1.25,5.375,6.625,9.125,2.75,0.625,5.25,8.75,German BBL
2020,G,14,Tyler Larson,EWE,21,29.625,28.25,9.375,21.875,0.53625,3.125,11.0,0.3575,6.25,7.125,1.10125,1.375,7.0,8.375,8.375,2.375,0.125,6.0,4.625,German BBL
2020,G,15,James Robinson,BAY,21,28.125,27.5,8.5,18.75,0.56625,2.5,6.75,0.47125,8.0,8.625,1.1575,1.0,3.875,5.0,12.25,2.25,0.0,3.75,5.75,German BBL
2020,G,16,Trevor Releford,BLB,20,35.875,27.375,10.25,21.75,0.58875,2.875,8.625,0.42125,4.0,4.75,1.0325,1.5,5.125,6.625,11.0,2.75,0.375,5.0,8.125,German BBL
2020,G,17,Nelson Weidemann,BRO,23,12.125,27.375,8.875,18.0,0.61625,4.875,11.75,0.51125,4.875,6.125,0.97875,0.25,3.75,4.0,5.625,1.125,0.0,6.5,9.875,German BBL
2020,G,18,Bennet Hundt,GOE,27,26.375,26.625,7.875,21.75,0.4525,3.75,11.0,0.42875,7.0,9.0,0.9850000000000001,1.5,2.5,4.0,9.875,1.625,0.0,6.375,5.375,German BBL
2020,G,19,Stephen Brown,GIE,18,37.0,26.5,9.25,19.5,0.5925,2.75,7.5,0.4475,5.25,6.0,1.1087500000000001,0.875,3.625,4.5,10.625,2.375,0.375,4.75,5.375,German BBL
2020,G,20,Heiko Schaffartzik,HAM,18,33.625,26.125,7.625,21.75,0.43624999999999997,4.875,15.875,0.38125,6.25,6.625,1.17875,1.625,2.375,4.0,6.75,1.0,0.0,4.25,3.125,German BBL
2020,G,21,Per Gunther,RUL,26,18.375,25.0,7.875,15.25,0.64375,3.625,9.25,0.48750000000000004,5.625,6.625,1.07125,0.125,2.0,2.25,8.375,0.625,0.125,4.375,7.25,German BBL
2020,G,22,Dejan Kovacevic,CRA,24,11.625,24.375,10.75,19.0,0.7037499999999999,1.125,3.75,0.3575,1.875,3.0,0.795,3.25,6.75,9.875,3.0,1.875,0.75,5.875,10.5,German BBL
2020,G,23,Andreas Obst,RUL,28,29.75,23.25,7.25,20.5,0.43875,4.625,14.375,0.40125,4.25,4.5,1.1749999999999998,0.75,4.0,4.75,4.125,1.375,0.125,3.25,5.0,German BBL
2020,G,24,Jan Span,CRA,19,29.375,22.625,7.375,20.875,0.44375,5.5,15.625,0.44125,2.25,2.75,1.0625,1.125,4.25,5.375,10.75,3.25,0.125,5.0,4.75,German BBL
2020,G,25,Joshiko Saibou,TBB,17,21.75,22.375,7.75,20.5,0.47,2.875,8.75,0.40750000000000003,4.125,5.125,1.0,2.0,6.5,8.5,5.75,1.625,0.25,3.625,6.875,German BBL
2020,G,26,Maodo Lo,BAY,25,27.125,22.25,7.625,16.875,0.5675,3.375,9.625,0.43124999999999997,3.625,4.25,1.085,0.5,6.0,6.375,9.25,3.125,0.25,4.375,6.375,German BBL
2020,G,27,Jaleen Smith,LUD,30,37.625,21.25,7.375,17.625,0.52125,3.5,10.625,0.40875,3.25,3.875,1.035,2.0,4.875,6.875,5.375,3.375,0.125,2.625,4.75,German BBL
2020,G,28,T.J. DiLeo,TBB,14,26.625,21.0,7.625,18.0,0.53375,1.625,5.625,0.3575,4.0,4.375,1.13625,1.375,2.875,4.25,10.5,3.375,0.25,2.625,6.625,German BBL
2020,G,29,Braydon Hobbs,EWE,26,29.375,20.0,6.625,16.5,0.5062500000000001,4.125,12.125,0.42625,2.5,2.625,1.1575,1.125,7.75,8.875,10.125,3.0,0.5,3.125,3.125,German BBL
2020,G,30,Lukas Herzog,LUD,11,8.625,19.75,5.5,13.375,0.515,2.375,10.25,0.28875,6.25,7.125,1.11125,0.0,4.75,4.75,0.75,2.375,0.0,0.75,5.5,German BBL
2020,G,31,Paris Lee,BRO,27,32.25,19.5,6.75,17.0,0.495,3.125,9.875,0.40625,2.875,3.5,1.03125,0.25,4.5,4.75,13.375,2.375,0.125,5.125,3.375,German BBL
2020,G,32,DeMarcus Nelson,BAY,13,21.75,19.125,7.5,13.875,0.6725000000000001,0.5,2.375,0.2775,3.75,6.125,0.76125,1.875,4.75,6.625,6.125,2.625,0.25,5.375,7.75,German BBL
2020,G,33,Bastian Doreth,BAY,20,25.875,18.625,6.125,12.875,0.59,4.0,9.0,0.5650000000000001,2.5,2.625,1.18,0.625,4.75,5.375,9.25,1.625,0.0,3.125,4.75,German BBL
2020,G,34,Jovan Novak,BC,20,33.375,18.5,5.75,13.875,0.5187499999999999,3.25,9.125,0.4475,3.875,4.625,1.03625,1.25,5.5,6.75,19.875,1.5,0.0,7.25,3.125,German BBL
2020,G,35,Bjarne Kraushaar,GIE,17,18.875,18.5,5.625,15.0,0.46875,1.875,5.875,0.4,5.375,7.5,0.8987499999999999,0.75,4.875,5.625,11.25,1.625,0.5,5.625,9.875,German BBL
2020,G,36,Tevonn Walker,HAM,18,21.0,17.125,5.625,15.5,0.44875,0.25,3.625,0.07,5.75,7.0,1.03625,2.125,3.625,5.75,5.75,2.125,0.0,2.0,8.5,German BBL
2020,G,37,Konstantin Klein,LUD,19,20.125,15.5,4.75,13.875,0.42250000000000004,2.125,9.625,0.28,3.875,4.75,1.04125,1.75,7.25,9.0,5.125,1.375,0.25,0.75,9.25,German BBL
2020,G,38,Max DiLeo,RAS,25,24.75,14.625,5.0,14.125,0.4375,2.5,8.0,0.3975,2.125,3.375,0.80375,1.875,3.25,5.125,7.25,4.25,0.125,3.375,8.25,German BBL
2020,G,39,Justus Hollatz,HAM,18,20.125,10.125,3.75,10.0,0.46875,0.625,4.75,0.1625,2.125,3.125,0.83375,2.125,2.5,4.5,8.25,6.0,0.875,5.625,4.75,German BBL
2020,G,40,Daniel Schmidt,FRA,16,7.375,9.5,3.125,8.25,0.48125,1.25,5.125,0.3125,1.875,3.75,0.625,0.0,3.75,3.75,12.0,3.75,0.0,5.75,17.75,German BBL
2020,G,41,Jacob Hollatz,EWE,10,7.25,7.25,2.125,7.25,0.3575,0.0,3.125,0.0,3.125,5.25,0.75,2.125,2.125,4.125,5.25,4.125,0.0,3.125,14.625,German BBL
2020,G,42,Garai Zeeb,BLB,17,12.75,7.25,2.375,12.375,0.2425,1.0,6.875,0.1875,1.375,2.125,0.83375,3.5,1.75,5.125,13.5,3.5,0.0,4.125,10.75,German BBL
2020,G,43,Nils Hassfurther,OLI,19,10.75,6.25,2.625,10.25,0.3125,0.75,3.625,0.25,0.375,0.75,0.625,1.125,2.25,3.25,8.875,1.5,0.0,2.25,5.5,German BBL
2020,G,1,Zoran Dragic,RUL,15,36.75,40.625,12.875,27.0,0.59625,4.25,12.125,0.43499999999999994,10.625,12.625,1.04875,2.125,4.125,6.25,4.625,2.0,0.125,4.0,3.5,German BBL
2020,G,2,Yannick Franke,HAM,20,28.0,35.25,10.75,23.875,0.56125,3.75,10.5,0.44875,10.0,11.875,1.05375,3.25,5.75,9.0,4.25,2.375,0.0,4.125,5.75,German BBL
2020,G,3,Khadeen Carrington,LUD,21,37.125,34.75,11.5,25.375,0.56875,4.25,10.0,0.5287499999999999,7.375,9.0,1.035,1.0,7.0,8.0,6.625,1.875,0.125,3.875,4.25,German BBL
2020,G,4,Branden Frazier,TBB,19,30.625,33.625,11.375,25.75,0.55,5.25,13.5,0.48750000000000004,5.625,6.75,1.0574999999999999,1.5,5.5,7.125,10.0,1.875,0.125,5.0,5.0,German BBL
2020,G,5,Marcos Knight,LUD,26,37.5,33.0,12.0,26.25,0.5700000000000001,2.5,7.125,0.42999999999999994,6.5,8.125,1.0125000000000002,3.875,7.875,11.875,6.25,3.0,0.5,4.0,4.75,German BBL
2020,G,6,Andrew Warren,BC,17,35.125,33.0,10.625,22.875,0.58375,7.75,16.375,0.59625,3.75,4.25,1.1025,0.75,4.125,4.875,4.625,1.5,0.375,2.25,6.375,German BBL
2020,G,7,Bryce Alford,BAY,21,28.375,32.5,9.5,22.625,0.52125,6.75,17.375,0.48875,6.75,7.125,1.1837499999999999,0.625,2.75,3.375,4.25,1.25,0.375,2.5,3.625,German BBL
2020,G,8,Sebastian Herrera,CRA,26,34.25,31.5,10.5,21.125,0.6225,4.625,10.75,0.54125,5.875,6.625,1.10625,1.625,5.625,7.25,7.0,1.5,0.625,4.5,5.625,German BBL
2020,G,9,Trevis Simpson,RAS,24,36.25,31.25,10.125,23.375,0.54,6.0,16.125,0.4675,5.0,5.875,1.06625,0.875,6.25,7.125,3.25,2.0,0.25,2.5,5.125,German BBL
2020,G,10,Teyvon Myers,GIE,19,33.875,30.875,10.125,22.375,0.56625,4.0,9.25,0.5375,6.625,8.375,0.99,1.125,5.25,6.375,7.375,2.5,0.125,4.625,5.75,German BBL
2020,G,11,Jorge Gutierrez,HAM,13,35.375,30.125,10.5,22.375,0.58375,2.25,6.25,0.45999999999999996,7.0,9.125,0.96,1.75,6.375,8.125,12.5,3.75,0.125,7.625,7.375,German BBL
2020,G,12,Nihad Djedovic,BAY,12,29.375,29.875,10.5,21.125,0.61875,3.625,9.0,0.5062500000000001,5.375,6.125,1.0775,1.25,6.875,8.125,7.0,3.375,0.0,4.75,4.0,German BBL
2020,G,13,Kameron Taylor,BRO,27,25.0,28.875,9.875,19.5,0.63625,3.375,8.625,0.48750000000000004,5.75,6.75,1.065,1.625,6.5,8.125,7.125,2.375,1.0,4.875,6.375,German BBL
2020,G,14,Thomas Klepeisz,BLB,20,33.0,28.5,8.625,18.5,0.5825,5.875,13.875,0.5325,5.375,6.375,1.04875,1.625,2.875,4.375,9.75,2.375,0.125,4.75,6.0,German BBL
2020,G,15,Tyler Harvey,RUL,19,27.25,28.0,9.25,22.875,0.5062500000000001,5.75,14.75,0.49,3.625,4.0,1.11625,0.625,4.875,5.5,5.75,2.5,0.25,3.0,4.875,German BBL
2020,G,16,Skyler Bowlin,OLI,21,30.375,27.75,8.75,18.875,0.57875,5.5,12.375,0.56,4.875,5.5,1.09,0.5,4.5,5.0,9.375,3.625,0.0,3.75,6.75,German BBL
2020,G,17,Rokas Giedraitis,BER,27,29.75,27.375,9.25,20.25,0.5700000000000001,3.75,11.125,0.42000000000000004,5.125,6.0,1.07375,2.5,6.25,8.75,3.875,2.75,0.625,2.25,4.625,German BBL
2020,G,18,David Brembly,BC,15,23.75,27.125,9.625,19.75,0.61125,4.25,9.625,0.54375,3.625,4.0,1.11875,1.25,6.875,8.25,3.0,0.375,0.375,1.5,8.25,German BBL
2020,G,19,James Woodard,BAY,19,36.25,26.875,10.0,18.625,0.6725000000000001,3.75,9.625,0.48250000000000004,3.125,4.5,0.8837499999999999,1.75,6.0,7.75,6.0,1.25,0.5,2.125,4.625,German BBL
2020,G,20,Jeremy Morgan,CRA,17,33.125,26.75,8.5,21.875,0.48750000000000004,5.0,16.0,0.39625,4.625,6.25,0.93125,2.875,6.25,9.125,4.125,2.125,2.125,2.25,6.375,German BBL
2020,G,21,Petteri Koponen,BAY,25,23.125,26.25,7.875,15.875,0.62,5.875,11.625,0.625,4.625,5.0,1.15375,0.75,3.875,4.625,6.375,1.125,0.0,2.75,6.0,German BBL
2020,G,22,Matt McQuaid,FRA,27,17.5,25.375,8.75,21.875,0.49875,5.875,15.375,0.47625,2.0,2.25,1.1612500000000001,1.625,3.375,4.875,2.5,3.0,0.125,2.75,6.375,German BBL
2020,G,23,Jairus Lyles,BLB,11,28.25,24.125,7.5,17.375,0.53875,2.625,7.75,0.42999999999999994,6.5,8.75,0.9375,0.75,4.875,5.5,5.375,3.375,0.0,6.25,5.375,German BBL
2020,G,24,Yorman Polas,TBB,19,25.625,23.875,8.75,18.375,0.59875,1.25,4.75,0.3225,5.125,7.5,0.84125,4.75,7.375,12.125,2.875,3.5,0.125,5.875,7.25,German BBL
2020,G,25,Elias Lasisi,GOE,17,25.625,23.625,7.75,18.5,0.52625,5.125,13.125,0.49375,2.875,3.75,0.96625,1.0,5.125,6.25,3.625,0.875,0.0,2.25,3.75,German BBL
2020,G,26,Tre McLean,BRO,27,24.125,23.625,7.5,17.875,0.5237499999999999,4.5,11.875,0.47375,4.125,5.625,0.91875,1.625,8.125,9.75,2.75,2.0,0.25,3.625,7.125,German BBL
2020,G,27,Alen Pjanic,GIE,19,24.25,23.25,8.25,18.875,0.55,2.5,9.0,0.34125000000000005,4.25,5.25,1.0162499999999999,2.25,7.375,9.625,2.875,2.875,1.125,2.5,10.25,German BBL
2020,G,28,Kevin McClain,EWE,17,12.0,23.25,8.125,17.0,0.5974999999999999,3.375,10.0,0.41625,3.75,5.125,0.8925,0.375,5.125,5.5,4.0,3.0,0.75,4.75,13.25,German BBL
2020,G,29,Robin Amaize,EWE,23,19.875,22.125,8.0,17.375,0.5775,2.625,7.5,0.43499999999999994,3.5,4.375,0.9725,2.125,5.875,8.0,3.5,3.0,0.125,3.75,8.875,German BBL
2020,G,30,Ferdinand Zylka,BC,19,14.375,20.875,6.625,18.625,0.44125,3.25,10.75,0.385,4.375,5.25,1.0525,1.375,3.625,4.875,3.875,1.875,0.0,3.25,11.25,German BBL
2020,G,31,Quantez Robertson,FRA,27,43.125,19.25,6.5,18.125,0.44499999999999995,3.0,10.375,0.365,3.25,4.75,0.8737499999999999,1.875,6.75,8.625,6.875,3.25,0.375,4.375,4.625,German BBL
2020,G,32,Diego Flaccadori,BAY,23,16.75,18.875,6.375,16.625,0.485,1.5,6.25,0.3125,4.5,5.625,0.9912500000000001,0.625,4.125,4.625,5.875,2.375,0.375,6.0,5.625,German BBL
2020,G,33,Seth Hinrichs,RUL,20,28.25,18.625,7.375,11.5,0.805,1.375,2.875,0.56875,2.5,3.75,0.8487500000000001,5.125,9.875,15.125,6.125,1.5,0.625,2.75,5.625,German BBL
2020,G,34,T.J. Bray,BAY,13,25.75,18.625,6.25,14.125,0.555,4.0,10.5,0.47875,2.0,2.75,0.9375,1.375,5.125,6.5,7.875,0.625,0.0,4.5,4.0,German BBL
2020,G,35,Dominic Lockhart,GOE,27,33.875,18.125,6.0,13.0,0.5775,3.5,8.875,0.49250000000000005,2.75,3.875,0.8775,1.75,5.75,7.5,6.125,1.875,0.25,3.25,6.25,German BBL
2020,G,36,Bryce Taylor,BRO,16,13.5,18.0,6.25,16.25,0.47875,3.125,10.0,0.3875,2.375,3.875,0.795,1.375,3.125,4.5,2.75,2.125,0.375,2.75,3.125,German BBL
2020,G,37,Jonas Mattisseck,BER,29,20.5,17.625,5.375,13.375,0.5075000000000001,4.0,9.5,0.53375,2.75,3.375,1.0187499999999998,0.625,2.75,3.375,4.5,2.375,0.125,3.5,7.5,German BBL
2020,G,38,Len Schoormann,FRA,12,12.25,17.375,5.625,17.875,0.3925,1.5,6.625,0.28875,4.625,7.125,0.80375,1.0,4.125,5.125,6.125,1.5,0.0,9.75,9.125,German BBL
2020,G,39,Joanic Gruttner Bacoul,BAY,12,7.625,14.875,5.75,11.5,0.625,1.625,4.125,0.5,1.625,5.75,0.3575,3.25,7.375,10.75,0.875,0.875,0.0,2.5,9.875,German BBL
2020,G,40,Liam Carpenter,CRA,12,7.25,14.75,5.25,9.5,0.68125,3.5,6.0,0.7137499999999999,0.875,1.75,0.625,2.625,0.0,2.625,3.5,2.625,0.0,4.375,1.75,German BBL
2020,G,41,Lukas Wank,BLB,19,18.375,14.625,5.0,14.125,0.43499999999999994,1.75,8.125,0.26375,3.0,5.375,0.7000000000000001,3.0,5.375,8.375,5.625,1.5,0.375,6.0,8.375,German BBL
2020,G,42,Marvin Omuvwie,GOE,18,13.25,14.375,6.0,14.375,0.51625,0.375,4.75,0.08375,2.25,2.875,0.9725,6.875,7.25,14.125,1.625,2.5,1.25,2.5,6.625,German BBL
2020,G,43,Patrick Heckmann,RUL,22,17.25,14.125,5.375,11.375,0.5825,0.75,4.0,0.25,2.75,4.125,0.83375,2.125,8.5,10.625,4.875,2.75,1.0,2.375,10.25,German BBL
2020,G,44,Joe Rahon,FRA,18,37.375,13.875,4.875,12.0,0.5087499999999999,1.125,3.25,0.43124999999999997,3.0,3.75,0.9925,1.125,6.25,7.375,12.75,2.875,0.125,4.75,5.125,German BBL
2020,G,45,Felix Hoffmann,OLI,20,17.25,12.625,5.375,9.75,0.6950000000000001,0.25,2.0,0.13875,1.5,2.625,0.72875,4.375,9.75,14.125,4.375,2.875,0.0,2.625,6.25,German BBL
2020,G,46,Zan Sisko,BAY,10,16.0,11.75,3.25,10.875,0.38,1.875,5.125,0.45499999999999996,3.25,3.75,1.09375,1.0,5.625,6.625,16.0,1.375,0.0,3.75,10.875,German BBL
2020,G,47,Karsten Tadda,EWE,28,30.25,7.625,2.25,7.25,0.39625,1.375,4.625,0.36,1.625,1.875,1.13125,1.375,3.5,4.875,5.0,1.375,0.25,1.25,5.875,German BBL
2020,F,1,Michael Carrera,HAM,11,25.5,39.0,15.25,26.25,0.7274999999999999,0.5,4.0,0.16625,8.0,10.125,0.9862500000000001,7.25,8.875,16.0,2.125,1.875,1.625,4.75,8.5,German BBL
2020,F,2,Javontae Hawkins,CRA,19,35.625,33.5,10.25,22.5,0.5725,3.5,9.625,0.45999999999999996,9.375,11.875,0.9925,2.375,7.25,9.5,2.875,1.5,0.125,4.375,5.625,German BBL
2020,F,3,Marcus Eriksson,BER,24,29.125,33.375,11.5,21.875,0.65625,7.375,15.0,0.61625,2.875,3.5,1.055,0.25,5.625,5.75,3.5,2.625,1.0,1.75,2.75,German BBL
2020,F,4,Archie Goodwin,RUL,12,30.0,32.125,11.625,21.625,0.6725000000000001,1.25,5.0,0.3125,7.5,12.75,0.7374999999999999,3.5,5.0,8.5,5.875,2.875,0.625,5.0,4.625,German BBL
2020,F,5,Elias Harris,BRO,26,24.0,30.5,11.375,20.125,0.7062499999999999,0.625,1.5,0.48125,7.125,9.875,0.8999999999999999,4.625,5.5,10.125,4.375,1.125,0.25,3.875,6.125,German BBL
2020,F,6,Karim Jallow,BLB,20,33.0,30.375,9.875,19.25,0.64,1.125,5.125,0.2775,9.5,11.875,1.0,4.625,6.625,11.25,3.375,2.25,0.125,2.75,6.75,German BBL
2020,F,7,Ricky Paulding,EWE,28,36.375,29.625,10.5,24.0,0.545,3.0,9.25,0.39625,5.75,6.625,1.08375,1.75,3.25,4.875,3.125,1.125,0.5,2.625,3.125,German BBL
2020,F,8,Lukas Meisner,BAY,18,26.75,28.5,10.625,20.875,0.63375,4.25,9.625,0.54375,3.125,4.5,0.8624999999999999,2.5,8.125,10.625,3.75,0.875,0.5,3.75,5.875,German BBL
2020,F,9,Sergio Kerusch,BC,19,18.75,28.0,9.875,23.0,0.53875,1.875,6.5,0.3625,6.375,9.875,0.7975,3.625,9.75,13.25,1.0,0.875,0.25,1.25,8.875,German BBL
2020,F,10,Killian Hayes,RUL,20,31.25,27.875,10.125,20.25,0.62125,1.5,6.625,0.2725,6.25,7.375,1.065,1.25,6.25,7.5,12.625,3.25,0.5,8.25,7.25,German BBL
2020,F,11,Vladimir Lucic,BAY,23,29.25,26.375,7.625,16.0,0.59,2.625,7.625,0.44125,8.625,9.75,1.09375,1.5,8.25,9.75,3.75,1.5,0.5,2.5,5.75,German BBL
2020,F,12,Steve Vasturia,RAS,21,38.125,26.375,8.75,20.625,0.53375,3.5,9.625,0.44875,5.25,5.75,1.1287500000000001,1.25,5.875,7.25,9.625,2.0,0.125,4.625,4.25,German BBL
2020,F,13,Nick Weiler-Babb,LUD,30,38.125,26.125,9.0,22.5,0.49875,4.125,12.625,0.40750000000000003,4.0,4.875,1.03375,2.25,7.625,9.875,5.125,2.625,0.375,2.0,3.25,German BBL
2020,F,14,Jordan Barnett,GIE,17,28.0,25.625,9.625,18.25,0.6575,3.5,9.875,0.43624999999999997,3.0,3.25,1.13125,1.375,6.5,7.875,2.0,2.375,2.625,3.0,4.875,German BBL
2020,F,15,Adam Waleskowski,FRA,14,13.375,25.5,9.625,20.375,0.58875,2.0,6.0,0.41625,4.375,5.125,1.0574999999999999,1.625,6.75,8.375,5.625,0.375,0.75,5.125,16.0,German BBL
2020,F,16,Michael Patrick Gbinije,BC,17,33.25,25.375,8.5,17.0,0.625,4.125,9.25,0.55375,4.25,4.75,1.11125,2.125,3.625,5.75,4.625,2.375,1.25,2.25,5.125,German BBL
2020,F,17,Gavin Schilling,RUL,28,16.75,25.25,10.0,16.75,0.75,0.0,0.0,0.0,5.125,7.0,0.90875,5.75,10.0,15.75,3.375,3.25,1.375,4.625,10.375,German BBL
2020,F,18,Quincy Ford,CRA,15,32.375,24.5,6.25,13.875,0.555,3.75,8.625,0.53625,8.375,10.875,0.96375,3.375,10.25,13.625,4.0,4.0,0.625,4.75,5.75,German BBL
2020,F,19,Kenneth Ogbe,BER,26,13.75,23.875,7.375,15.375,0.59875,1.875,5.25,0.44999999999999996,7.375,9.625,0.95125,2.75,8.375,11.125,4.0,1.25,0.25,3.625,6.125,German BBL
2020,F,20,Florian Koch,OLI,21,26.5,23.5,8.75,17.75,0.62,5.25,10.375,0.6325000000000001,0.625,1.75,0.48125,1.75,5.25,7.0,3.125,1.0,0.125,2.625,5.75,German BBL
2020,F,21,Joshua Obiesie,OLI,16,10.875,23.375,8.25,23.375,0.43999999999999995,3.5,10.375,0.41625,3.5,5.625,0.76875,0.0,4.375,4.375,5.625,0.875,0.375,6.0,6.0,German BBL
2020,F,22,Brandon Thomas,GIE,19,36.75,22.375,8.0,17.125,0.57875,3.5,9.5,0.46875,2.875,3.625,0.9925,0.625,4.75,5.375,5.125,1.0,0.375,3.375,3.25,German BBL
2020,F,23,Jarelle Reischel,RAS,20,9.25,21.375,6.875,17.75,0.48250000000000004,2.875,7.625,0.45999999999999996,4.875,5.625,1.07125,2.375,8.875,11.25,2.875,1.625,0.0,3.25,10.875,German BBL
2020,F,24,Shaquille Hines,FRA,19,33.5,21.125,7.25,16.5,0.545,3.25,9.375,0.4425,3.375,4.875,0.8837499999999999,3.125,8.0,11.25,1.875,1.25,1.0,3.25,5.125,German BBL
2020,F,25,Trey McKinney Jones,TBB,16,24.25,20.875,7.875,15.5,0.64125,2.125,5.0,0.5287499999999999,2.875,3.125,1.1724999999999999,1.875,5.625,7.5,3.625,2.375,0.375,5.25,7.5,German BBL
2020,F,26,Alex King,BAY,27,17.0,20.75,6.875,13.375,0.64,3.75,8.625,0.5425,3.25,4.375,0.92625,1.25,4.125,5.375,4.125,2.125,0.5,2.625,6.375,German BBL
2020,F,27,Jacob Patrick,LUD,10,11.0,20.375,7.5,16.25,0.5725,4.125,9.5,0.53625,1.375,2.0,0.83375,1.375,4.125,5.375,1.375,0.625,0.0,2.75,6.125,German BBL
2020,F,28,Alex Ruoff,GOE,13,41.0,20.0,6.875,15.875,0.5425,3.375,8.125,0.5175,2.875,3.625,0.96125,1.875,6.5,8.375,10.25,3.5,0.25,5.5,5.375,German BBL
2020,F,29,Mihajlo Andric,GOE,27,26.375,19.625,6.75,17.0,0.49750000000000005,3.5,11.25,0.385,2.75,3.0,1.1612500000000001,1.625,6.375,8.125,3.0,1.0,0.25,3.375,5.75,German BBL
2020,F,30,Luc Van Slooten,RAS,11,10.25,19.375,4.625,16.0,0.365,4.0,14.625,0.34125000000000005,6.0,8.625,0.865,2.625,5.375,8.0,3.375,2.625,0.0,1.375,2.625,German BBL
2020,F,31,Akeem Vargas,FRA,25,28.875,18.125,6.25,12.5,0.625,3.375,7.375,0.56375,2.25,2.75,1.0574999999999999,2.625,4.75,7.375,3.875,2.125,0.0,3.0,5.875,German BBL
2020,F,32,Lucca Staiger,BLB,10,32.5,18.0,5.25,15.875,0.41625,4.125,14.125,0.36874999999999997,3.25,4.125,0.9725,1.125,4.875,6.0,5.5,0.75,0.25,3.875,3.5,German BBL
