Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2019,Alex Abreu,G,5-10,180,Giessen 46ers,Bayamon (PR),"2015 NBA Draft, Undrafted",Puerto Rico
2019,Ismet Akpinar,G,6-4,176,Bayern Munich,Hamburg,"2017 NBA Draft, Undrafted",Germany
2019,Jacob Albrecht,F,6-8,220,BG Goettingen,N/A,"2017 NBA Draft, Undrafted",Germany
2019,Julian Albus,F,6-4,198,s.Oliver Baskets,Tubingen,"2014 NBA Draft, Undrafted",Germany
2019,Bryce Alford,G,6-3,185,Medi Bayreuth,Albuquerque (NM),"2017 NBA Draft, Undrafted",United States
2019,Noah Allen,GF,6-7,215,s.Oliver Baskets,Pacific Grove (CA),"2017 NBA Draft, Undrafted",United States
2019,Terry Allen,F,6-8,240,BG Goettingen,Houston (TX),"2016 NBA Draft, Undrafted",United States
2019,Robin Amaize,G,6-2,176,EWE Baskets Oldenburg,Giessen,"2016 NBA Draft, Undrafted",Germany
2019,Kyan Anderson,G,5-11,175,BG Goettingen,Fort Worth (TX),"2015 NBA Draft, Undrafted",United States
2019,Mihajlo Andric,F,6-7,187,BG Goettingen,Kragujevac,"2016 NBA Draft, Undrafted",Serbia
2019,Darion Atkins,F,6-8,235,Brose Baskets Bamberg,Clinton (MD),"2015 NBA Draft, Undrafted",United States
2019,Jordan Barnett,F,6-7,215,Giessen 46ers,St. Louis (MO),"2018 NBA Draft, Undrafted",United States
2019,Danilo Barthel,F,6-10,220,Bayern Munich,Heidelberg,"2013 NBA Draft, Undrafted",Germany
2019,Daniel Baslyk,F,6-5,190,Mitteldeutscher BC,Vilnius,"2023 NBA Draft, Undrafted",Lithuania
2019,Beau Beech,F,6-9,215,Hamburg Towers,Ponte Vedra Beach (FL),"2016 NBA Draft, Undrafted",United States
2019,Maximilian Begue,GF,6-4,188,Fraport Skyliners,Darmstadt,"2023 NBA Draft, Undrafted",Germany
2019,Niklas Bilski,G,6-0,168,Basketball Lowen Braunschweig,Hanau,"2020 NBA Draft, Undrafted",Germany
2019,Kilian Binapfl,G,6-5,176,Telekom Baskets Bonn,Munich,"2022 NBA Draft, Undrafted",Germany
2019,Gerry Blakes,G,6-4,195,EWE Baskets Oldenburg,Inglewood (CA),"2016 NBA Draft, Undrafted",United States
2019,Fabian Bleck,F,6-6,211,HARKO Merlins Crailsheim,Hagen,"2015 NBA Draft, Undrafted",Germany
2019,Nathan Boothe,C,6-9,240,EWE Baskets Oldenburg,Gurnee (IL),"2016 NBA Draft, Undrafted",United States
2019,Skyler Bowlin,G,6-3,170,s.Oliver Baskets,Paragould (AR),"2011 NBA Draft, Undrafted",United States
2019,Hans Brase,F,6-9,229,MHP Riesen,Clover (SC),"2018 NBA Draft, Undrafted",United StatesGermany
2019,T.J. Bray,G,6-5,207,Bayern Munich,New Berlin (WI),"2014 NBA Draft, Undrafted",United States
2019,David Brembly,G,6-6,207,MHP Riesen,Cologne,"2015 NBA Draft, Undrafted",Germany
2019,Lorenz Brenneke,F,6-9,190,ALBA Berlin,Berlin,"2022 NBA Draft, Undrafted",Germany
2019,Nicolas Bretzel,F,7-0,250,Ratiopharm Ulm,N/A,"2021 NBA Draft, Undrafted",Germany
2019,Martin Breunig,F,6-8,210,Telekom Baskets Bonn,Leverkusen,"2016 NBA Draft, Undrafted",Germany
2019,Isaiah Briscoe,G,6-3,210,Ratiopharm Ulm,Union (NJ),"2017 NBA Draft, Undrafted",United States
2019,Alec Brown,C,7-1,235,Telekom Baskets Bonn,Winona (MN),2014 Rnd 2 Pick 20,United States
2019,Stephen Brown,G,5-11,165,Giessen 46ers,Manassas (VA),"2018 NBA Draft, Undrafted",United States
2019,Evan Bruinsma,F,6-8,214,Medi Bayreuth,New Era (MI),"2014 NBA Draft, Undrafted",United States
2019,John Bryant,C,6-10,282,Giessen 46ers,San Pablo (CA),"2009 NBA Draft, Undrafted",United States
2019,Kevin Bryant,GF,6-5,205,BG Goettingen,Ulm,"2018 NBA Draft, Undrafted",Germany
2019,Badu Buck,F,6-5,165,s.Oliver Baskets,Berlin,"2021 NBA Draft, Undrafted",Germany
2019,Radii Caisin,F,6-6,215,MHP Riesen,Hannover,"2023 NBA Draft, Undrafted",Germany
2019,Alexandre Camarena,G,6-0,-,Basketball Lowen Braunschweig,Gandia,"2004 NBA Draft, Undrafted",Spain
2019,Liam Carpenter,G,6-5,188,HARKO Merlins Crailsheim,Chatham,"2018 NBA Draft, Undrafted",England
2019,Michael Carrera,F,6-5,215,Brose Baskets Bamberg,Anzoategui,"2016 NBA Draft, Undrafted",Venezuela
2019,Khadeen Carrington,G,6-4,195,MHP Riesen,Brooklyn (NY),"2018 NBA Draft, Undrafted",United States
2019,Darius Carter,F,6-7,245,Fraport Skyliners,Akron (OH),"2015 NBA Draft, Undrafted",United StatesGermany
2019,Tyler Cavanaugh,F,6-9,240,ALBA Berlin,DeWitt (NY),"2017 NBA Draft, Undrafted",United States
2019,Brekkott Chapman,F,6-9,215,s.Oliver Baskets,Roy (UT),"2019 NBA Draft, Undrafted",United States
2019,Robin Christen,F,6-6,220,SC Rasta Vechta,Berlin,"2013 NBA Draft, Undrafted",Germany
2019,Jordan Crawford,G,6-5,195,Brose Baskets Bamberg,Detroit (MI),2010 Rnd 1 Pick 27,United States
2019,Tremmell Darden,G,6-4,200,Mitteldeutscher BC,Las Vegas (NV),"2004 NBA Draft, Undrafted",United States
2019,Gage Davis,G,6-4,185,Basketball Lowen Braunschweig,Chicago (IL),"2019 NBA Draft, Undrafted",United States
2019,Jordan Davis,G,6-2,185,SC Rasta Vechta,Las Vegas (NV),"2019 NBA Draft, Undrafted",United StatesAzerbaijan
2019,Malte Delow,GF,6-6,170,ALBA Berlin,Berlin,"2023 NBA Draft, Undrafted",Germany
2019,Max DiLeo,G,6-1,195,SC Rasta Vechta,Cinnaminson (NJ),"2015 NBA Draft, Undrafted",United StatesGermany
2019,T.J. DiLeo,G,6-3,210,Telekom Baskets Bonn,Dusseldorf,"2013 NBA Draft, Undrafted",United StatesGermany
2019,Nat Diallo,F,6-8,206,Ratiopharm Ulm,Liege,"2022 NBA Draft, Undrafted",Germany
2019,Nihad Djedovic,G,6-6,205,Bayern Munich,Visegrad,"2012 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,Bastian Doreth,G,6-0,180,Medi Bayreuth,Nuremberg,"2011 NBA Draft, Undrafted",Germany
2019,Joey Dorsey,FC,6-9,275,Mitteldeutscher BC,Baltimore (MD),2008 Rnd 2 Pick 3,United States
2019,Zabian Dowdell,G,6-3,191,SC Rasta Vechta,Pahokee (FL),"2007 NBA Draft, Undrafted",United States
2019,Zoran Dragic,G,6-5,200,Ratiopharm Ulm,Ljubljana,"2011 NBA Draft, Undrafted",Slovenia
2019,Hendrik Drescher,F,6-8,230,EWE Baskets Oldenburg,Berlin,"2022 NBA Draft, Undrafted",Germany
2019,Robert Drijencic,G,6-4,187,EWE Baskets Oldenburg,N/A,"2018 NBA Draft, Undrafted",Bosnia and Herzegovina
2019,Kahlil Dukes,G,6-0,170,Hamburg Towers,Hartford (CT),"2018 NBA Draft, Undrafted",United States
2019,Scott Eatherton,F,6-8,234,Basketball Lowen Braunschweig,Hershey (PA),"2015 NBA Draft, Undrafted",United States
2019,Sheldon Eberhardt,GF,6-5,190,Mitteldeutscher BC,Apex (NC),"2019 NBA Draft, Undrafted",United StatesGermany
2019,Zach Ensminger,G,6-6,184,Ratiopharm Ulm,N/A,"2023 NBA Draft, Undrafted",Germany
2019,Marcus Eriksson,GF,6-7,178,ALBA Berlin,Helga Trefald,2015 Rnd 2 Pick 20,Sweden
2019,Erol Antonio Ersek,G,6-4,190,BG Goettingen,Vienna,"2021 NBA Draft, Undrafted",Austria
2019,Junior Etou,F,6-8,235,s.Oliver Baskets,Upper Marlboro (MD),"2018 NBA Draft, Undrafted",United StatesRepublic of the Congo
2019,David Falkenstein,G,6-2,176,Telekom Baskets Bonn,N/A,"2019 NBA Draft, Undrafted",Germany
2019,Jonas Falkenstein,G,6-1,165,Telekom Baskets Bonn,N/A,"2022 NBA Draft, Undrafted",Germany
2019,Mate Fazekas,C,6-11,220,Ratiopharm Ulm,Gyor,"2022 NBA Draft, Undrafted",Hungary
2019,Christian Feneberg,G,6-1,178,Medi Bayreuth,N/A,2024 NBA Draft Eligible,Germany
2019,Christian Fintel,F,6-3,195,MHP Riesen,N/A,"2012 NBA Draft, Undrafted",Germany
2019,Fynn Fischer,FC,6-10,235,s.Oliver Baskets,N/A,"2021 NBA Draft, Undrafted",Germany
2019,Luke Fischer,C,6-11,250,s.Oliver Baskets,Germantown (WI),"2017 NBA Draft, Undrafted",United StatesArmenia
2019,Diego Flaccadori,G,6-5,172,Bayern Munich,Seriate,"2018 NBA Draft, Undrafted",Italy
2019,Jehyve Floyd,F,6-8,240,MHP Riesen,Parlin (NJ),"2019 NBA Draft, Undrafted",United States
2019,Aleix Font,G,6-4,188,Brose Baskets Bamberg,Barcelona,"2020 NBA Draft, Undrafted",Spain
2019,Quincy Ford,F,6-8,225,HARKO Merlins Crailsheim,St. Petersburg (FL),"2016 NBA Draft, Undrafted",United States
2019,Yannick Franke,G,6-4,190,Hamburg Towers,Haarlem,"2018 NBA Draft, Undrafted",Netherlands
2019,Branden Frazier,G,6-3,170,Telekom Baskets Bonn,Brooklyn (NY),"2014 NBA Draft, Undrafted",United States
2019,Jannik Freese,C,6-11,248,Hamburg Towers,Oldenburg,"2008 NBA Draft, Undrafted",Germany
2019,Richard Freudenberg,F,6-9,200,Fraport Skyliners,Heidelberg,"2018 NBA Draft, Undrafted",Germany
2019,Sergi Garcia,G,6-3,181,SC Rasta Vechta,Palma,"2019 NBA Draft, Undrafted",Spain
2019,Anton Gavel,G,6-2,192,Ratiopharm Ulm,Kosice,"2006 NBA Draft, Undrafted",SlovakiaGermany
2019,Michael Patrick Gbinije,F,6-6,200,Mitteldeutscher BC,Hartford (CT),2016 Rnd 2 Pick 19,United StatesNigeria
2019,Jason George,F,6-6,202,Bayern Munich,N/A,"2023 NBA Draft, Undrafted",Germany
2019,Rokas Giedraitis,G,6-7,179,ALBA Berlin,Taurage,"2014 NBA Draft, Undrafted",Lithuania
2019,Niels Giffey,GF,6-7,205,ALBA Berlin,Berlin,"2014 NBA Draft, Undrafted",Germany
2019,Archie Goodwin,G,6-5,205,Ratiopharm Ulm,Little Rock (AR),2013 Rnd 1 Pick 29,United States
2019,Jannik Gottsche,C,6-10,200,Basketball Lowen Braunschweig,N/A,"2022 NBA Draft, Undrafted",Germany
2019,Sasha Grant,F,6-7,210,Bayern Munich,Cagliari,2024 NBA Draft Eligible,Italy
2019,Kendall Gray,C,6-10,240,Giessen 46ers,Merced (CA),"2015 NBA Draft, Undrafted",United StatesRwanda
2019,Joanic Gruttner Bacoul,F,6-5,196,Medi Bayreuth,Berlin,"2017 NBA Draft, Undrafted",Germany
2019,Per Gunther,G,6-0,175,Ratiopharm Ulm,Hagen,"2010 NBA Draft, Undrafted",Germany
2019,Jorge Gutierrez,G,6-3,195,Hamburg Towers,Chula Vista (CA),"2012 NBA Draft, Undrafted",MexicoUnited States
2019,Philipp Hadenfeldt,G,6-2,167,s.Oliver Baskets,Gottingen,"2021 NBA Draft, Undrafted",Germany
2019,Elias Harris,F,6-8,239,Brose Baskets Bamberg,Speyer,"2013 NBA Draft, Undrafted",Germany
2019,Tyler Harvey,G,6-4,185,Ratiopharm Ulm,Torrance (CA),2015 Rnd 2 Pick 21,United States
2019,Nils Hassfurther,G,6-1,165,s.Oliver Baskets,Hamburg,"2021 NBA Draft, Undrafted",Germany
2019,Javontae Hawkins,G,6-5,211,HARKO Merlins Crailsheim,Flint (MI),"2017 NBA Draft, Undrafted",United States
2019,Killian Hayes,G,6-5,195,Ratiopharm Ulm,Cholet,2020 Rnd 1 Pick 7,FranceUnited States
2019,Marvin Heckel,G,6-1,185,Brose Baskets Bamberg,Krefeld,"2019 NBA Draft, Undrafted",Germany
2019,Patrick Heckmann,G,6-6,210,Ratiopharm Ulm,Mainz,"2015 NBA Draft, Undrafted",Germany
2019,Philipp Herkenhoff,F,6-10,194,SC Rasta Vechta,Mettingen,"2021 NBA Draft, Undrafted",Germany
2019,Martin Hermannsson,G,6-3,170,ALBA Berlin,Reykjavik,"2017 NBA Draft, Undrafted",Iceland
2019,Sebastian Herrera,F,6-2,190,HARKO Merlins Crailsheim,Vitacura,"2019 NBA Draft, Undrafted",Chile
2019,Lukas Herzog,G,6-2,172,MHP Riesen,Stuttgart,"2023 NBA Draft, Undrafted",Germany
2019,Anthony Hickey,G,5-11,185,Fraport Skyliners,Hopkinsville (KY),"2015 NBA Draft, Undrafted",United States
2019,Shaquille Hines,F,6-7,195,Fraport Skyliners,Chicago (IL),"2016 NBA Draft, Undrafted",United States
2019,Seth Hinrichs,G,6-8,223,Ratiopharm Ulm,Clara City (MN),"2015 NBA Draft, Undrafted",United States
2019,Braydon Hobbs,G,6-5,185,EWE Baskets Oldenburg,New Albany (IN),"2012 NBA Draft, Undrafted",United States
2019,Felix Hoffmann,F,6-5,220,s.Oliver Baskets,Wurzburg,"2011 NBA Draft, Undrafted",Germany
2019,Tra Holder,G,6-2,180,Fraport Skyliners,Los Angeles (CA),"2018 NBA Draft, Undrafted",United States
2019,Demarcus Holland,G,6-4,179,Hamburg Towers,Garland (TX),"2016 NBA Draft, Undrafted",United States
2019,Jacob Hollatz,G,6-3,178,EWE Baskets Oldenburg,N/A,"2020 NBA Draft, Undrafted",Germany
2019,Justus Hollatz,G,6-3,180,Hamburg Towers,Hamburg,"2023 NBA Draft, Undrafted",Germany
2019,Alexander Hopp,F,6-7,187,EWE Baskets Oldenburg,N/A,"2023 NBA Draft, Undrafted",Germany
2019,Gregor Hrovat,GF,6-5,192,Medi Bayreuth,Koper,"2016 NBA Draft, Undrafted",Slovenia
2019,Moritz Hubner,F,6-5,194,Basketball Lowen Braunschweig,Munsingen,"2019 NBA Draft, Undrafted",Germany
2019,Josh Huestis,F,6-7,230,Bayern Munich,Great Falls (MT),2014 Rnd 1 Pick 29,United States
2019,Ariel Hukporti,C,7-0,250,MHP Riesen,Stralsund,2024 NBA Draft Eligible,GermanyTogo
2019,Jordan Hulls,G,6-0,182,s.Oliver Baskets,Bloomington (IN),"2013 NBA Draft, Undrafted",United States
2019,Ian Hummer,F,6-7,225,EWE Baskets Oldenburg,Vienna (VA),"2013 NBA Draft, Undrafted",United States
2019,Bennet Hundt,G,5-11,155,BG Goettingen,Berlin,"2020 NBA Draft, Undrafted",Germany
2019,Prince Ibeh,C,6-10,260,Hamburg Towers,Garland (TX),"2016 NBA Draft, Undrafted",United StatesRwanda
2019,Rich Igbineweka,GF,6-2,167,Hamburg Towers,Lagos,"2020 NBA Draft, Undrafted",NigeriaGermany
2019,Tim Insinger,FC,6-9,198,SC Rasta Vechta,Helpsen,"2019 NBA Draft, Undrafted",Germany
2019,Till Isemann,C,6-10,242,EWE Baskets Oldenburg,Oldenburg,"2018 NBA Draft, Undrafted",Germany
2019,Cameron Jackson,F,6-8,245,MHP Riesen,Winchester (VA),"2019 NBA Draft, Undrafted",United States
2019,Karim Jallow,G,6-6,198,Basketball Lowen Braunschweig,Munich,"2019 NBA Draft, Undrafted",Germany
2019,Grant Jerrett,F,6-10,232,Ratiopharm Ulm,La Verne (CA),2013 Rnd 2 Pick 10,United States
2019,Aaron Jones,F,6-9,220,HARKO Merlins Crailsheim,Pascagoula (MS),"2015 NBA Draft, Undrafted",United StatesFrance
2019,Lamont Jones,G,6-0,196,Fraport Skyliners,Harlem (NY),"2013 NBA Draft, Undrafted",United States
2019,Lucky Jones,GF,6-6,210,Medi Bayreuth,Newark (NJ),"2015 NBA Draft, Undrafted",United StatesUkraine
2019,Aaron Kayser,F,6-9,184,Fraport Skyliners,Naumburg,"2021 NBA Draft, Undrafted",Germany
2019,Kaza Keane,G,6-2,185,Mitteldeutscher BC,Ajax,"2017 NBA Draft, Undrafted",Canada
2019,Daniel Keppeler,F,6-6,212,Brose Baskets Bamberg,Nuremberg,"2019 NBA Draft, Undrafted",Germany
2019,Sergio Kerusch,F,6-5,224,Mitteldeutscher BC,Memphis (TN),"2011 NBA Draft, Undrafted",United States
2019,Marcel Kessen,FC,6-9,230,EWE Baskets Oldenburg,Hagen,"2019 NBA Draft, Undrafted",Germany
2019,Michael Kessens,F,6-9,228,SC Rasta Vechta,Geneva,"2017 NBA Draft, Undrafted",SwitzerlandGermany
2019,Niklas Kiel,C,6-9,222,Fraport Skyliners,Herford,"2019 NBA Draft, Undrafted",Germany
2019,Sacha Killeya-Jones,F,6-11,220,Basketball Lowen Braunschweig,Chapel Hill (NC),"2020 NBA Draft, Undrafted",United StatesEngland
2019,Rene Kindzeka,G,6-1,176,Hamburg Towers,Kumba,"2017 NBA Draft, Undrafted",CameroonGermany
2019,Alex King,F,6-6,220,Bayern Munich,Ansbach,"2007 NBA Draft, Undrafted",Germany
2019,Konstantin Klein,G,6-1,186,MHP Riesen,Berlin,"2013 NBA Draft, Undrafted",Germany
2019,Thomas Klepeisz,G,6-1,180,Ratiopharm Ulm,Gussing,"2013 NBA Draft, Undrafted",Austria
2019,Jacob Knauf,C,6-11,208,Bayern Munich,N/A,"2019 NBA Draft, Undrafted",Germany
2019,Marcos Knight,G,6-2,215,MHP Riesen,Dublin (GA),"2013 NBA Draft, Undrafted",United States
2019,Florian Koch,F,6-6,189,s.Oliver Baskets,Bonn,"2014 NBA Draft, Undrafted",Germany
2019,Jito Kok,C,6-9,232,BG Goettingen,Wageningen,"2016 NBA Draft, Undrafted",Netherlands
2019,Petteri Koponen,G,6-4,195,Bayern Munich,Helsinki,2007 Rnd 1 Pick 30,Finland
2019,Tim Kopple,G,6-0,155,Giessen 46ers,Ulm,"2022 NBA Draft, Undrafted",Germany
2019,Aleksa Kovacevic,G,6-2,164,HARKO Merlins Crailsheim,Valjevo,2024 NBA Draft Eligible,Serbia
2019,Dejan Kovacevic,G,6-10,178,HARKO Merlins Crailsheim,Uzice,"2018 NBA Draft, Undrafted",SerbiaGermany
2019,Dennis Kramer,F,6-11,235,BG Goettingen,Cologne,"2014 NBA Draft, Undrafted",Germany
2019,Leon Kratzer,C,6-11,251,Fraport Skyliners,Bayreuth,"2019 NBA Draft, Undrafted",Germany
2019,Kristofer Krause,G,6-3,176,Ratiopharm Ulm,N/A,"2022 NBA Draft, Undrafted",Germany
2019,Bjarne Kraushaar,G,6-3,178,Giessen 46ers,Giessen,"2021 NBA Draft, Undrafted",Germany
2019,Moritz Krimmer,F,6-8,206,Ratiopharm Ulm,N/A,"2022 NBA Draft, Undrafted",Germany
2019,Marko Krstanovic,G,6-5,187,Mitteldeutscher BC,N/A,"2019 NBA Draft, Undrafted",Germany
2019,Johannes Krug,GF,6-5,192,Medi Bayreuth,N/A,"2021 NBA Draft, Undrafted",Germany
2019,Lars Lagerpusch,F,6-9,220,Basketball Lowen Braunschweig,Braunschweig,"2020 NBA Draft, Undrafted",Germany
2019,Timo Lanmuller,G,6-3,160,Ratiopharm Ulm,Vienna,"2023 NBA Draft, Undrafted",AustriaGermany
2019,Tyler Larson,G,6-3,185,EWE Baskets Oldenburg,Las Vegas (NV),"2015 NBA Draft, Undrafted",United States
2019,Elias Lasisi,GF,6-3,176,BG Goettingen,Leuven,"2014 NBA Draft, Undrafted",Belgium
2019,Eugene Lawrence,G,6-1,210,Telekom Baskets Bonn,Brooklyn (NY),"2008 NBA Draft, Undrafted",United States
2019,Joe Lawson,F,6-7,245,Basketball Lowen Braunschweig,Indianapolis (IN),"2015 NBA Draft, Undrafted",United States
2019,Vladan Lazic,G,6-2,182,HARKO Merlins Crailsheim,N/A,"2023 NBA Draft, Undrafted",Croatia
2019,Paris Lee,G,6-0,185,Brose Baskets Bamberg,Maywood (IL),"2017 NBA Draft, Undrafted",United States
2019,Tanner Leissner,F,6-7,230,MHP Riesen,Converse (TX),"2018 NBA Draft, Undrafted",United States
2019,Mathias Lessort,F,6-9,250,Bayern Munich,Fort-de-France,2017 Rnd 2 Pick 20,France
2019,Nate Linhart,F,6-7,215,Medi Bayreuth,Gahanna (OH),"2009 NBA Draft, Undrafted",United States
2019,Benjamin David Lischka,F,6-5,232,Telekom Baskets Bonn,Giessen,"2011 NBA Draft, Undrafted",Germany
2019,Maodo Lo,G,6-3,194,Bayern Munich,Berlin,"2016 NBA Draft, Undrafted",Germany
2019,Dominic Lockhart,F,6-5,189,BG Goettingen,Schweinfurt,"2016 NBA Draft, Undrafted",Germany
2019,Daniel Loh,F,6-8,218,BG Goettingen,Oviedo (FL),"2019 NBA Draft, Undrafted",United States
2019,Wyatt Lohaus,G,6-2,192,Giessen 46ers,Iowa City (IA),"2019 NBA Draft, Undrafted",United States
2019,Vladimir Lucic,F,6-8,200,Bayern Munich,Belgrade,"2011 NBA Draft, Undrafted",Serbia
2019,Jairus Lyles,G,6-2,175,Basketball Lowen Braunschweig,Washington (DC),"2018 NBA Draft, Undrafted",United States
2019,Rasid Mahalbasic,FC,6-11,220,EWE Baskets Oldenburg,Jesenice,"2012 NBA Draft, Undrafted",SloveniaAustria
2019,Andrej Mangold,G,6-3,205,Fraport Skyliners,Burgwedel,"2009 NBA Draft, Undrafted",Germany
2019,Assem Marei,F,6-9,250,Brose Baskets Bamberg,Giza,"2015 NBA Draft, Undrafted",Egypt
2019,Aleksandar Marelja,F,6-10,212,Basketball Lowen Braunschweig,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2019,Gytis Masiulis,F,6-9,198,Fraport Skyliners,Kaunas,"2020 NBA Draft, Undrafted",Lithuania
2019,Makai Mason,G,6-1,185,ALBA Berlin,Greenfield (MA),"2019 NBA Draft, Undrafted",United StatesGermany
2019,Jonas Mattisseck,G,6-5,152,ALBA Berlin,Berlin,"2022 NBA Draft, Undrafted",Germany
2019,Kevin McClain,G,6-3,190,EWE Baskets Oldenburg,Jasper (FL),"2019 NBA Draft, Undrafted",United States
2019,Trey McKinney Jones,G,6-5,220,Telekom Baskets Bonn,Bay View (WI),"2013 NBA Draft, Undrafted",United States
2019,Tre McLean,GF,6-5,195,Brose Baskets Bamberg,Charleston (SC),"2017 NBA Draft, Undrafted",United States
2019,Matt McQuaid,G,6-5,200,Fraport Skyliners,Duncanville (TX),"2019 NBA Draft, Undrafted",United States
2019,Lukas Meisner,F,6-8,220,Medi Bayreuth,Braunschweig,"2019 NBA Draft, Undrafted",Germany
2019,Bo Meister,F,6-7,205,Telekom Baskets Bonn,Bremerhaven,"2021 NBA Draft, Undrafted",Germany
2019,Strahinja Micovic,F,6-9,231,Mitteldeutscher BC,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2019,Eric Mika,F,6-10,251,Medi Bayreuth,Alpine (UT),"2017 NBA Draft, Undrafted",United States
2019,Matt Mobley,G,6-3,185,Fraport Skyliners,Worcester (MA),"2018 NBA Draft, Undrafted",United States
2019,Alexander Moeller,FC,6-10,242,Telekom Baskets Bonn,Moers,"2020 NBA Draft, Undrafted",Germany
2019,Mathis Moenninghoff,F,6-7,189,BG Goettingen,Ibbenburen,"2014 NBA Draft, Undrafted",Germany
2019,Greg Monroe,FC,6-11,265,Bayern Munich,Harvey (LA),2010 Rnd 1 Pick 7,United States
2019,Armani Moore,G,6-4,217,EWE Baskets Oldenburg,Kennesaw (GA),"2016 NBA Draft, Undrafted",United States
2019,Lee Moore,G,6-4,175,Mitteldeutscher BC,Kennesaw (GA),"2017 NBA Draft, Undrafted",United States
2019,Jeremy Morgan,G,6-5,192,HARKO Merlins Crailsheim,Coralville (IA),"2017 NBA Draft, Undrafted",United States
2019,Benjamin Moser,C,7-0,190,HARKO Merlins Crailsheim,Berlin,"2023 NBA Draft, Undrafted",Germany
2019,Malik Muller,G,6-3,220,Hamburg Towers,Braunschweig,"2016 NBA Draft, Undrafted",Germany
2019,Kamari Murphy,F,6-9,218,SC Rasta Vechta,Brooklyn (NY),"2017 NBA Draft, Undrafted",United States
2019,Kostja Mushidi,G,6-5,210,Basketball Lowen Braunschweig,Uccle,"2020 NBA Draft, Undrafted",BelgiumGermany
2019,Teyvon Myers,G,6-2,185,MHP Riesen,Brooklyn (NY),"2017 NBA Draft, Undrafted",United States
2019,Tyrone Nash,F,6-8,232,Fraport Skyliners,Queens (NY),"2011 NBA Draft, Undrafted",United States
2019,DeMarcus Nelson,G,6-4,200,Bayern Munich,Oakland (CA),"2008 NBA Draft, Undrafted",United States
2019,Jonas Niedermanner,F,6-8,194,Mitteldeutscher BC,Ellenberg,"2018 NBA Draft, Undrafted",Germany
2019,Piet Niehus,G,6-3,176,EWE Baskets Oldenburg,N/A,"2020 NBA Draft, Undrafted",Germany
2019,Kresimir Nikic,C,7-0,210,ALBA Berlin,Zagreb,"2021 NBA Draft, Undrafted",Croatia
2019,Zamal Nixon,G,6-1,170,MHP Riesen,Brooklyn (NY),"2011 NBA Draft, Undrafted",United States
2019,Landry Nnoko,FC,6-10,250,ALBA Berlin,Yaounde,"2016 NBA Draft, Undrafted",Cameroon
2019,Jovan Novak,G,6-3,187,Mitteldeutscher BC,Vrsac,"2016 NBA Draft, Undrafted",Serbia
2019,Retin Obasohan,G,6-3,220,Brose Baskets Bamberg,Antwerp,"2016 NBA Draft, Undrafted",Belgium
2019,Joshua Obiesie,F,6-6,195,s.Oliver Baskets,Munich,"2019 NBA Draft, Undrafted",Germany
2019,Andreas Obst,G,6-3,200,Ratiopharm Ulm,Halle,"2018 NBA Draft, Undrafted",Germany
2019,Kenneth Ogbe,GF,6-6,190,ALBA Berlin,Munich,"2018 NBA Draft, Undrafted",Germany
2019,Marvin Ogunsipe,F,6-9,231,HARKO Merlins Crailsheim,Vienna,"2018 NBA Draft, Undrafted",Austria
2019,Anthony Okao,C,6-11,225,Mitteldeutscher BC,Goettingen,"2020 NBA Draft, Undrafted",Germany
2019,Leon Okpara,G,6-4,195,Giessen 46ers,Cologne,"2020 NBA Draft, Undrafted",Germany
2019,Louis Olinde,F,6-9,195,Brose Baskets Bamberg,Hamburg,"2020 NBA Draft, Undrafted",Germany
2019,Marvin Omuvwie,GF,6-3,208,BG Goettingen,Berlin,"2019 NBA Draft, Undrafted",Germany
2019,Dylan Osetkowski,C,6-9,250,Ratiopharm Ulm,San Juan Capistrano (CA),"2019 NBA Draft, Undrafted",United StatesGermany
2019,Jacob Patrick,F,6-6,165,MHP Riesen,N/A,2025 NBA Draft Eligible,Germany
2019,Johannes Patrick,F,6-1,163,MHP Riesen,Gottingen,"2023 NBA Draft, Undrafted",Germany
2019,Ricky Paulding,F,6-5,218,EWE Baskets Oldenburg,Detroit (MI),2004 Rnd 2 Pick 25,United States
2019,Stefan Peno,G,6-6,200,ALBA Berlin,Belgrade,"2019 NBA Draft, Undrafted",Serbia
2019,Jevon Perschnick,G,6-1,170,Medi Bayreuth,N/A,"2022 NBA Draft, Undrafted",Germany
2019,Adika Peter-McNeilly,G,6-3,188,Mitteldeutscher BC,Scarborough,"2017 NBA Draft, Undrafted",Canada
2019,Luke Petrasek,F,6-10,208,Giessen 46ers,Northport (NY),"2017 NBA Draft, Undrafted",United StatesPoland
2019,Christoph Philipps,F,6-4,176,Ratiopharm Ulm,Munich,"2020 NBA Draft, Undrafted",Germany
2019,Rytis Pipiras,F,6-5,163,s.Oliver Baskets,Radviliskis,"2017 NBA Draft, Undrafted",Lithuania
2019,Alen Pjanic,F,6-7,176,Giessen 46ers,Giessen,"2019 NBA Draft, Undrafted",Germany
2019,Moritz Plescher,G,6-5,187,Brose Baskets Bamberg,N/A,"2022 NBA Draft, Undrafted",Germany
2019,Yorman Polas,F,6-4,195,Fraport Skyliners,Camaguey,"2007 NBA Draft, Undrafted",Cuba
