PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,Year,Season,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FROM_YEAR,TO_YEAR,PLAYER_HEIGHT_METERS
1542,Predrag Drobnjak,1610612760,SEA,27.0,82,40,42,0.488,53.4,8.8,21.3,0.412,0.8,2.3,0.353,2.5,3.1,0.791,3.0,5.6,8.6,2.3,1.8,1.3,1.0,1.3,4.9,0.0,20.8,2002-03,Regular Season,,Serbia,1997,2,48,14,C,6-11,270.0,2001,2004,2.11
1542,Predrag Drobnjak,1610612746,LAC,28.0,61,20,41,0.328,51.2,8.0,20.4,0.393,0.6,1.9,0.306,3.9,4.6,0.849,2.9,7.6,10.5,2.1,2.6,1.2,1.3,0.9,4.6,0.0,20.5,2003-04,Regular Season,,Serbia,1997,2,48,14,C,6-11,270.0,2001,2004,2.11
1542,Predrag Drobnjak,1610612737,ATL,29.0,71,13,58,0.183,50.2,8.3,18.9,0.438,0.9,2.5,0.352,3.3,4.2,0.8,2.5,5.8,8.3,1.7,2.7,1.5,0.8,1.3,4.8,0.0,20.8,2004-05,Regular Season,,Serbia,1997,2,48,14,C,6-11,270.0,2001,2004,2.11
2056,Primoz Brezec,1610612754,IND,22.0,22,10,12,0.455,51.6,4.5,9.3,0.483,0.0,0.0,0.0,4.8,8.0,0.6,5.1,3.9,9.0,1.9,1.9,0.0,2.3,1.3,9.0,0.0,13.8,2001-02,Regular Season,,Slovenia,2000,1,27,9,C,7-1,255.0,2001,2009,2.16
2056,Primoz Brezec,1610612754,IND,23.0,22,15,7,0.682,49.0,6.8,17.3,0.395,0.0,0.5,0.0,5.5,9.1,0.6,5.9,4.5,10.5,1.8,3.2,0.9,1.8,0.9,7.3,0.0,19.1,2002-03,Regular Season,,Slovenia,2000,1,27,9,C,7-1,255.0,2001,2009,2.16
2056,Primoz Brezec,1610612754,IND,24.0,18,11,7,0.611,49.2,8.5,18.3,0.462,0.0,0.0,0.0,2.8,4.2,0.667,3.5,7.0,10.6,2.1,4.2,0.0,2.1,3.5,9.2,0.0,19.7,2003-04,Regular Season,,Slovenia,2000,1,27,9,C,7-1,255.0,2001,2009,2.16
2056,Primoz Brezec,1610612766,CHA,25.0,72,16,56,0.222,50.6,8.6,16.8,0.512,0.0,0.0,0.0,3.6,4.9,0.745,5.0,6.8,11.8,1.9,2.4,0.7,1.2,1.1,4.1,0.0,20.8,2004-05,Regular Season,,Slovenia,2000,1,27,9,C,7-1,255.0,2001,2009,2.16
2056,Primoz Brezec,1610612766,CHA,26.0,79,25,54,0.316,51.1,9.6,18.7,0.517,0.0,0.0,0.0,3.9,5.3,0.732,4.3,6.1,10.4,1.1,2.0,0.4,0.8,1.2,5.4,4.9,23.2,2005-06,Regular Season,,Slovenia,2000,1,27,9,C,7-1,255.0,2001,2009,2.16
2056,Primoz Brezec,1610612766,CHA,27.0,58,22,36,0.379,51.6,7.5,16.9,0.445,0.1,0.2,0.333,2.6,4.2,0.632,4.9,6.4,11.3,1.4,2.3,0.7,1.4,1.4,9.9,4.0,17.7,2006-07,Regular Season,,Slovenia,2000,1,27,9,C,7-1,255.0,2001,2009,2.16
2056,Primoz Brezec,1610612761,TOR,28.0,50,28,22,0.56,51.1,4.7,10.1,0.468,0.0,0.0,0.0,2.6,4.3,0.6,3.2,5.5,8.7,1.2,2.6,0.3,0.8,1.0,8.9,4.5,12.1,2007-08,Regular Season,,Slovenia,2000,1,27,9,C,7-1,255.0,2001,2009,2.16
2056,Primoz Brezec,1610612749,MIL,30.0,21,11,10,0.524,48.7,4.6,13.3,0.346,0.0,0.0,0.0,0.5,3.1,0.167,6.1,6.6,12.8,0.5,1.0,0.5,1.5,0.5,9.7,1.5,9.7,2009-10,Regular Season,,Slovenia,2000,1,27,9,C,7-1,255.0,2001,2009,2.16
2056,Primoz Brezec,1610612749,MIL,30.0,4,2,2,0.5,50.9,8.0,14.0,0.571,0.0,0.0,0.0,2.0,4.0,0.5,2.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,10.0,4.0,18.0,2009-10,Playoffs,,Slovenia,2000,1,27,9,C,7-1,255.0,2001,2009,2.16
2237,Ratko Varda,1610612765,DET,23.0,1,0,1,0.0,47.1,16.7,25.0,0.667,0.0,0.0,0.0,8.3,8.3,1.0,0.0,8.3,8.3,0.0,8.3,0.0,0.0,0.0,25.0,0.0,41.7,2001-02,Regular Season,,Bosnia and Herzegovina,Undrafted,Undrafted,Undrafted,50,C,7-1,265.0,2001,2002,2.16
1442,Zeljko Rebraca,1610612765,DET,30.0,74,46,28,0.622,52.1,8.3,16.5,0.505,0.0,0.0,0.0,6.0,7.7,0.771,3.7,9.1,12.8,1.7,3.7,1.2,3.2,1.3,8.5,0.0,22.7,2001-02,Regular Season,,Serbia,1994,2,54,11,C,7-0,265.0,2001,2005,2.13
1442,Zeljko Rebraca,1610612765,DET,30.0,5,3,2,0.6,55.0,4.0,8.8,0.455,0.0,0.0,0.0,8.8,11.2,0.786,3.2,4.8,8.0,0.0,3.2,0.8,0.8,3.2,11.2,0.0,16.8,2001-02,Playoffs,,Serbia,1994,2,54,11,C,7-0,265.0,2001,2005,2.13
1442,Zeljko Rebraca,1610612765,DET,31.0,30,20,10,0.667,54.1,8.8,16.0,0.552,0.0,0.0,0.0,4.2,5.3,0.792,3.0,7.2,10.2,1.0,3.2,0.7,1.9,1.1,8.7,0.1,21.9,2002-03,Regular Season,,Serbia,1994,2,54,11,C,7-0,265.0,2001,2005,2.13
1442,Zeljko Rebraca,1610612765,DET,31.0,4,1,3,0.25,51.8,10.7,30.4,0.353,0.0,0.0,0.0,8.9,12.5,0.714,3.6,5.4,8.9,0.0,1.8,0.0,0.0,3.6,16.1,0.0,30.4,2002-03,Playoffs,,Serbia,1994,2,54,11,C,7-0,265.0,2001,2005,2.13
1442,Zeljko Rebraca,1610612737,ATL,32.0,24,9,15,0.375,54.2,6.8,15.5,0.442,0.0,0.0,0.0,4.6,6.0,0.767,4.6,7.0,11.6,1.2,3.4,1.0,2.2,0.8,10.4,0.6,18.3,2003-04,Regular Season,,Serbia,1994,2,54,11,C,7-0,265.0,2001,2005,2.13
1442,Zeljko Rebraca,1610612746,LAC,33.0,58,27,31,0.466,53.0,7.6,13.3,0.568,0.0,0.0,0.0,4.2,4.8,0.859,2.8,7.7,10.5,1.5,2.8,0.7,2.3,1.3,7.4,0.1,19.3,2004-05,Regular Season,,Serbia,1994,2,54,11,C,7-0,265.0,2001,2005,2.13
1442,Zeljko Rebraca,1610612746,LAC,34.0,29,18,11,0.621,50.0,6.3,11.6,0.542,0.0,0.0,0.0,3.8,5.0,0.756,1.6,6.2,7.8,1.1,2.9,0.6,2.3,0.7,7.2,6.3,16.4,2005-06,Regular Season,,Serbia,1994,2,54,11,C,7-0,265.0,2001,2005,2.13
1442,Zeljko Rebraca,1610612746,LAC,34.0,3,2,1,0.667,47.7,2.2,6.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.2,6.5,8.7,0.0,4.3,0.0,2.2,0.0,13.0,2.2,4.3,2005-06,Playoffs,,Serbia,1994,2,54,11,C,7-0,265.0,2001,2005,2.13
2456,Cezary Trybanski,1610612763,MEM,23.0,15,3,12,0.2,50.8,2.9,11.5,0.25,0.0,0.0,0.0,2.3,5.7,0.4,3.4,4.6,8.0,0.6,4.6,0.0,3.4,2.9,7.5,0.0,8.0,2002-03,Regular Season,,Poland,Undrafted,Undrafted,Undrafted,14,C,7-2,240.0,2002,2003,2.18
2456,Cezary Trybanski,1610612752,NYK,24.0,7,2,5,0.286,49.3,0.0,15.4,0.0,0.0,0.0,0.0,3.8,7.7,0.5,0.0,3.8,3.8,0.0,7.7,3.8,3.8,0.0,11.5,0.0,3.8,2003-04,Regular Season,,Poland,Undrafted,Undrafted,Undrafted,14,C,7-2,240.0,2002,2003,2.18
2429,Dan Gadzuric,1610612749,MIL,25.0,49,21,28,0.429,51.0,4.7,9.7,0.483,0.0,0.1,0.0,1.9,3.8,0.518,4.4,8.8,13.2,0.6,1.8,1.5,3.5,0.3,8.4,0.0,11.3,2002-03,Regular Season,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
2429,Dan Gadzuric,1610612749,MIL,26.0,75,36,39,0.48,50.9,7.4,14.2,0.524,0.0,0.0,0.0,2.4,4.8,0.492,5.1,8.9,14.1,1.1,1.8,2.1,4.3,0.7,7.6,0.0,17.2,2003-04,Regular Season,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
2429,Dan Gadzuric,1610612749,MIL,26.0,1,0,1,0.0,47.2,10.0,20.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,0.0,5.0,0.0,20.0,2003-04,Playoffs,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
2429,Dan Gadzuric,1610612749,MIL,27.0,81,29,52,0.358,52.3,7.1,13.3,0.539,0.0,0.0,0.0,3.1,5.8,0.538,7.7,12.1,19.8,0.9,2.4,1.4,3.1,1.0,6.6,0.0,17.4,2004-05,Regular Season,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
2429,Dan Gadzuric,1610612749,MIL,28.0,74,38,36,0.514,51.2,9.9,17.9,0.553,0.0,0.1,0.0,2.4,5.1,0.461,5.3,8.2,13.4,1.4,2.0,1.4,2.5,1.3,9.9,5.4,22.2,2005-06,Regular Season,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
2429,Dan Gadzuric,1610612749,MIL,28.0,4,1,3,0.25,47.7,24.2,27.3,0.889,0.0,0.0,0.0,3.0,6.1,0.5,6.1,6.1,12.1,0.0,0.0,0.0,3.0,0.0,9.1,6.1,51.5,2005-06,Playoffs,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
2429,Dan Gadzuric,1610612749,MIL,29.0,54,19,35,0.352,51.2,6.6,13.9,0.474,0.0,0.1,0.0,2.6,5.5,0.467,5.7,9.3,15.0,1.8,3.0,1.3,1.9,1.0,8.6,4.9,15.7,2006-07,Regular Season,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
2429,Dan Gadzuric,1610612749,MIL,30.0,51,16,35,0.314,50.5,6.1,14.6,0.416,0.0,0.1,0.0,3.1,6.0,0.524,6.3,7.3,13.6,1.0,3.2,1.9,2.3,0.7,7.9,4.7,15.2,2007-08,Regular Season,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
2429,Dan Gadzuric,1610612749,MIL,31.0,67,25,42,0.373,50.6,6.3,13.1,0.48,0.0,0.1,0.0,2.0,3.7,0.544,5.1,8.6,13.7,2.1,2.2,1.7,2.3,0.8,8.7,4.2,14.6,2008-09,Regular Season,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
2429,Dan Gadzuric,1610612749,MIL,32.0,32,16,16,0.5,49.8,6.2,14.1,0.438,0.0,0.0,0.0,1.6,4.0,0.4,6.0,8.6,14.6,1.9,2.4,1.4,2.1,1.6,10.0,4.9,14.0,2009-10,Regular Season,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
2429,Dan Gadzuric,1610612749,MIL,32.0,7,3,4,0.429,52.1,6.2,11.6,0.529,0.0,0.0,0.0,0.7,2.7,0.25,6.8,9.6,16.4,0.7,4.1,0.7,3.4,0.7,10.3,4.8,13.0,2009-10,Playoffs,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
2429,Dan Gadzuric,1610612751,NJN,33.0,42,13,29,0.31,50.6,5.9,14.1,0.419,0.0,0.1,0.0,1.1,3.0,0.37,7.8,7.0,14.8,1.5,3.2,1.4,3.2,1.0,9.9,3.8,12.9,2010-11,Regular Season,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
2429,Dan Gadzuric,1610612752,NYK,34.0,2,2,0,1.0,48.8,0.0,7.4,0.0,0.0,0.0,0.0,0.0,7.4,0.0,3.7,14.8,18.5,0.0,3.7,3.7,3.7,3.7,14.8,3.7,0.0,2011-12,Regular Season,UCLA,Netherlands,2002,2,33,50,C,6-11,240.0,2002,2011,2.11
981,Efthimios Rentzias,1610612755,PHI,27.0,35,23,12,0.657,47.8,6.7,19.7,0.339,1.3,2.7,0.5,2.7,3.0,0.889,3.3,5.3,8.7,2.3,1.3,2.0,0.7,1.3,7.0,0.0,17.3,2002-03,Regular Season,,Greece,1996,1,23,14,C,6-11,250.0,2002,2002,2.11
2246,Mehmet Okur,1610612765,DET,24.0,72,43,29,0.597,54.0,7.1,16.7,0.426,1.5,4.4,0.339,3.8,5.2,0.733,4.6,8.6,13.3,2.8,2.6,1.0,1.5,1.2,6.6,0.0,19.5,2002-03,Regular Season,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612765,DET,24.0,17,8,9,0.471,53.2,5.8,13.2,0.438,1.2,2.1,0.538,2.8,5.3,0.531,4.0,7.6,11.6,2.1,2.3,2.0,2.0,0.8,6.4,0.0,15.5,2002-03,Playoffs,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612765,DET,25.0,71,48,23,0.676,52.9,8.4,18.1,0.463,0.6,1.6,0.375,5.4,7.0,0.775,5.3,8.7,14.0,2.3,3.4,1.2,2.1,1.2,4.6,0.0,22.7,2003-04,Regular Season,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612765,DET,25.0,22,15,7,0.682,52.8,6.5,13.9,0.47,0.4,1.1,0.4,3.8,5.5,0.692,3.4,9.5,12.8,1.7,3.2,1.1,1.9,1.5,4.2,0.0,17.2,2003-04,Playoffs,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612762,UTA,26.0,82,26,56,0.317,52.9,8.1,17.4,0.468,0.4,1.4,0.27,7.6,8.9,0.85,4.5,9.7,14.2,3.8,3.2,0.7,1.6,1.4,5.2,0.0,24.2,2004-05,Regular Season,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612762,UTA,27.0,82,41,41,0.5,53.8,9.5,20.6,0.46,1.5,4.3,0.342,6.5,8.3,0.78,3.9,9.8,13.6,3.5,3.0,0.7,1.3,1.2,5.2,6.3,26.9,2005-06,Regular Season,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612762,UTA,28.0,80,49,31,0.613,51.4,9.5,20.5,0.462,2.5,6.5,0.384,5.7,7.5,0.765,3.1,8.1,11.2,3.0,2.4,0.7,0.7,0.8,5.0,5.5,27.1,2006-07,Regular Season,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612762,UTA,28.0,17,9,8,0.529,51.5,6.2,16.1,0.388,2.2,6.9,0.316,2.9,3.7,0.786,3.3,8.4,11.6,2.6,2.1,2.1,1.4,0.7,5.7,3.2,17.6,2006-07,Playoffs,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612762,UTA,29.0,72,50,22,0.694,50.9,8.0,17.9,0.445,2.4,6.3,0.388,3.9,4.9,0.804,2.8,9.0,11.9,3.1,2.2,1.2,0.6,0.9,5.0,3.4,22.3,2007-08,Regular Season,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612762,UTA,29.0,12,6,6,0.5,53.1,7.6,17.9,0.423,2.2,5.9,0.373,3.9,5.1,0.773,3.9,12.3,16.2,2.6,2.2,0.9,0.9,0.9,4.3,4.4,21.3,2007-08,Playoffs,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612762,UTA,30.0,72,44,28,0.611,50.2,9.0,18.5,0.485,1.9,4.2,0.446,5.7,7.0,0.817,2.6,9.0,11.6,2.5,2.8,1.1,1.1,0.9,4.6,5.6,25.5,2008-09,Regular Season,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612762,UTA,30.0,2,0,2,0.0,53.6,2.5,14.8,0.167,1.2,3.7,0.333,3.7,4.9,0.75,2.5,9.9,12.3,4.9,2.5,0.0,1.2,1.2,7.4,3.7,9.9,2008-09,Playoffs,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612762,UTA,31.0,73,45,28,0.616,50.6,8.4,18.2,0.458,1.9,5.0,0.385,4.6,5.6,0.82,3.1,9.0,12.1,2.8,3.0,0.9,1.9,0.9,5.3,4.2,23.3,2009-10,Regular Season,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612762,UTA,31.0,1,0,1,0.0,47.8,8.7,8.7,1.0,4.3,4.3,1.0,8.7,8.7,1.0,4.3,4.3,8.7,0.0,4.3,0.0,0.0,0.0,0.0,8.7,30.4,2009-10,Playoffs,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612762,UTA,32.0,13,5,8,0.385,51.2,6.7,18.8,0.355,1.5,4.9,0.313,4.6,6.1,0.75,2.7,6.4,9.1,5.8,2.1,1.2,1.2,0.9,5.5,3.6,19.5,2010-11,Regular Season,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2246,Mehmet Okur,1610612751,NJN,33.0,17,6,11,0.353,54.3,6.2,16.6,0.374,2.8,8.6,0.319,0.4,0.6,0.6,2.6,7.1,9.7,3.6,3.0,1.1,0.6,0.5,5.4,2.5,15.6,2011-12,Regular Season,,Turkey,2001,2,37,13,C,6-11,265.0,2002,2011,2.11
2469,Pat Burke,1610612753,ORL,29.0,62,30,32,0.484,49.6,7.1,18.7,0.382,0.1,0.4,0.143,2.5,3.7,0.69,3.6,5.6,9.2,1.5,3.0,1.2,1.6,1.4,6.3,0.0,16.9,2002-03,Regular Season,Auburn,Ireland,Undrafted,Undrafted,Undrafted,11,C,6-11,250.0,2002,2006,2.11
2469,Pat Burke,1610612753,ORL,29.0,6,2,4,0.333,52.4,7.6,12.7,0.6,0.0,0.0,0.0,6.3,7.6,0.833,1.3,12.7,13.9,1.3,5.1,1.3,0.0,0.0,11.4,0.0,21.5,2002-03,Playoffs,Auburn,Ireland,Undrafted,Undrafted,Undrafted,11,C,6-11,250.0,2002,2006,2.11
2469,Pat Burke,1610612756,PHX,32.0,42,28,14,0.667,47.8,8.7,17.5,0.496,0.3,1.0,0.286,1.8,2.9,0.619,2.9,7.2,10.1,2.2,4.6,0.8,1.8,1.1,8.6,3.7,19.5,2005-06,Regular Season,Auburn,Ireland,Undrafted,Undrafted,Undrafted,11,C,6-11,250.0,2002,2006,2.11
2469,Pat Burke,1610612756,PHX,32.0,3,3,0,1.0,37.2,11.1,22.2,0.5,5.6,11.1,0.5,0.0,5.6,0.0,5.6,11.1,16.7,0.0,0.0,0.0,5.6,5.6,0.0,5.6,27.8,2005-06,Playoffs,Auburn,Ireland,Undrafted,Undrafted,Undrafted,11,C,6-11,250.0,2002,2006,2.11
2469,Pat Burke,1610612756,PHX,33.0,23,19,4,0.826,48.6,6.8,19.3,0.354,1.8,6.5,0.273,2.4,3.9,0.615,3.6,10.4,13.9,1.5,2.1,0.9,0.6,1.2,5.6,4.2,17.8,2006-07,Regular Season,Auburn,Ireland,Undrafted,Undrafted,Undrafted,11,C,6-11,250.0,2002,2006,2.11
2469,Pat Burke,1610612756,PHX,33.0,3,2,1,0.667,54.4,7.7,15.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.7,0.0,0.0,0.0,7.7,0.0,23.1,0.0,15.4,2006-07,Playoffs,Auburn,Ireland,Undrafted,Undrafted,Undrafted,11,C,6-11,250.0,2002,2006,2.11
2564,Boris Diaw,1610612737,ATL,22.0,76,28,48,0.368,51.1,3.7,8.4,0.447,0.2,0.7,0.231,1.5,2.5,0.602,3.0,6.2,9.1,4.9,3.4,1.6,1.0,0.4,5.1,0.0,9.1,2003-04,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612737,ATL,23.0,66,10,56,0.152,51.0,5.3,12.6,0.422,0.4,2.1,0.18,2.4,3.3,0.74,2.3,5.0,7.3,6.4,3.7,1.6,0.8,0.7,5.3,0.0,13.4,2004-05,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612756,PHX,24.0,81,53,28,0.654,49.2,7.7,14.6,0.526,0.1,0.5,0.267,3.0,4.1,0.731,2.7,6.8,9.6,8.6,3.2,1.0,1.5,0.8,4.5,4.6,18.5,2005-06,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612756,PHX,24.0,20,10,10,0.5,51.0,9.7,18.5,0.526,0.2,0.4,0.429,4.3,5.6,0.761,2.5,6.0,8.5,6.7,3.5,1.2,1.4,1.2,4.1,5.6,24.0,2005-06,Playoffs,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612756,PHX,25.0,73,55,18,0.753,49.7,6.7,12.5,0.538,0.3,1.0,0.333,1.8,2.6,0.683,2.0,5.0,7.0,7.7,3.4,0.6,0.8,0.6,3.9,3.5,15.6,2006-07,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612756,PHX,25.0,10,6,4,0.6,48.9,5.8,12.3,0.475,0.0,1.3,0.0,2.1,3.1,0.667,2.7,4.0,6.7,6.3,3.5,1.5,0.4,0.4,3.8,4.8,13.8,2006-07,Playoffs,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612756,PHX,26.0,82,55,27,0.671,48.7,6.5,13.6,0.477,0.3,0.9,0.317,2.0,2.7,0.744,2.0,5.9,8.0,6.7,3.3,1.3,0.8,0.7,3.5,3.4,15.3,2007-08,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612756,PHX,26.0,5,1,4,0.2,51.0,10.1,18.4,0.547,0.0,2.0,0.0,0.9,1.7,0.5,2.0,6.0,8.0,6.6,3.2,0.9,1.1,0.0,6.3,4.3,21.0,2007-08,Playoffs,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612766,CHA,27.0,81,41,40,0.506,53.0,8.6,17.0,0.507,1.4,3.5,0.414,1.9,2.8,0.687,2.3,6.0,8.3,6.4,4.1,1.2,1.0,0.8,3.9,3.2,20.6,2008-09,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612766,CHA,28.0,82,44,38,0.537,52.4,6.7,13.9,0.483,1.2,3.7,0.32,2.0,2.6,0.769,2.4,5.3,7.6,5.9,3.2,1.1,1.0,0.5,3.9,2.9,16.7,2009-10,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612766,CHA,28.0,4,0,4,0.0,54.1,5.0,10.0,0.5,0.4,3.2,0.111,0.4,0.7,0.5,2.5,4.6,7.1,5.7,4.3,0.4,1.1,0.4,3.9,1.1,10.7,2009-10,Playoffs,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612766,CHA,29.0,82,34,48,0.415,52.8,7.2,14.7,0.492,1.5,4.3,0.345,1.6,2.3,0.683,2.0,5.9,7.9,6.4,3.2,1.4,0.9,0.6,3.6,2.6,17.5,2010-11,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612759,SAS,30.0,57,23,34,0.404,50.5,5.5,12.4,0.444,1.1,3.5,0.313,0.8,1.2,0.629,2.5,7.4,9.9,7.3,4.0,1.2,0.9,0.5,4.4,1.6,12.9,2011-12,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612759,SAS,30.0,14,10,4,0.714,51.4,5.3,10.4,0.514,1.3,2.7,0.5,0.9,1.2,0.75,4.2,6.7,10.8,5.2,2.2,1.6,0.6,0.6,4.3,1.8,12.9,2011-12,Playoffs,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612759,SAS,31.0,75,55,20,0.733,50.1,5.2,9.7,0.539,0.9,2.3,0.385,1.4,1.9,0.723,1.9,5.5,7.4,5.3,2.5,1.5,0.8,0.4,4.2,2.1,12.7,2012-13,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612759,SAS,31.0,16,10,6,0.625,51.4,4.5,10.2,0.444,0.9,2.5,0.385,2.3,2.6,0.857,1.5,6.0,7.5,5.3,2.5,0.8,0.6,0.6,5.3,3.6,12.3,2012-13,Playoffs,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612759,SAS,32.0,79,60,19,0.759,49.5,7.6,14.6,0.521,1.1,2.8,0.402,1.7,2.3,0.739,1.9,6.3,8.2,5.6,3.0,1.1,0.8,0.6,3.5,2.7,18.0,2013-14,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612759,SAS,32.0,23,16,7,0.696,50.6,6.7,13.4,0.5,1.5,3.8,0.4,2.8,4.0,0.688,2.1,7.2,9.3,6.5,2.4,1.2,0.3,0.5,3.7,4.0,17.7,2013-14,Playoffs,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612759,SAS,33.0,81,55,26,0.679,50.4,7.4,16.1,0.46,1.4,4.3,0.32,1.8,2.4,0.774,2.0,6.9,8.8,5.9,3.2,0.9,0.6,0.7,3.8,2.8,18.0,2014-15,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612759,SAS,33.0,7,3,4,0.429,50.9,8.7,18.3,0.479,1.0,4.6,0.222,2.3,3.3,0.692,3.3,7.7,11.1,6.4,2.3,1.3,0.8,0.3,6.2,3.1,20.8,2014-15,Playoffs,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612759,SAS,34.0,76,64,12,0.842,49.0,7.1,13.5,0.527,0.9,2.4,0.362,2.0,2.7,0.737,2.1,6.2,8.2,6.2,3.4,0.9,0.7,0.6,3.6,3.1,17.1,2015-16,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612759,SAS,34.0,9,6,3,0.667,50.0,6.6,14.5,0.457,0.6,1.9,0.333,0.9,1.3,0.75,0.6,5.4,6.0,6.6,1.9,0.6,1.3,1.3,2.8,3.2,14.8,2015-16,Playoffs,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
2564,Boris Diaw,1610612762,UTA,35.0,73,45,28,0.616,51.4,5.9,13.1,0.446,0.8,3.2,0.247,1.0,1.4,0.743,1.8,4.5,6.3,6.8,3.5,0.7,0.4,0.3,3.3,2.2,13.5,2016-17,Regular Season,,France,2003,1,21,33,C,6-8,250.0,2003,2016,2.03
