Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2019,F,21,Borisa Simanic,ZVE,16.0,22.5,6.625,2.375,5.5,0.53625,1.125,3.25,0.42625,0.875,1.125,0.9825,1.0,2.375,3.375,1.125,0.625,0.625,0.75,1.5
2019,F,22,Danilo Matovic,NOV,26.0,21.625,6.125,2.375,5.875,0.49750000000000005,0.375,1.25,0.32375,1.125,2.125,0.6687500000000001,1.375,2.375,3.75,0.75,0.75,0.25,1.5,2.875
2019,F,23,Dusan Prica,NOV,26.0,22.375,5.75,2.25,5.875,0.475,1.0,3.875,0.34,0.25,0.5,0.625,1.75,4.375,6.125,1.875,1.125,0.125,0.875,2.625
2019,F,24,Matija Popovic,BOR,32.0,19.375,5.375,2.5,4.75,0.66625,0.0,0.375,0.11374999999999999,0.25,0.375,0.56875,1.0,2.625,3.625,0.875,0.5,0.25,0.375,1.25
2019,F,25,Xuxin Zhao,BEO,20.0,19.0,4.625,1.625,3.75,0.53,0.0,0.0,0.0,1.5,2.5,0.76875,1.25,2.25,3.5,0.375,0.5,0.125,1.0,2.25
2019,C,1,William Lee,DYNA,1.0,27.5,22.5,8.75,13.75,0.795,0.0,0.0,0.0,5.0,6.25,1.0,6.25,7.5,13.75,2.5,3.75,3.75,1.25,5.0
2019,C,2,Milenko Veljkovic,BEO,21.0,36.625,20.0,7.5,13.375,0.6950000000000001,0.0,0.0,0.0,5.125,7.25,0.88125,3.5,9.75,13.25,1.25,0.25,3.0,4.0,3.75
2019,C,3,Nenad Nerandzic,MET,26.0,37.25,19.625,7.375,16.375,0.5625,0.625,3.875,0.21875,4.125,7.125,0.73,2.125,6.625,8.75,2.125,1.375,1.375,2.5,3.5
2019,C,4,Josip Mikulic,MET,5.0,29.375,16.25,5.75,12.25,0.5862499999999999,3.0,7.0,0.53625,1.75,2.0,1.09375,1.0,4.5,5.5,1.25,0.5,0.5,2.25,4.0
2019,C,5,Nikola Vukovic,DUN,24.0,38.75,15.875,6.875,12.375,0.69625,0.25,1.25,0.27125,1.875,3.5,0.66125,3.5,5.25,8.75,2.25,0.625,0.375,1.875,4.0
2019,C,6,Milos Glisic,DYNA,30.0,34.75,15.125,6.0,9.75,0.76625,0.875,2.75,0.41000000000000003,2.125,3.5,0.7737499999999999,2.875,4.875,7.75,1.75,1.125,0.625,1.0,2.875
2019,C,7,Radomir Marojevic,ZLAT,36.0,30.375,14.625,5.75,9.375,0.7637499999999999,0.375,0.875,0.46875,2.875,4.25,0.82625,2.875,4.5,7.375,2.125,0.75,0.25,2.875,4.5
2019,C,8,Petar Maric,SLOB,33.0,30.5,14.25,5.0,10.25,0.60375,0.0,0.375,0.125,4.375,5.0,1.08,1.375,3.75,5.0,3.75,0.5,0.125,2.75,3.625
2019,C,9,Dusan Knezevic,TAM,36.0,34.125,13.875,6.0,9.75,0.7725,0.0,0.0,0.0,1.875,3.5,0.675,2.25,6.0,8.125,4.125,1.375,0.375,3.625,4.5
