Year_x,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,League,Year_y,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality
2023,F,20,Mathias Lessort,PAR,32,27.0,25.875,8.0,11.5,0.865,0.0,0.0,0.0,9.875,14.0,0.8799999999999999,4.5,10.125,14.625,4.0,3.0,1.75,3.5,7.5,Adriatic ABA,2021,F,6-9,250,KK Partizan,Fort-de-France,2017 Rnd 2 Pick 20,France
2022,F,12,Adonis Thomas,KRK,14,33.5,26.625,10.375,25.5,0.51125,3.5,10.125,0.4362499999999999,2.25,2.75,1.03,1.875,6.625,8.5,3.875,1.5,0.5,4.75,4.5,Adriatic ABA,2021,F,6-6,235,Krka Novo Mesto,Memphis (TN),"2013 NBA Draft, Undrafted",United States
2022,F,14,Nikola Kalinic,ZVE,31,32.75,26.0,9.125,20.375,0.56,3.75,9.125,0.5187499999999999,3.875,5.25,0.92,1.875,6.0,7.875,7.5,2.125,0.125,5.0,5.375,Adriatic ABA,2021,F,6-8,222,KK Crvena Zvezda,Subotica,"2013 NBA Draft, Undrafted",Serbia
2022,F,16,Tomislav Ivisic,STU,22,16.25,25.75,10.625,19.625,0.6787500000000001,0.625,2.125,0.375,3.75,4.125,1.125,5.5,6.5,11.875,2.75,2.125,2.75,3.5,10.625,Adriatic ABA,2021,F,7-0,230,Studentski Centar Podgorica,,2025 NBA Draft Eligible,Croatia
2023,C,18,Tomislav Ivisic,STU,28,20.25,23.0,10.125,19.25,0.655,0.375,1.875,0.2675,2.375,3.0,0.97875,4.5,10.0,14.5,3.375,1.25,1.25,4.125,9.25,Adriatic ABA,2021,F,7-0,230,Studentski Centar Podgorica,,2025 NBA Draft Eligible,Croatia
2024,C,10,Tomislav Ivisic,STU,22,19.625,27.0,11.5,20.0,0.7174999999999999,1.875,4.5,0.5287499999999999,2.25,2.625,1.08375,4.0,10.625,14.625,4.875,0.875,2.75,4.0,9.0,Adriatic ABA,2021,F,7-0,230,Studentski Centar Podgorica,,2025 NBA Draft Eligible,Croatia
2022,F,18,Alen Smailagic,PAR,30,24.0,25.375,9.5,17.0,0.6975,1.375,4.625,0.3687499999999999,5.0,6.5,0.9675,5.0,8.5,13.5,3.375,2.625,1.625,4.0,6.625,Adriatic ABA,2021,F,6-10,215,KK Partizan,Belgrade,2019 Rnd 2 Pick 9,Serbia
2023,F,5,Alen Smailagic,PAR,29,20.625,33.0,12.125,19.5,0.7825,2.875,6.25,0.5750000000000001,5.75,8.25,0.87125,4.875,7.125,12.0,2.875,3.625,2.375,3.75,11.875,Adriatic ABA,2021,F,6-10,215,KK Partizan,Belgrade,2019 Rnd 2 Pick 9,Serbia
2024,F,33,Alen Smailagic,PAR,23,19.75,20.125,7.125,14.5,0.61125,2.125,6.125,0.43875,3.75,5.25,0.8987499999999999,3.125,5.0,8.125,3.5,2.0,1.0,2.75,7.375,Adriatic ABA,2021,F,6-10,215,KK Partizan,Belgrade,2019 Rnd 2 Pick 9,Serbia
2022,F,19,Nikola Jovic,MEG,25,34.75,25.25,8.75,20.375,0.535,3.625,10.25,0.4449999999999999,4.25,5.625,0.9425,1.875,7.625,9.625,7.25,1.25,0.875,5.875,5.25,Adriatic ABA,2020,F,6-10,205,KK Mega Bemax,Belgrade,2022 Rnd 1 Pick 27,Serbia
2022,F,20,Aaron White,ZVE,21,20.875,25.25,8.25,18.25,0.56125,2.75,9.375,0.3637499999999999,6.125,7.875,0.97875,2.375,8.75,11.125,5.25,1.875,0.625,2.0,3.75,Adriatic ABA,2021,F,6-9,220,KK Crvena Zvezda,Strongsville (OH),2015 Rnd 2 Pick 19,United States
2022,F,21,Nate Reuvers,CIB,24,32.25,24.875,9.875,19.625,0.6275,1.625,5.25,0.39375,3.5,4.875,0.8999999999999999,4.125,7.75,11.875,1.125,0.5,3.625,1.875,6.75,Adriatic ABA,2021,F,6-11,235,KK Cibona,Lakeville (MN),"2021 NBA Draft, Undrafted",United States
2022,F,24,Dario Dreznjak,ZAD,25,22.25,23.5,6.875,15.375,0.55875,3.5,8.875,0.4925,6.375,9.25,0.8512500000000001,3.5,6.875,10.375,2.125,1.75,1.5,2.75,8.75,Adriatic ABA,2020,F,6-2,185,KK Zadar,Mostar,"2020 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2023,F,7,Dario Dreznjak,ZAD,28,33.75,31.625,9.625,21.625,0.55375,4.25,11.875,0.4449999999999999,8.125,11.0,0.92625,1.75,8.375,10.125,3.75,1.375,0.625,4.0,7.125,Adriatic ABA,2020,F,6-2,185,KK Zadar,Mostar,"2020 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2024,F,12,Dario Dreznjak,ZAD,27,36.875,28.5,9.25,23.625,0.49125,5.0,14.0,0.4499999999999999,5.0,7.625,0.8087500000000001,2.5,6.625,9.125,2.5,1.25,1.875,3.875,6.25,Adriatic ABA,2020,F,6-2,185,KK Zadar,Mostar,"2020 NBA Draft, Undrafted",Bosnia and HerzegovinaCroatia
2022,F,26,Emir Hadzibegovic,STU,15,20.0,20.75,8.25,15.75,0.655,2.75,6.75,0.5087499999999999,1.5,2.75,0.68125,4.25,7.5,11.75,3.25,1.75,1.0,4.75,7.75,Adriatic ABA,2021,F,6-9,232,Studentski Centar Podgorica,Bijelo Polje,"2018 NBA Draft, Undrafted",Montenegro
2023,F,27,Emir Hadzibegovic,STU,28,21.25,22.375,9.125,17.375,0.6525000000000001,1.25,4.125,0.37875,3.0,4.75,0.79,4.25,9.375,13.625,3.75,2.125,1.75,5.0,10.625,Adriatic ABA,2021,F,6-9,232,Studentski Centar Podgorica,Bijelo Polje,"2018 NBA Draft, Undrafted",Montenegro
2024,F,22,Emir Hadzibegovic,STU,25,26.125,23.875,9.5,16.625,0.715,2.25,5.625,0.51,2.5,4.25,0.7437499999999999,4.125,9.0,13.125,3.875,2.0,1.0,5.0,7.75,Adriatic ABA,2021,F,6-9,232,Studentski Centar Podgorica,Bijelo Polje,"2018 NBA Draft, Undrafted",Montenegro
2022,F,27,Aleksa Stepanovic,FMP,20,17.25,20.625,7.875,18.625,0.5237499999999999,1.75,5.875,0.37,3.25,4.75,0.8525,3.5,4.75,8.25,1.5,1.25,1.5,2.625,10.25,Adriatic ABA,2020,F,6-9,205,KK Partizan,Nis,"2020 NBA Draft, Undrafted",Serbia
2023,F,18,Aleksa Stepanovic,FMP,29,24.625,26.125,9.375,20.0,0.5850000000000001,2.25,7.5,0.3825,5.125,7.25,0.8875,2.375,7.0,9.5,3.125,2.25,1.125,4.125,8.625,Adriatic ABA,2020,F,6-9,205,KK Partizan,Nis,"2020 NBA Draft, Undrafted",Serbia
2024,F,17,Aleksa Stepanovic,FMP,26,26.375,25.625,9.625,19.75,0.6074999999999999,0.875,3.125,0.345,5.625,8.0,0.8737499999999999,3.5,7.25,10.75,2.875,1.875,1.0,3.75,8.0,Adriatic ABA,2020,F,6-9,205,KK Partizan,Nis,"2020 NBA Draft, Undrafted",Serbia
2022,F,29,Filip Barovic,BUD,21,16.375,20.5,7.875,16.75,0.5850000000000001,0.0,0.25,0.0,4.75,7.25,0.83375,2.0,9.125,11.125,3.0,2.0,0.625,4.375,10.875,Adriatic ABA,2021,F,6-9,251,Buducnost,Niksic,"2012 NBA Draft, Undrafted",Montenegro
2022,F,33,Karlo Zganec,SPL,23,30.5,19.0,5.125,13.125,0.4875,1.625,4.875,0.4075,7.125,9.125,0.985,4.875,10.25,15.125,3.125,2.75,1.625,3.875,5.5,Adriatic ABA,2021,F,6-9,225,KK Split,Zagreb,"2017 NBA Draft, Undrafted",Croatia
2023,C,26,Karlo Zganec,ZAD,27,31.875,19.375,6.5,16.625,0.48375,2.5,8.5,0.3575,4.0,5.25,0.95875,3.75,8.875,12.625,5.875,2.625,1.75,3.625,7.875,Adriatic ABA,2021,F,6-9,225,KK Split,Zagreb,"2017 NBA Draft, Undrafted",Croatia
2024,C,21,Karlo Zganec,ZAD,26,35.5,21.75,7.5,19.0,0.49375,3.375,10.375,0.41,3.375,4.5,0.915,3.625,7.5,11.125,5.5,2.125,1.25,1.875,7.625,Adriatic ABA,2021,F,6-9,225,KK Split,Zagreb,"2017 NBA Draft, Undrafted",Croatia
2022,F,35,Tonko Vuko,SPL,19,30.25,18.75,7.125,14.875,0.6025,1.875,6.125,0.3725,2.625,3.375,0.96125,2.375,7.5,9.75,2.875,1.125,0.25,2.25,7.875,Adriatic ABA,2021,F,6-8,228,KK Split,Split,"2017 NBA Draft, Undrafted",Croatia
2024,F,40,Tonko Vuko,SPL,25,26.375,16.125,5.75,13.625,0.52125,2.5,7.625,0.41,2.25,2.875,1.0,1.875,6.5,8.375,2.5,1.0,0.0,1.625,7.625,Adriatic ABA,2021,F,6-8,228,KK Split,Split,"2017 NBA Draft, Undrafted",Croatia
2022,F,40,Milic Starovlah,STU,24,23.375,15.25,4.5,14.125,0.405,2.125,6.75,0.4,4.0,5.5,0.915,1.875,4.0,5.875,1.875,1.75,0.25,3.625,8.125,Adriatic ABA,2019,F,6-5,196,Buducnost,Pljevlja,"2020 NBA Draft, Undrafted",Montenegro
2024,F,39,Milic Starovlah,MOR,20,21.25,17.625,5.125,14.625,0.4362499999999999,2.5,6.75,0.4599999999999999,5.0,6.0,1.03,2.125,7.375,9.5,3.125,0.75,0.125,2.25,9.875,Adriatic ABA,2019,F,6-5,196,Buducnost,Pljevlja,"2020 NBA Draft, Undrafted",Montenegro
2022,F,41,Luka Scuka,COL,14,11.375,14.625,5.625,11.75,0.6,0.5,4.75,0.125,2.875,3.25,1.07125,1.875,6.125,8.0,1.375,0.5,1.875,3.75,9.0,Adriatic ABA,2020,F,6-11,-,KK Cedevita Olimpija Ljubljana,Sempeter-Vrtojba,2026 NBA Draft Eligible,Slovenia
2024,F,38,Luka Scuka,COL,18,14.625,18.25,5.375,14.25,0.475,2.25,9.375,0.3025,5.125,6.0,1.07125,2.0,8.625,10.625,1.375,1.375,3.75,2.625,9.375,Adriatic ABA,2020,F,6-11,-,KK Cedevita Olimpija Ljubljana,Sempeter-Vrtojba,2026 NBA Draft Eligible,Slovenia
2022,F,42,Milija Mikovic,MOR,21,13.375,14.375,5.375,12.5,0.5325,2.125,5.875,0.4549999999999999,1.625,2.875,0.68125,4.0,6.375,10.375,2.375,1.625,2.625,1.125,9.125,Adriatic ABA,2021,FC,6-8,220,KK Mornar,Bar,"2016 NBA Draft, Undrafted",Montenegro
2023,F,34,Milija Mikovic,MOR,23,14.125,17.375,7.375,11.875,0.78375,1.125,2.5,0.56875,1.375,2.5,0.68125,2.375,7.375,9.75,2.375,1.375,1.125,2.375,8.625,Adriatic ABA,2021,FC,6-8,220,KK Mornar,Bar,"2016 NBA Draft, Undrafted",Montenegro
2024,F,43,Milija Mikovic,MOR,15,17.5,14.875,6.0,10.25,0.72875,0.0,0.25,0.0,2.875,6.25,0.56875,4.25,5.375,9.75,1.75,1.75,1.125,3.75,7.75,Adriatic ABA,2021,FC,6-8,220,KK Mornar,Bar,"2016 NBA Draft, Undrafted",Montenegro
2022,F,43,Luka Medved,KRK,10,4.75,12.75,4.75,16.0,0.375,1.625,6.375,0.3125,1.625,3.25,0.625,3.25,9.625,12.75,0.0,0.0,0.0,1.625,4.75,Adriatic ABA,2019,F,6-7,205,Krka Novo Mesto,Novo Mesto,"2023 NBA Draft, Undrafted",Slovenia
2022,C,2,Kenan Kamenjas,STU,26,34.5,31.0,13.0,20.625,0.79,0.125,0.625,0.17875,4.875,8.25,0.7324999999999999,4.875,13.375,18.25,4.375,2.375,0.375,3.25,3.875,Adriatic ABA,2021,C,6-10,228,Studentski Centar Podgorica,Sarajevo,"2022 NBA Draft, Undrafted",Bosnia and Herzegovina
2023,C,7,Kenan Kamenjas,BUD,23,15.125,29.875,12.75,18.0,0.8887499999999999,0.0,0.25,0.0,4.375,7.375,0.735,8.0,9.25,17.25,2.0,2.125,0.875,2.75,10.0,Adriatic ABA,2021,C,6-10,228,Studentski Centar Podgorica,Sarajevo,"2022 NBA Draft, Undrafted",Bosnia and Herzegovina
2024,C,4,Kenan Kamenjas,BUD,14,27.75,32.75,12.0,18.75,0.7987500000000001,0.0,1.0,0.0,8.875,11.125,0.99125,5.625,13.25,18.875,4.875,3.125,0.375,2.75,4.375,Adriatic ABA,2021,C,6-10,228,Studentski Centar Podgorica,Sarajevo,"2022 NBA Draft, Undrafted",Bosnia and Herzegovina
2024,C,5,Kenan Kamenjas,STU,13,35.25,31.75,12.375,19.75,0.785,0.5,0.875,0.75,6.375,8.0,0.995,7.25,12.875,20.125,3.625,1.25,1.0,3.875,5.25,Adriatic ABA,2021,C,6-10,228,Studentski Centar Podgorica,Sarajevo,"2022 NBA Draft, Undrafted",Bosnia and Herzegovina
2022,C,6,Marko Pavicevic,FMP,27,16.125,27.375,10.375,18.625,0.6950000000000001,0.5,1.5,0.41625,6.25,10.5,0.7374999999999999,4.5,8.125,12.5,1.375,2.125,2.375,5.125,10.125,Adriatic ABA,2019,C,6-10,220,KK Crvena Zvezda,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2023,C,13,Marko Pavicevic,FMP,17,13.75,27.0,9.625,18.0,0.67,0.0,0.375,0.0,7.75,15.125,0.63875,6.75,6.375,13.25,2.25,1.0,1.625,2.625,11.0,Adriatic ABA,2019,C,6-10,220,KK Crvena Zvezda,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2024,C,12,Marko Pavicevic,FMP,13,18.125,25.125,10.5,19.75,0.665,0.375,1.0,0.41625,3.875,8.625,0.555,4.75,8.0,12.75,1.625,1.0,3.125,5.375,10.125,Adriatic ABA,2019,C,6-10,220,KK Crvena Zvezda,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2022,C,7,Olek Balcerowski,MEG,16,23.875,26.875,10.625,20.625,0.6425000000000001,0.375,2.125,0.2274999999999999,5.25,8.25,0.80375,5.25,12.0,17.25,3.375,2.125,4.5,4.75,9.375,Adriatic ABA,2021,C,7-1,230,KK Mega Bemax,Swidnica,"2022 NBA Draft, Undrafted",Poland
2022,C,8,DeShawn Stephens,IGO,28,28.375,25.625,11.375,18.75,0.7575,0.25,0.375,0.625,2.75,6.375,0.54125,5.625,8.375,13.875,3.25,2.375,2.0,3.75,8.0,Adriatic ABA,2021,F,6-8,215,BC Igokea,Los Angeles (CA),"2013 NBA Draft, Undrafted",United States
2022,C,10,Balsa Koprivica,PAR,33,17.0,23.125,9.75,15.375,0.79375,0.0,0.0,0.0,3.625,6.125,0.7337499999999999,8.375,8.875,17.25,3.25,2.0,3.625,3.375,8.375,Adriatic ABA,2021,C,7-1,240,KK Partizan,Fort Lauderdale (FL),2021 Rnd 2 Pick 27,United StatesSerbia
2023,C,20,Balsa Koprivica,PAR,12,14.25,22.375,9.25,14.5,0.795,0.0,0.0,0.0,4.0,5.25,0.9375,9.625,7.875,17.625,3.125,2.25,5.75,4.0,15.0,Adriatic ABA,2021,C,7-1,240,KK Partizan,Fort Lauderdale (FL),2021 Rnd 2 Pick 27,United StatesSerbia
2024,C,2,Balsa Koprivica,PAR,23,19.0,33.5,14.625,22.375,0.8175,0.0,0.125,0.0,4.25,6.875,0.78125,9.5,9.625,19.0,2.375,1.375,5.5,4.625,8.25,Adriatic ABA,2021,C,7-1,240,KK Partizan,Fort Lauderdale (FL),2021 Rnd 2 Pick 27,United StatesSerbia
2022,C,18,Mladen Vujic,MEG,10,5.875,20.5,9.0,14.125,0.795,0.0,0.0,0.0,2.5,2.5,1.25,6.375,3.875,10.25,0.0,1.25,2.5,2.5,10.25,Adriatic ABA,2021,C,6-9,-,KK Mega Bemax,Belgrade,"2021 NBA Draft, Undrafted",Serbia
2022,C,19,Jakov Stipanicev,KRK,18,21.5,20.25,7.0,14.75,0.5925,4.25,9.625,0.55,2.125,3.125,0.8599999999999999,2.5,4.5,7.0,3.25,0.75,0.625,3.875,8.125,Adriatic ABA,2019,C,6-11,-,Krka Novo Mesto,Novo Mesto,"2021 NBA Draft, Undrafted",Slovenia
2022,C,20,Andrija Slavkovic,STU,26,22.0,18.375,6.25,15.5,0.5087499999999999,2.375,6.75,0.44125,3.375,4.125,1.04875,1.5,5.0,6.375,2.375,0.75,0.5,3.125,6.875,Adriatic ABA,2021,C,6-7,175,Studentski Centar Podgorica,Berane,"2021 NBA Draft, Undrafted",Montenegro
2023,F,18,Andrija Slavkovic,STU,27,25.625,20.0,7.625,15.625,0.6074999999999999,1.625,5.375,0.375,3.25,5.25,0.765,2.75,5.75,8.5,2.25,1.625,0.25,2.875,7.75,Adriatic ABA,2021,C,6-7,175,Studentski Centar Podgorica,Berane,"2021 NBA Draft, Undrafted",Montenegro
2024,F,36,Andrija Slavkovic,BUD,22,20.5,19.125,7.875,13.625,0.7162499999999999,1.0,3.375,0.375,2.5,3.375,0.9375,3.375,4.625,8.0,2.875,1.375,0.125,3.375,7.5,Adriatic ABA,2021,C,6-7,175,Studentski Centar Podgorica,Berane,"2021 NBA Draft, Undrafted",Montenegro
2022,C,21,Bojan Tomasevic,BOR,20,24.125,17.75,6.125,15.875,0.4775,2.625,9.25,0.36,3.0,3.25,1.13125,2.625,6.75,9.375,2.125,1.5,0.5,2.5,5.625,Adriatic ABA,2021,C,6-7,220,KK Borac Cacak,Niksic,"2023 NBA Draft, Undrafted",Montenegro
2023,C,21,Bojan Tomasevic,BOR,24,27.75,20.75,6.875,12.375,0.6937500000000001,2.875,6.5,0.56,4.0,5.125,0.97875,3.75,5.75,9.5,2.625,2.125,0.25,1.75,6.75,Adriatic ABA,2021,C,6-7,220,KK Borac Cacak,Niksic,"2023 NBA Draft, Undrafted",Montenegro
2024,C,25,Bojan Tomasevic,BOR,25,26.75,19.875,7.0,14.875,0.5925,3.625,8.875,0.5062500000000001,2.25,2.875,0.96125,3.25,7.25,10.5,1.25,2.0,0.375,1.625,6.5,Adriatic ABA,2021,C,6-7,220,KK Borac Cacak,Niksic,"2023 NBA Draft, Undrafted",Montenegro
2022,C,23,Vasilije Bacovic,STU,12,18.375,17.375,6.5,14.375,0.5650000000000001,0.625,2.375,0.3575,3.75,5.5,0.8599999999999999,4.125,9.25,13.25,2.0,3.125,1.75,4.75,8.875,Adriatic ABA,2021,C,6-9,220,Studentski Centar Podgorica,Niksic,"2018 NBA Draft, Undrafted",Montenegro
2023,C,24,Vasilije Bacovic,STU,20,11.875,20.125,7.875,12.875,0.7625,0.625,2.25,0.3575,3.75,5.375,0.8825,3.75,8.125,12.0,3.75,0.625,5.625,5.0,13.875,Adriatic ABA,2021,C,6-9,220,Studentski Centar Podgorica,Niksic,"2018 NBA Draft, Undrafted",Montenegro
2024,C,22,Vasilije Bacovic,STU,22,19.375,21.0,8.625,14.125,0.76625,0.5,2.125,0.3125,3.125,5.0,0.80375,3.5,8.875,12.375,2.125,3.75,2.875,5.5,8.625,Adriatic ABA,2021,C,6-9,220,Studentski Centar Podgorica,Niksic,"2018 NBA Draft, Undrafted",Montenegro
2022,C,24,Zvonimir Ivisic,STU,12,12.375,16.25,6.625,17.25,0.4775,2.5,11.625,0.27125,0.5,1.0,0.625,1.5,10.125,11.625,2.0,0.0,3.0,3.0,8.625,Adriatic ABA,2021,C,7-2,220,Studentski Centar Podgorica,,2027 NBA Draft Eligible,Croatia
2023,C,4,Zvonimir Ivisic,STU,21,13.25,31.5,12.375,22.125,0.70125,2.75,8.125,0.41625,4.0,6.5,0.78125,7.25,12.375,19.625,1.375,1.625,5.625,5.125,13.25,Adriatic ABA,2021,C,7-2,220,Studentski Centar Podgorica,,2027 NBA Draft Eligible,Croatia
2022,C,25,Gligorije Rakocevic,MOR,16,7.125,15.125,7.25,14.5,0.625,0.0,0.625,0.0,0.625,2.0,0.41625,3.25,7.875,11.125,1.375,1.375,0.625,2.625,9.25,Adriatic ABA,2021,C,6-11,255,KK Mornar,Bijelo Polje,"2019 NBA Draft, Undrafted",Montenegro
2022,C,26,Josip Jukic,SPL,10,16.125,12.125,5.125,12.125,0.5287499999999999,0.5,1.875,0.3125,1.375,4.625,0.375,4.125,10.25,14.375,3.25,0.875,0.875,3.25,16.25,Adriatic ABA,2021,C,6-10,222,KK Split,Split,"2018 NBA Draft, Undrafted",Croatia
2023,C,27,Josip Jukic,SPL,25,18.625,17.5,6.875,13.625,0.6325000000000001,1.25,3.0,0.52625,2.375,3.5,0.8525,7.125,4.875,11.875,2.125,1.25,0.625,4.0,12.25,Adriatic ABA,2021,C,6-10,222,KK Split,Split,"2018 NBA Draft, Undrafted",Croatia
2023,G,1,Fatts Russell,MOR,15,43.875,45.75,14.375,36.0,0.49875,7.0,20.0,0.4337499999999999,10.125,12.0,1.06,1.125,5.125,6.25,12.375,2.625,0.0,6.25,4.875,Adriatic ABA,2022,G,5-11,165,KK Mornar,Philadelphia (PA),"2022 NBA Draft, Undrafted",United States
2023,G,3,Trent Frazier,FMP,16,38.125,40.625,12.5,24.75,0.63125,6.5,14.25,0.57125,9.125,11.25,1.005,0.875,3.5,4.25,12.0,1.5,0.125,6.25,5.75,Adriatic ABA,2022,G,6-2,175,FMP Beograd,Wellington (FL),"2022 NBA Draft, Undrafted",United StatesPuerto Rico
2023,G,4,Charlie Moore,FMP,11,33.75,36.125,13.25,31.625,0.525,4.25,13.5,0.39125,5.25,5.625,1.16125,1.25,4.625,5.875,13.125,4.25,0.0,6.25,8.125,Adriatic ABA,2022,G,5-11,180,FMP Beograd,Chicago (IL),"2022 NBA Draft, Undrafted",United States
2023,G,7,Dante Exum,PAR,34,26.125,32.5,10.125,19.125,0.6637500000000001,3.0,7.75,0.495,9.25,10.875,1.065,1.5,6.875,8.375,10.0,2.125,0.625,4.5,7.25,Adriatic ABA,2022,G,6-5,214,KK Partizan,Canberra,2014 Rnd 1 Pick 5,Australia
2023,G,8,Loren Cristian Jackson,STU,22,36.375,32.0,9.5,22.625,0.52125,4.25,10.875,0.49625,8.75,9.75,1.1175,0.25,3.5,3.75,11.375,1.75,0.0,5.375,5.75,Adriatic ABA,2022,G,5-8,150,Studentski Centar Podgorica,Chicago (IL),"2021 NBA Draft, Undrafted",United States
2023,G,9,Trae Bell-Haynes,BUD,29,30.75,31.875,11.125,21.125,0.655,2.375,6.75,0.4325,7.375,8.75,1.0575,2.125,3.5,5.625,10.375,2.375,0.375,5.25,6.75,Adriatic ABA,2022,G,6-2,180,Buducnost,Toronto,"2018 NBA Draft, Undrafted",Canada
2023,G,10,Facundo Campazzo,ZVE,24,31.0,31.375,9.375,23.0,0.5075000000000001,5.125,14.125,0.4549999999999999,7.5,10.125,0.9375,1.0,5.875,6.875,15.625,4.875,0.125,5.5,5.375,Adriatic ABA,2022,G,5-11,165,KK Crvena Zvezda,Cordoba,"2013 NBA Draft, Undrafted",Argentina
2023,G,13,Luca Vildoza,ZVE,28,24.625,29.125,9.5,20.625,0.5725,5.375,13.125,0.5062500000000001,4.75,5.625,1.0575,0.375,4.625,4.875,11.625,4.125,0.375,4.125,5.0,Adriatic ABA,2022,G,6-3,190,KK Crvena Zvezda,Buenos Aires,"2017 NBA Draft, Undrafted",Argentina
2023,G,14,Mike Caffey,MZT,26,35.125,28.875,9.625,25.0,0.48375,3.75,10.875,0.4325,5.75,6.875,1.04125,2.0,5.0,7.0,10.0,2.625,0.375,5.875,6.0,Adriatic ABA,2022,G,6-0,175,MZT Skopje Aerodrom,Riverside (CA),"2015 NBA Draft, Undrafted",United States
2023,G,15,Bryant Crawford,IGO,25,34.25,27.125,8.375,19.5,0.54,2.875,9.25,0.3925,7.375,8.875,1.04,1.375,3.625,5.0,11.625,4.25,0.125,8.125,5.375,Adriatic ABA,2022,G,6-3,200,BC Igokea,Kensington (MD),"2018 NBA Draft, Undrafted",United States
2023,G,16,Kosta Kondic,IGO,24,18.5,26.625,7.625,20.375,0.46875,4.625,12.0,0.475,6.75,8.125,1.04125,0.625,2.5,3.25,7.5,2.875,0.0,5.625,8.25,Adriatic ABA,2019,G,6-4,-,BC Igokea,Banja Luka,"2023 NBA Draft, Undrafted",Bosnia and Herzegovina
2024,G,19,Kosta Kondic,IGO,19,20.75,24.25,8.625,22.5,0.47625,4.0,14.125,0.355,3.0,4.75,0.8,1.375,8.75,10.125,10.125,1.75,0.25,5.375,7.625,Adriatic ABA,2019,G,6-4,-,BC Igokea,Banja Luka,"2023 NBA Draft, Undrafted",Bosnia and Herzegovina
2023,G,17,Dustin Ware,MZT,16,25.125,25.875,7.875,24.0,0.4075,3.375,12.875,0.32625,6.875,7.25,1.18625,0.875,3.875,4.875,9.875,1.25,0.0,6.125,6.5,Adriatic ABA,2022,G,5-11,172,MZT Skopje Aerodrom,Powder Springs (GA),"2012 NBA Draft, Undrafted",United States
2023,G,20,Brae Ivey,MZT,9,32.125,23.125,6.5,14.25,0.56875,1.5,5.5,0.3575,8.625,9.625,1.115,1.875,6.75,8.625,8.25,2.875,0.0,3.375,8.0,Adriatic ABA,2022,G,6-3,185,MZT Skopje Aerodrom,Huntington Beach (CA),"2020 NBA Draft, Undrafted",United States
2023,G,22,Borna Kapusta,CIB,26,36.625,22.75,6.5,19.125,0.4275,3.0,10.75,0.34875,6.625,8.875,0.94,0.5,4.375,4.875,13.625,1.375,0.0,6.625,6.875,Adriatic ABA,2022,G,6-0,-,KK Cibona,Koprivnica,"2018 NBA Draft, Undrafted",Croatia
2024,G,26,Borna Kapusta,STU,26,23.25,22.25,6.5,14.625,0.55125,3.25,8.375,0.4775,6.25,7.5,1.025,1.125,4.75,5.875,14.875,1.875,0.0,6.375,8.25,Adriatic ABA,2022,G,6-0,-,KK Cibona,Koprivnica,"2018 NBA Draft, Undrafted",Croatia
2023,G,24,Ahmaad Rorie,MEG,28,38.0,22.625,8.25,18.125,0.56875,2.375,6.5,0.4575,3.75,4.5,1.035,1.375,4.75,6.0,7.875,1.875,0.125,3.25,4.625,Adriatic ABA,2022,G,6-1,175,KK Mega Bemax,Tacoma (WA),"2019 NBA Draft, Undrafted",United States
2023,G,25,Diante Baldwin,BOR,17,35.375,21.75,8.125,19.5,0.5175,1.875,6.5,0.36,3.75,4.875,0.96125,2.125,3.875,6.0,7.5,2.875,0.0,4.0,6.5,Adriatic ABA,2022,G,6-0,181,KK Borac Cacak,High Point (NC),"2017 NBA Draft, Undrafted",United States
2023,G,30,Petar Vujacic,MOR,25,23.5,18.625,6.25,15.75,0.49375,4.25,11.375,0.46375,1.875,2.125,1.1025,0.5,2.25,2.75,2.25,1.625,0.25,2.5,6.875,Adriatic ABA,2019,G,6-4,198,KK Cedevita Olimpija Ljubljana,Maribor,"2022 NBA Draft, Undrafted",Slovenia
2024,G,31,Petar Vujacic,ZAD,21,12.0,14.375,5.125,20.625,0.3075,2.75,14.0,0.23875,1.5,2.125,0.8925,2.125,3.0,5.125,1.75,1.25,0.0,4.125,11.625,Adriatic ABA,2019,G,6-4,198,KK Cedevita Olimpija Ljubljana,Maribor,"2022 NBA Draft, Undrafted",Slovenia
2023,G,31,Mate Kalajzic,SPL,23,27.625,18.125,6.375,15.625,0.51125,1.625,5.625,0.365,3.625,5.625,0.8075,1.625,2.875,4.5,5.375,2.375,0.25,3.25,6.5,Adriatic ABA,2022,G,6-2,174,KK Split,Split,"2020 NBA Draft, Undrafted",Croatia
2024,G,29,Mate Kalajzic,SPL,24,29.375,16.75,6.375,13.875,0.5775,0.625,3.25,0.25,3.375,5.75,0.74125,2.125,4.875,7.0,8.875,2.875,0.375,4.375,4.875,Adriatic ABA,2022,G,6-2,174,KK Split,Split,"2020 NBA Draft, Undrafted",Croatia
