Year_x,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,League,Year_y,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality
2022,F,22,Mantas Ruikis,GG,1,38.75,19.375,3.875,7.75,0.625,3.875,5.75,0.83375,7.75,7.75,1.25,0.0,5.75,5.75,3.875,0.0,0.0,0.0,5.75,Lithuanian LKL,2022,G,6-4,198,Gargzdu Gargzdai,Klaipeda,"2007 NBA Draft, Undrafted",Lithuania
2023,G,21,Mantas Ruikis,GG,28,19.875,15.625,6.0,16.375,0.4549999999999999,3.0,9.875,0.37625,0.75,1.0,1.07125,1.875,3.25,5.125,2.625,1.75,0.125,1.625,8.5,Lithuanian LKL,2022,G,6-4,198,Gargzdu Gargzdai,Klaipeda,"2007 NBA Draft, Undrafted",Lithuania
2022,F,27,Ernestas Sederevicius,JUV,24,8.5,15.375,5.5,11.0,0.625,1.875,5.875,0.39125,2.625,4.0,0.795,4.0,4.375,8.375,1.125,2.25,0.75,1.875,8.375,Lithuanian LKL,2021,F,6-5,198,Juventus,Marijampole,"2020 NBA Draft, Undrafted",Lithuania
2023,F,23,Ernestas Sederevicius,JUV,33,14.75,19.625,6.5,12.5,0.64875,2.875,6.5,0.5650000000000001,3.75,5.875,0.79,2.875,3.125,6.0,2.625,1.875,0.875,2.0,9.0,Lithuanian LKL,2021,F,6-5,198,Juventus,Marijampole,"2020 NBA Draft, Undrafted",Lithuania
2024,F,29,Ernestas Sederevicius,JUV,25,19.375,13.375,3.875,11.0,0.4399999999999999,1.25,5.125,0.3025,4.375,5.0,1.09375,2.625,4.125,6.875,2.0,3.0,1.875,3.0,8.5,Lithuanian LKL,2021,F,6-5,198,Juventus,Marijampole,"2020 NBA Draft, Undrafted",Lithuania
2022,F,28,Ivan Perasovic,PRI,21,22.875,14.875,6.25,13.125,0.595,1.0,4.25,0.2775,1.375,2.5,0.7037499999999999,3.25,6.625,9.875,4.125,1.75,0.75,1.75,3.75,Lithuanian LKL,2021,F,6-7,198,Vytautas Prienu,Split,2024 NBA Draft Eligible,Croatia
2022,F,31,Daniel Baslyk,SIA,36,13.625,9.75,2.875,7.625,0.475,1.25,4.125,0.37,2.75,4.0,0.865,2.25,4.125,6.375,2.75,1.625,0.25,2.625,11.5,Lithuanian LKL,2020,F,6-5,190,Siauliai,Vilnius,"2023 NBA Draft, Undrafted",Lithuania
2023,F,30,Daniel Baslyk,SIA,33,18.25,17.0,5.625,12.25,0.57375,2.75,7.125,0.4825,3.0,4.625,0.81125,3.5,4.875,8.375,2.125,2.0,0.375,2.5,12.75,Lithuanian LKL,2020,F,6-5,190,Siauliai,Vilnius,"2023 NBA Draft, Undrafted",Lithuania
2024,F,12,Daniel Baslyk,SIA,25,22.375,24.25,6.125,13.375,0.5750000000000001,1.75,5.875,0.3687499999999999,10.25,13.125,0.97,2.875,6.0,8.875,3.0,1.25,1.0,3.375,9.625,Lithuanian LKL,2020,F,6-5,190,Siauliai,Vilnius,"2023 NBA Draft, Undrafted",Lithuania
2022,F,2,Nemanja Bezbradica,SIA,26,18.25,30.0,9.5,21.5,0.55125,3.75,10.25,0.46125,7.25,10.75,0.8450000000000001,4.0,6.75,10.75,1.625,2.375,1.0,4.375,8.625,Lithuanian LKL,2021,FC,6-9,225,Siauliai,Knin,"2015 NBA Draft, Undrafted",CroatiaSerbia
2022,F,3,Tyler Cavanaugh,ZAL,38,29.625,29.25,10.125,21.25,0.59375,3.25,8.5,0.46875,5.75,6.5,1.12125,3.375,9.625,13.0,3.375,2.25,0.75,3.125,6.75,Lithuanian LKL,2021,F,6-9,240,Zalgiris,DeWitt (NY),"2017 NBA Draft, Undrafted",United States
2023,F,12,Tyler Cavanaugh,ZAL,22,22.75,24.5,8.375,17.375,0.60375,3.625,8.75,0.5175,4.0,4.75,1.055,2.5,8.125,10.625,3.625,1.25,0.625,2.375,7.0,Lithuanian LKL,2021,F,6-9,240,Zalgiris,DeWitt (NY),"2017 NBA Draft, Undrafted",United States
2022,F,4,Gediminas Orelik,TEC,37,31.25,28.25,9.5,20.25,0.58875,4.625,11.875,0.485,4.5,5.625,1.00625,2.25,6.75,9.0,7.75,1.625,0.125,4.75,3.875,Lithuanian LKL,2020,F,6-6,231,Siauliai,Siauliai,"2012 NBA Draft, Undrafted",Lithuania
2023,F,7,Gediminas Orelik,TEC,23,27.75,27.25,7.875,19.875,0.495,5.0,13.0,0.48875,6.5,8.375,0.96875,4.0,9.875,13.875,6.625,1.0,0.25,4.625,3.25,Lithuanian LKL,2020,F,6-6,231,Siauliai,Siauliai,"2012 NBA Draft, Undrafted",Lithuania
2024,F,2,Gediminas Orelik,TEC,23,34.0,31.25,9.25,22.125,0.525,5.5,14.625,0.47375,7.125,8.75,1.01625,2.625,6.375,9.0,7.625,1.0,0.125,5.125,4.25,Lithuanian LKL,2020,F,6-6,231,Siauliai,Siauliai,"2012 NBA Draft, Undrafted",Lithuania
2022,F,5,Reigarvius Williams,LIE,23,25.75,27.25,10.125,18.25,0.6950000000000001,0.75,1.5,0.625,6.25,8.5,0.91375,5.5,8.75,14.25,2.875,2.125,1.125,2.75,5.875,Lithuanian LKL,2021,F,6-8,212,Lietuvos Rytas,Macon (GA),"2015 NBA Draft, Undrafted",United States
2023,C,24,Reigarvius Williams,LIE,15,26.125,22.0,9.75,15.75,0.7775,0.0,0.25,0.0,2.5,3.25,0.95625,5.875,7.25,13.25,4.75,2.625,1.125,2.625,5.5,Lithuanian LKL,2021,F,6-8,212,Lietuvos Rytas,Macon (GA),"2015 NBA Draft, Undrafted",United States
2022,F,6,Jeff Garrett,JJ,10,38.25,25.25,9.0,20.75,0.5425,2.5,9.625,0.33125,4.75,5.5,1.07125,6.5,10.75,17.25,2.375,4.375,3.75,2.125,4.75,Lithuanian LKL,2021,F,6-6,220,Jonava Jonavos,Gadsden (AL),"2019 NBA Draft, Undrafted",United States
2023,F,9,Jeff Garrett,JJ,43,40.375,25.875,9.75,18.5,0.66125,2.875,7.625,0.48,3.375,4.5,0.935,2.625,10.875,13.5,3.25,4.0,1.875,2.625,4.625,Lithuanian LKL,2021,F,6-6,220,Jonava Jonavos,Gadsden (AL),"2019 NBA Draft, Undrafted",United States
2022,F,10,Paulius Murauskas,KED,26,25.75,24.5,8.5,18.625,0.5725,2.875,8.875,0.41125,4.5,7.25,0.76875,3.75,5.125,8.875,2.5,2.0,0.5,3.25,7.0,Lithuanian LKL,2020,F,6-8,220,Zalgiris,Kaunas,2027 NBA Draft Eligible,Lithuania
2023,F,14,Paulius Murauskas,TEC,42,19.75,23.5,8.625,15.5,0.6900000000000001,2.375,6.375,0.46375,4.0,5.0,1.0,4.0,8.0,12.0,3.0,2.125,1.625,3.375,6.75,Lithuanian LKL,2020,F,6-8,220,Zalgiris,Kaunas,2027 NBA Draft Eligible,Lithuania
2022,F,11,Tanner Leissner,LIE,35,26.25,24.0,8.625,17.375,0.6225,2.625,7.625,0.4299999999999999,4.125,5.25,0.97625,3.5,7.125,10.625,2.5,1.375,0.5,1.125,5.75,Lithuanian LKL,2021,F,6-7,230,Lietuvos Rytas,Converse (TX),"2018 NBA Draft, Undrafted",United States
2022,F,12,Isaiah Armwood,SIA,39,31.25,23.625,8.625,15.5,0.69125,1.375,3.25,0.5287499999999999,5.125,6.875,0.935,2.375,7.875,10.375,3.625,1.5,2.125,3.75,6.625,Lithuanian LKL,2021,F,6-9,208,Siauliai,Baltimore (MD),"2014 NBA Draft, Undrafted",United States
2022,F,13,Kahlil Thomas,JJ,29,22.5,22.75,9.5,19.125,0.6174999999999999,0.125,0.625,0.25,3.75,6.25,0.7637499999999999,4.0,10.125,14.125,3.625,3.125,1.625,4.25,7.25,Lithuanian LKL,2021,F,6-7,230,Jonava Jonavos,Lauderhill (FL),"2017 NBA Draft, Undrafted",United States
2022,F,14,Josh Nebo,ZAL,41,23.375,22.0,9.5,14.25,0.83125,0.0,0.0,0.0,3.0,4.75,0.7987500000000001,6.125,9.5,15.625,2.25,1.375,2.75,4.125,6.75,Lithuanian LKL,2021,FC,6-9,244,Zalgiris,Katy (TX),"2020 NBA Draft, Undrafted",United States
2022,F,21,Niels Giffey,ZAL,39,23.125,19.125,6.75,14.75,0.5725,2.5,6.5,0.48125,3.125,3.875,1.0325,3.125,7.625,10.75,3.875,3.5,0.5,2.375,8.125,Lithuanian LKL,2021,GF,6-7,205,Zalgiris,Berlin,"2014 NBA Draft, Undrafted",Germany
2022,C,7,Vladislav Korenyuk,JUV,12,25.25,32.625,14.375,23.75,0.755,0.0,0.0,0.0,4.0,5.5,0.90875,5.25,12.625,17.875,2.25,1.0,0.0,4.0,5.75,Lithuanian LKL,2021,C,6-10,242,Juventus,Izmir,"2016 NBA Draft, Undrafted",Ukraine
2022,C,11,Juan Palacios,JJ,24,34.125,27.5,11.125,26.0,0.5325,1.25,5.0,0.30125,4.25,5.875,0.8987499999999999,4.625,12.125,16.625,5.75,3.625,0.5,4.375,4.375,Lithuanian LKL,2021,F,6-9,244,Jonava Jonavos,Medellin,"2008 NBA Draft, Undrafted",Colombia
2022,C,12,Juwan Durham,PRI,24,30.25,26.625,11.25,19.0,0.74,0.0,0.25,0.0,4.125,5.625,0.90875,3.625,8.875,12.5,2.125,2.25,4.75,4.0,5.75,Lithuanian LKL,2021,F,6-11,231,Vytautas Prienu,Tampa (FL),"2021 NBA Draft, Undrafted",United States
2022,C,14,Amar Sylla,KED,30,36.875,23.375,9.5,18.5,0.64125,1.25,4.25,0.3825,3.125,5.0,0.7875,5.0,10.75,15.625,3.75,2.375,4.375,3.625,5.5,Lithuanian LKL,2021,C,6-9,190,Kedainiai Nevezis,Dakar,"2021 NBA Draft, Undrafted",Senegal
2022,C,15,Dmytro Skapintsev,PZV,10,29.25,22.875,10.25,17.375,0.735,0.0,0.25,0.0,2.25,5.375,0.53625,6.375,9.25,15.625,1.75,1.5,2.625,3.375,5.375,Lithuanian LKL,2021,C,7-1,215,Pieno Zvaigzdes,Cherkasy,"2020 NBA Draft, Undrafted",Ukraine
2022,C,19,Tomas Zdanavicius,JJ,15,12.125,21.375,7.875,17.75,0.5525,2.0,7.875,0.32875,3.75,5.75,0.80375,4.125,9.5,13.625,3.25,2.875,2.0,5.0,9.0,Lithuanian LKL,2021,C,6-7,234,Juventus,Vilnius,"2018 NBA Draft, Undrafted",Lithuania
2022,C,23,Adam Lapeta,DZU,33,30.5,14.5,5.625,10.5,0.6737500000000001,0.125,0.5,0.17875,3.125,5.0,0.78375,3.75,9.375,13.0,2.125,1.0,2.625,2.625,5.25,Lithuanian LKL,2021,C,7-2,285,Dzukija,Puck,"2009 NBA Draft, Undrafted",Poland
2023,G,2,Jamel Morris,TEC,41,31.75,36.0,12.875,28.5,0.5650000000000001,4.75,12.875,0.4649999999999999,5.375,7.0,0.9625,0.75,3.25,3.875,6.875,1.75,0.25,5.125,7.0,Lithuanian LKL,2022,G,6-4,200,Lietkabelis,Gahanna (OH),"2016 NBA Draft, Undrafted",United States
2023,G,3,Ahmad Caver,WOLV,33,36.375,35.25,12.375,26.75,0.5800000000000001,2.625,7.75,0.42375,7.875,10.25,0.96625,0.75,5.875,6.625,12.0,4.0,0.5,4.5,5.75,Lithuanian LKL,2022,G,6-2,175,BC Wolves,Suwanee (GA),"2019 NBA Draft, Undrafted",United States
2023,G,4,Brandon Brown,PRI,11,32.875,34.75,11.0,25.875,0.53,4.125,12.0,0.4312499999999999,8.75,11.125,0.9725,0.375,3.875,4.375,6.375,2.125,0.0,3.75,4.125,Lithuanian LKL,2022,G,5-11,160,Juventus,Phoenix (AZ),"2017 NBA Draft, Undrafted",United States
2023,G,7,Brandon Brown,JUV,21,22.25,32.375,9.5,23.375,0.5087499999999999,4.0,11.625,0.4337499999999999,9.375,10.625,1.09875,0.75,2.25,3.0,8.75,2.75,0.0,4.5,4.625,Lithuanian LKL,2022,G,5-11,160,Juventus,Phoenix (AZ),"2017 NBA Draft, Undrafted",United States
2023,G,5,Jawun Evans,JUV,14,32.0,33.625,12.25,26.5,0.5775,2.5,6.25,0.5062500000000001,6.75,7.5,1.11125,0.625,5.875,6.5,12.875,3.375,0.5,4.5,5.5,Lithuanian LKL,2022,G,6-0,190,Juventus,Greenville (SC),2017 Rnd 2 Pick 9,United States
2023,G,6,Arturs Zagars,KED,22,35.625,32.375,10.5,23.0,0.5725,3.875,11.0,0.4349999999999999,7.5,10.25,0.9225,1.375,4.75,6.25,9.25,2.375,0.0,5.75,6.25,Lithuanian LKL,2022,G,6-3,172,Kedainiai Nevezis,Riga,"2022 NBA Draft, Undrafted",Latvia
2023,G,8,Isaiah Taylor,ZAL,21,23.625,32.0,11.5,22.0,0.655,2.75,5.75,0.5925,6.25,7.75,1.005,0.75,4.125,4.875,11.25,1.875,0.125,4.125,8.0,Lithuanian LKL,2022,G,6-3,170,Zalgiris,Hayward (CA),"2016 NBA Draft, Undrafted",United States
2023,G,9,Kyan Anderson,PRI,22,36.625,31.375,10.125,24.625,0.51625,4.125,10.75,0.47375,7.0,7.875,1.1025,0.375,2.625,3.0,8.125,2.375,0.125,3.75,3.5,Lithuanian LKL,2022,G,5-11,175,Vytautas Prienu,Fort Worth (TX),"2015 NBA Draft, Undrafted",United States
2023,G,10,Glynn Watson,JJ,30,35.125,31.125,10.0,22.875,0.5475,3.375,10.25,0.41625,7.625,8.875,1.07,1.125,4.25,5.375,9.0,2.375,0.125,3.5,6.5,Lithuanian LKL,2022,G,6-0,173,Jonava Jonavos,Westchester (IL),"2019 NBA Draft, Undrafted",United States
2023,G,11,Kyle Mangas,SIA,33,30.875,29.75,11.25,23.0,0.61125,4.0,10.5,0.475,3.25,4.25,0.98625,2.625,3.5,6.125,4.625,3.0,0.75,3.75,5.875,Lithuanian LKL,2022,G,6-4,200,Siauliai,Warsaw (IN),"2021 NBA Draft, Undrafted",United States
2023,G,12,Keenan Evans,ZAL,10,25.25,29.375,8.0,18.75,0.53625,3.25,8.0,0.5087499999999999,10.125,11.875,1.0625,0.625,4.75,5.375,13.0,4.125,0.0,4.125,5.875,Lithuanian LKL,2022,G,6-3,190,Zalgiris,Richardson (TX),"2018 NBA Draft, Undrafted",United States
2024,G,6,Keenan Evans,ZAL,20,23.25,31.125,10.5,23.125,0.56875,4.25,12.25,0.4275,6.0,6.625,1.1275,1.0,4.875,5.75,9.0,3.375,0.75,4.25,6.75,Lithuanian LKL,2022,G,6-3,190,Zalgiris,Richardson (TX),"2018 NBA Draft, Undrafted",United States
2023,G,13,Kendale McCullum,LIE,18,23.5,27.625,8.0,19.125,0.52125,2.0,5.625,0.4299999999999999,9.75,12.25,0.99625,1.25,4.125,5.25,12.25,2.5,0.125,5.875,8.0,Lithuanian LKL,2022,G,6-1,165,Lietuvos Rytas,Elgin (IL),"2019 NBA Draft, Undrafted",United States
2023,G,16,Martynas Paliukenas,JUV,33,24.125,26.75,10.5,18.5,0.7037499999999999,1.875,5.625,0.41625,4.0,6.875,0.71875,3.5,5.875,9.375,8.875,3.875,0.125,5.125,9.25,Lithuanian LKL,2020,G,6-5,187,Juventus,Vilnius,"2015 NBA Draft, Undrafted",Lithuania
2024,G,14,Martynas Paliukenas,MAZ,26,33.0,24.875,10.0,19.875,0.63375,1.5,5.625,0.3275,3.25,5.125,0.7975,3.75,7.5,11.25,10.875,4.25,0.125,6.875,8.0,Lithuanian LKL,2020,G,6-5,187,Juventus,Vilnius,"2015 NBA Draft, Undrafted",Lithuania
2023,G,19,Corey Allen,PZV,30,31.375,25.0,9.875,23.75,0.52,3.375,9.625,0.4337499999999999,1.875,2.5,0.9375,0.75,6.375,7.125,8.375,1.375,0.25,5.5,4.625,Lithuanian LKL,2022,G,6-2,195,Pieno Zvaigzdes,Ypsilanti (MI),"2022 NBA Draft, Undrafted",United States
2023,G,20,Dustin Ware,PZV,11,20.625,25.0,7.875,22.375,0.44125,4.25,14.125,0.3775,5.0,6.25,0.98625,1.0,3.0,4.0,8.875,2.0,0.0,2.625,3.0,Lithuanian LKL,2022,G,5-11,172,Pieno Zvaigzdes,Powder Springs (GA),"2012 NBA Draft, Undrafted",United States
2023,G,22,Antino Jackson,SIA,22,25.125,24.0,9.375,22.25,0.52625,3.25,10.375,0.39,2.0,2.875,0.8925,1.5,3.5,5.0,14.125,2.875,0.0,8.375,7.75,Lithuanian LKL,2022,G,5-11,155,Siauliai,Cypress (TX),"2018 NBA Draft, Undrafted",United States
2023,G,26,Aaron Cook,KED,12,22.25,19.125,6.75,18.0,0.46875,1.125,4.75,0.2937499999999999,4.5,6.5,0.8699999999999999,0.5,5.0,5.625,9.25,3.125,0.5,4.5,7.875,Lithuanian LKL,2022,G,6-2,185,Kedainiai Nevezis,St. Louis (MO),"2022 NBA Draft, Undrafted",United States
2023,G,28,Maliek White,NEP,14,21.75,17.25,6.125,19.5,0.395,1.5,7.875,0.235,3.5,5.125,0.83375,2.0,3.875,5.875,8.875,1.5,0.5,7.625,4.625,Lithuanian LKL,2022,G,6-3,190,Neptunas,Richmond (VA),"2020 NBA Draft, Undrafted",United States
2023,G,29,Stefan Peno,TEC,23,22.625,16.875,5.875,16.75,0.44125,2.75,8.625,0.39625,2.25,2.5,1.17625,1.5,5.875,7.375,10.625,2.75,0.625,4.75,6.25,Lithuanian LKL,2021,G,6-6,200,Vytautas Prienu,Belgrade,"2019 NBA Draft, Undrafted",Serbia
2023,G,32,Titas Sargiunas,KED,23,14.5,14.0,5.25,13.125,0.49625,2.5,5.875,0.5287499999999999,1.125,1.625,0.8925,2.0,2.875,5.0,5.375,1.125,0.0,3.625,8.375,Lithuanian LKL,2021,G,6-3,180,Zalgiris,Kaunas,2027 NBA Draft Eligible,Lithuania
2023,G,1,Marcus Foster,LIE,37,35.125,35.375,12.25,27.0,0.5700000000000001,4.625,12.125,0.47875,6.125,8.375,0.92,1.25,5.375,6.625,6.625,1.0,0.5,5.0,5.0,Lithuanian LKL,2022,G,6-3,205,Lietuvos Rytas,Wichita Falls (TX),"2018 NBA Draft, Undrafted",United States
2024,G,1,Marcus Foster,LIE,10,31.0,40.5,14.0,27.125,0.6475,7.75,15.0,0.645,4.625,6.0,0.95,1.75,6.0,7.75,9.25,2.0,0.25,5.375,6.25,Lithuanian LKL,2022,G,6-3,205,Lietuvos Rytas,Wichita Falls (TX),"2018 NBA Draft, Undrafted",United States
2023,G,3,Kristian Kullamae,TEC,44,31.875,30.625,12.0,23.375,0.64375,4.75,11.25,0.5275,1.875,2.625,0.885,0.875,6.25,7.125,8.25,2.625,0.375,5.0,6.625,Lithuanian LKL,2022,G,6-4,186,Lietkabelis,Tallinn,"2021 NBA Draft, Undrafted",Estonia
2023,G,4,Jared Cunningham,PZV,18,29.75,29.75,8.75,23.625,0.46125,3.75,11.0,0.4325,8.5,11.375,0.94125,0.75,2.75,3.5,5.0,1.875,0.25,4.25,6.125,Lithuanian LKL,2022,G,6-4,194,Pieno Zvaigzdes,Oakland (CA),2012 Rnd 1 Pick 24,United States
2023,G,5,Brad Davison,KED,35,37.125,27.75,8.125,19.375,0.525,4.0,11.375,0.44625,7.375,8.625,1.06625,1.0,6.125,7.125,6.875,3.0,0.0,3.25,6.625,Lithuanian LKL,2022,G,6-4,202,Kedainiai Nevezis,Maple Grove (MN),"2022 NBA Draft, Undrafted",United States
2023,G,6,Jorden Duffy,TEC,19,19.375,27.375,10.375,18.75,0.6925000000000001,4.125,8.375,0.61,2.5,2.875,1.07125,2.0,4.75,6.75,9.25,3.875,0.25,4.125,8.375,Lithuanian LKL,2022,G,6-1,170,Lietkabelis,Upper Marlboro (MD),"2019 NBA Draft, Undrafted",United States
2023,G,8,Adas Juskevicius,WOLV,33,29.875,27.0,8.75,20.375,0.53875,6.0,15.5,0.48375,3.375,4.5,0.95375,1.125,3.375,4.375,7.0,2.25,0.25,3.75,6.75,Lithuanian LKL,2022,G,6-4,198,BC Wolves,Kaunas,"2011 NBA Draft, Undrafted",Lithuania
2024,G,18,Adas Juskevicius,WOLV,14,17.375,23.125,7.375,20.625,0.4475,4.375,13.875,0.38875,4.0,4.625,1.08375,0.25,3.75,4.0,8.0,1.5,0.25,4.375,7.375,Lithuanian LKL,2022,G,6-4,198,BC Wolves,Kaunas,"2011 NBA Draft, Undrafted",Lithuania
2023,G,11,Mantas Rubstavicius,TEC,40,22.125,23.5,6.875,14.875,0.5750000000000001,2.25,7.125,0.40125,7.5,9.375,0.99125,1.375,4.75,6.125,3.75,1.5,0.375,3.125,9.625,Lithuanian LKL,2020,G,6-6,184,Zalgiris,Panevezys,2024 NBA Draft Eligible,Lithuania
2023,G,23,Lukas Kreismontas,JJ,17,12.875,14.125,4.5,12.75,0.43875,1.75,8.25,0.26,3.5,5.5,0.78125,3.5,4.125,7.625,0.75,1.0,0.75,1.375,5.125,Lithuanian LKL,2020,G,6-6,204,Neptunas,Klaipeda,"2023 NBA Draft, Undrafted",Lithuania
2024,G,26,Lukas Kreismontas,JJ,23,32.875,17.0,5.625,11.75,0.59875,1.625,5.625,0.3725,4.0,5.5,0.915,3.75,4.5,8.25,2.875,1.375,0.375,2.0,3.75,Lithuanian LKL,2020,G,6-6,204,Neptunas,Klaipeda,"2023 NBA Draft, Undrafted",Lithuania
2023,G,24,Adas Simonis,LIE,12,13.625,13.75,3.625,9.25,0.5,1.875,7.375,0.3125,4.625,6.0,0.96125,0.5,5.5,6.0,2.25,0.875,0.0,0.875,8.75,Lithuanian LKL,2020,G,6-4,180,Lietuvos Rytas,Vilnius,"2023 NBA Draft, Undrafted",Lithuania
2024,G,29,Adas Simonis,PZV,19,13.5,13.125,4.375,11.375,0.48125,3.75,9.375,0.5075000000000001,0.625,0.625,1.25,0.0,5.25,5.25,1.75,1.5,0.0,3.25,8.75,Lithuanian LKL,2020,G,6-4,180,Lietuvos Rytas,Vilnius,"2023 NBA Draft, Undrafted",Lithuania
2023,F,3,Alex Hamilton,JUV,21,34.25,29.125,10.75,22.125,0.6074999999999999,4.0,8.25,0.60125,3.625,5.375,0.84125,1.0,6.625,7.625,9.25,5.5,1.0,4.625,4.125,Lithuanian LKL,2022,G,6-4,195,Juventus,Chipley (FL),"2016 NBA Draft, Undrafted",United States
2023,F,4,Ignas Brazdeikis,ZAL,40,22.125,29.125,10.625,24.625,0.54125,3.25,11.125,0.3625,4.625,5.625,1.0075,2.375,7.5,9.875,5.5,1.75,0.5,3.25,6.25,Lithuanian LKL,2022,F,6-7,221,Zalgiris,Kaunas,2019 Rnd 2 Pick 17,LithuaniaCanada
2023,F,5,Isiah Osborne,GG,21,36.25,28.75,10.375,23.125,0.55875,4.125,10.25,0.505,4.0,6.375,0.76875,1.375,6.75,8.125,3.875,1.125,1.25,2.75,3.5,Lithuanian LKL,2022,G,6-5,180,Vytautas Prienu,Windsor,"2020 NBA Draft, Undrafted",Canada
2023,F,6,Eigirdas Zukauskas,WOLV,34,30.25,28.125,9.375,19.375,0.60625,4.25,10.75,0.50125,5.0,5.625,1.09,3.25,6.75,10.0,3.75,2.0,0.625,2.5,7.75,Lithuanian LKL,2022,GF,6-6,190,BC Wolves,Radviliskis,"2014 NBA Draft, Undrafted",Lithuania
2024,F,17,Eigirdas Zukauskas,WOLV,23,26.5,20.875,7.5,16.375,0.57375,3.75,10.0,0.4625,2.125,2.75,0.96625,2.375,7.25,9.625,4.5,2.125,0.25,2.25,4.5,Lithuanian LKL,2022,GF,6-6,190,BC Wolves,Radviliskis,"2014 NBA Draft, Undrafted",Lithuania
2023,F,10,Tauras Jogela,PRI,18,28.25,26.875,10.625,19.875,0.66625,1.5,5.5,0.3375,4.125,5.5,0.94625,4.125,8.125,12.25,3.875,2.75,0.25,1.75,9.125,Lithuanian LKL,2022,GF,6-7,198,Vytautas Prienu,Taurage,"2015 NBA Draft, Undrafted",Lithuania
2024,F,4,Tauras Jogela,JJ,24,31.625,27.5,9.625,18.75,0.63875,2.375,6.375,0.46875,5.875,8.25,0.90375,3.625,7.375,11.125,4.875,2.125,0.75,3.5,7.5,Lithuanian LKL,2022,GF,6-7,198,Vytautas Prienu,Taurage,"2015 NBA Draft, Undrafted",Lithuania
2023,F,16,Benedek Varadi,LIE,28,23.25,24.0,9.25,21.5,0.535,3.5,10.25,0.42125,2.125,2.875,0.8999999999999999,1.625,6.5,8.0,9.25,3.25,0.125,3.375,7.875,Lithuanian LKL,2022,F,6-5,202,Lietuvos Rytas,Szombathely,"2017 NBA Draft, Undrafted",Hungary
2023,F,17,Martins Laksa,JJ,40,34.25,23.5,7.125,16.25,0.5475,3.875,9.75,0.505,5.375,6.125,1.08375,1.375,4.5,5.875,1.75,1.875,0.0,2.625,5.625,Lithuanian LKL,2022,F,6-7,198,Jonava Jonavos,Riga,"2012 NBA Draft, Undrafted",Latvia
2023,F,18,Liutauras Lelevicius,ZAL,10,7.625,22.75,8.875,16.75,0.66125,3.0,6.875,0.53625,2.0,2.0,1.25,2.0,7.875,9.875,0.0,1.0,0.0,2.0,4.0,Lithuanian LKL,2022,F,6-7,181,Zalgiris,Kaunas,2025 NBA Draft Eligible,Lithuania
2024,F,29,Liutauras Lelevicius,TEC,21,18.0,15.625,5.0,11.5,0.53875,1.75,6.0,0.375,4.0,4.625,1.0875,1.25,4.375,5.5,4.0,1.0,0.375,3.125,5.75,Lithuanian LKL,2022,F,6-7,181,Zalgiris,Kaunas,2025 NBA Draft Eligible,Lithuania
2023,F,21,Bryce Douvier,SIA,10,17.625,20.375,7.25,16.125,0.55875,1.75,6.0,0.3575,4.25,4.625,1.13625,3.375,7.25,10.625,2.125,0.375,1.25,1.75,8.875,Lithuanian LKL,2022,F,6-7,230,Siauliai,Salzburg,"2016 NBA Draft, Undrafted",AustriaUnited States
2023,F,31,Hugo Invernizzi,WOLV,16,28.375,16.125,6.0,12.5,0.5925,3.125,7.75,0.505,1.125,2.0,0.72875,1.625,5.75,7.375,4.25,1.0,0.375,1.5,5.5,Lithuanian LKL,2022,GF,6-6,210,BC Wolves,Mulhouse,"2015 NBA Draft, Undrafted",France
2023,F,36,Martynas Arlauskas,PZV,22,10.375,11.125,4.25,11.125,0.4775,0.0,2.25,0.0,2.625,4.875,0.66625,4.625,4.25,8.875,0.625,2.0,0.625,3.0,5.625,Lithuanian LKL,2022,GF,6-7,205,Pieno Zvaigzdes,Siauliai,"2023 NBA Draft, Undrafted",Lithuania
2024,F,15,Martynas Arlauskas,PZV,26,34.125,22.75,7.75,17.5,0.5525,1.0,4.625,0.2725,6.125,8.375,0.92125,3.0,5.125,8.125,5.125,2.0,0.625,4.0,5.375,Lithuanian LKL,2022,GF,6-7,205,Pieno Zvaigzdes,Siauliai,"2023 NBA Draft, Undrafted",Lithuania
2023,F,38,Tomas Verbinskis,KED,28,6.875,7.375,3.125,12.0,0.3225,1.125,7.0,0.20875,0.0,0.0,0.0,0.75,3.5,4.25,0.75,0.75,0.375,1.5,8.125,Lithuanian LKL,2022,F,6-8,217,Kedainiai Nevezis,Klaipeda,"2023 NBA Draft, Undrafted",Lithuania
2023,F,1,Darrell Davis,JUV,13,29.75,40.125,14.125,25.375,0.69625,5.0,11.0,0.5700000000000001,6.75,7.625,1.12125,1.125,6.0,7.125,9.875,2.5,0.25,6.75,4.25,Lithuanian LKL,2022,G,6-5,190,Juventus,Detroit (MI),"2018 NBA Draft, Undrafted",United States
2023,F,2,Deshawn Freeman,KED,21,33.0,38.0,15.75,25.25,0.7775,0.125,0.75,0.17875,6.5,12.875,0.63,5.125,9.5,14.625,4.375,2.875,1.25,4.75,7.5,Lithuanian LKL,2022,F,6-7,225,Kedainiai Nevezis,Rocky Mount (NC),"2018 NBA Draft, Undrafted",United States
