Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2019,F,12,Taylor Braun,BEER,28.0,42.125,26.375,9.375,21.5,0.5425,3.625,10.75,0.42875,4.0,5.25,0.93375,2.25,8.125,10.375,6.625,3.125,0.5,2.875,4.75
2019,F,13,Alex Tyus,MAC,37.0,23.625,25.375,11.125,16.0,0.8674999999999999,0.0,0.0,0.0,3.125,6.25,0.63375,6.25,9.5,15.625,2.0,1.25,3.625,2.375,5.625
2019,F,14,Karam Mashour,BHS,30.0,36.375,25.125,9.875,21.625,0.5675,1.875,5.875,0.41125,3.5,5.75,0.75875,4.0,6.0,10.0,3.0,2.875,0.625,2.625,5.125
2019,F,15,Tal Michael Dunne,IRO,36.0,34.75,24.125,9.75,19.375,0.63125,0.25,1.625,0.23125,4.25,9.25,0.57625,4.0,8.75,12.75,9.25,2.5,0.5,4.5,5.875
2019,F,16,Jonathan Holmes,HAP,6.0,24.125,23.25,7.25,17.125,0.53,0.0,3.125,0.0,8.75,10.875,1.0125000000000002,4.125,7.75,11.875,2.625,2.125,0.5,6.25,9.875
2019,F,17,T.J. Cline,HAP,20.0,32.5,23.0,8.875,17.25,0.64625,2.625,6.5,0.5137499999999999,2.5,4.0,0.78625,1.75,11.25,12.875,6.75,1.25,0.625,3.75,5.75
2019,F,18,Igor Nesterenko,NAH,30.0,22.25,21.875,9.625,16.0,0.74875,0.0,0.125,0.0,2.75,3.375,1.0,3.875,9.0,12.875,3.125,1.75,0.5,1.375,8.75
2019,F,19,Da'Sean Butler,HAPJ,30.0,26.5,21.5,7.5,18.0,0.52625,3.375,9.125,0.46875,2.875,3.625,1.02,3.75,6.0,9.75,3.375,2.625,0.25,2.5,6.75
2019,F,20,Oz Blayzer,MRL,39.0,27.25,20.625,7.0,16.625,0.53,2.5,7.375,0.4325,4.0,5.375,0.90875,3.875,7.875,11.75,3.125,3.125,1.625,2.375,7.375
2019,F,21,Isaac Rosefelt,ASH,7.0,31.25,19.875,8.25,16.75,0.6125,0.0,0.0,0.0,3.375,4.125,1.04125,5.5,8.875,14.375,1.75,1.375,2.375,3.75,8.25
2019,C,1,James Kelly,GAL,33.0,35.125,32.375,13.625,23.625,0.7224999999999999,0.5,1.875,0.34500000000000003,4.625,7.875,0.7337499999999999,4.5,12.375,17.0,3.875,2.375,2.125,5.375,6.25
2019,C,2,Shawn Jones,HAP,33.0,24.375,30.625,11.875,19.0,0.77875,0.125,0.25,0.41625,6.875,10.0,0.865,7.625,13.0,20.625,1.125,1.375,2.125,3.5,6.0
2019,C,3,TaShawn Thomas,HAPJ,32.0,31.75,30.125,12.125,18.875,0.80125,0.25,1.5,0.25,5.625,8.875,0.8025,6.0,12.5,18.5,4.0,1.875,3.25,3.375,4.625
2019,C,4,Lis Shoshi,ASH,30.0,33.625,28.625,11.375,22.125,0.6375,0.75,2.875,0.32,5.25,7.25,0.915,4.875,12.25,17.25,3.0,1.625,2.625,3.75,6.0
2019,C,5,Idan Zalmanson,EIL,38.0,22.875,28.125,11.0,21.875,0.6325000000000001,0.0,0.625,0.0,6.0,9.25,0.8175,3.625,7.375,11.0,5.125,2.375,1.0,4.875,8.125
2019,C,6,Alade Aminu,HAP,27.0,25.25,24.625,9.375,17.75,0.66,0.0,0.0,0.0,6.0,8.0,0.925,6.875,11.0,18.0,2.25,2.25,2.875,2.75,5.375
2019,C,7,Nana Foulland,NAH,14.0,24.625,24.625,10.0,17.0,0.7374999999999999,0.0,0.0,0.0,4.625,9.75,0.58375,9.75,10.25,20.0,1.5,1.5,2.375,0.875,5.25
2019,C,8,Terry Allen,NAH,33.0,38.125,23.5,8.5,19.375,0.54875,3.25,8.625,0.47750000000000004,3.125,4.25,0.9199999999999999,2.375,8.25,10.625,4.125,2.0,1.125,3.625,3.75
2019,C,9,Jakim Donaldson,BEER,36.0,36.75,23.125,9.625,19.375,0.61625,0.0,0.75,0.09625,3.875,5.125,0.95875,7.125,11.625,18.75,6.25,2.25,1.0,3.75,6.75
2019,C,10,Gerald Lee,IRO,12.0,27.125,22.375,9.0,17.5,0.64125,0.0,0.0,0.0,4.375,8.75,0.625,5.25,7.125,12.5,2.25,1.125,0.5,3.75,7.875
2019,C,11,Hilton Armstrong,BHS,13.0,24.75,19.875,7.5,10.75,0.8699999999999999,0.0,0.5,0.0,4.875,10.5,0.58375,5.875,15.0,20.75,2.75,2.75,3.25,2.75,7.75
2019,C,12,Mickell Gladness,IRO,5.0,34.0,19.375,8.375,15.0,0.6987500000000001,0.0,0.5,0.0,2.625,5.25,0.625,4.375,12.75,17.25,1.75,2.625,4.0,1.375,4.0
2019,C,13,Itay Segev,MRL,36.0,25.125,19.375,7.75,17.125,0.5700000000000001,0.0,0.25,0.0,3.75,8.625,0.54125,5.75,11.5,17.25,3.125,3.0,1.625,3.0,6.75
2019,C,14,Devin Thomas,EIL,2.0,25.625,17.5,7.375,14.625,0.625,0.0,0.0,0.0,2.875,8.75,0.41625,2.875,5.875,8.75,0.0,2.875,0.0,1.5,5.875
2020,G,1,J'Covan Brown,HAPJ,17.0,32.75,35.375,10.5,24.625,0.5325,4.875,11.75,0.5175,9.5,11.375,1.04125,1.375,5.25,6.625,13.5,2.0,0.25,4.375,5.0
2020,G,2,T.J. Williams,BEER,17.0,41.5,34.0,13.25,32.5,0.51,1.5,6.125,0.30125,6.0,8.75,0.85375,1.75,3.25,5.0,8.625,2.125,0.0,6.125,4.125
2020,G,3,Scottie Wilbekin,MAC,27.0,31.625,30.75,10.0,24.0,0.5175,6.625,17.125,0.48750000000000004,4.25,4.75,1.11125,0.5,4.625,5.25,11.75,2.5,0.0,5.25,4.0
2020,G,4,Paul Stoll,ASH,16.0,41.375,30.375,8.625,21.25,0.505,6.0,16.375,0.4575,7.125,8.875,1.01,1.125,5.5,6.625,15.875,4.25,0.375,7.0,6.25
2020,G,5,Jermaine Love-Roberts,HAP,10.0,28.5,29.5,10.5,24.5,0.5375,3.375,9.0,0.47750000000000004,5.0,6.0,1.0325,1.875,4.75,6.625,6.0,2.875,0.25,6.375,7.125
2020,G,6,Dominic Waters,NAH,28.0,38.625,29.25,9.375,21.25,0.55125,2.625,7.625,0.42000000000000004,8.0,9.25,1.0725,0.875,3.5,4.375,12.125,1.5,0.0,6.625,6.25
2020,G,7,Elijah Johnson,ASH,20.0,36.25,28.75,10.625,27.0,0.49375,5.5,15.0,0.4575,2.0,3.125,0.79125,0.75,7.625,8.25,5.625,2.75,0.375,3.5,6.25
2020,G,8,Alex Hamilton,MRL,28.0,41.375,28.5,10.625,22.75,0.5862499999999999,2.625,8.125,0.40625,4.5,6.375,0.8925,1.0,7.0,8.0,8.5,3.25,1.0,3.875,3.5
2020,G,9,Iftah Ziv,GAL,33.0,33.625,26.375,9.75,22.625,0.53875,1.125,6.0,0.24125000000000002,5.75,8.5,0.8599999999999999,1.875,6.125,8.0,9.125,3.875,0.5,4.875,6.875
2020,G,10,Corey Fisher,IRO,20.0,39.75,26.375,8.5,20.0,0.53125,3.25,9.875,0.41625,6.0,6.875,1.09625,0.625,3.125,3.75,7.875,1.75,0.0,4.0,3.0
2020,G,11,Mark Lyons,HAP,19.0,33.75,25.875,9.25,24.25,0.47750000000000004,3.75,13.5,0.34750000000000003,3.625,4.5,1.02,0.875,3.125,4.0,11.25,2.625,0.375,5.75,8.375
2020,G,12,Tamir Blatt,HAPJ,27.0,29.375,25.25,8.375,19.625,0.535,6.5,15.25,0.53625,1.875,2.5,0.92625,0.625,4.25,4.875,14.875,1.75,0.0,4.5,3.0
2020,G,13,Yam Madar,HAP,32.0,30.5,24.75,8.875,19.875,0.555,1.75,6.625,0.33375,5.25,6.5,1.0150000000000001,1.5,4.5,5.875,8.25,2.5,0.5,5.125,5.25
2020,G,14,Michael Brisker,HAI,17.0,24.5,23.875,8.125,20.0,0.5062500000000001,4.0,11.625,0.42250000000000004,3.75,4.875,0.9725,1.125,3.0,4.125,4.5,2.5,0.0,3.25,5.625
2020,G,15,Oded David Brandwein,ASH,21.0,15.875,23.125,7.375,16.625,0.5575,1.75,7.0,0.3225,6.5,9.625,0.8425,0.875,2.875,3.875,8.125,1.375,0.0,6.25,3.125
2020,G,16,Amit Abo,ASH,22.0,17.5,22.75,7.75,22.375,0.43499999999999994,5.875,16.75,0.43624999999999997,1.375,1.75,0.9725,1.0,5.875,6.875,7.25,3.125,0.25,4.875,5.125
2020,G,17,Gregory Vargas,HAI,20.0,40.75,21.125,7.875,17.25,0.5750000000000001,2.5,6.25,0.49625,2.75,4.125,0.83375,2.125,6.25,8.375,17.75,3.0,0.0,3.375,5.375
2020,G,18,Shlomo Harrush,HAP,30.0,22.875,20.125,6.5,17.875,0.45999999999999996,3.875,12.375,0.3875,3.125,3.875,1.0075,1.75,5.625,7.375,6.5,2.875,0.25,4.0,7.375
2020,G,19,Niv Misgav,NAH,28.0,21.375,19.375,5.625,15.875,0.44625,3.75,9.5,0.49375,4.25,5.375,0.98875,1.125,3.75,4.875,4.5,2.5,0.125,3.875,9.875
2020,G,20,ZIv Ben-Zvi,EIL,27.0,23.375,16.25,5.5,13.125,0.5225,1.875,5.875,0.40875,3.375,5.125,0.81375,1.625,3.875,5.625,14.875,3.25,0.375,6.75,8.25
2020,G,21,Yogev Ohayon,HAP,25.0,29.75,14.625,5.5,14.875,0.45625,1.625,5.5,0.37,2.125,3.875,0.6725000000000001,1.75,4.5,6.25,8.125,2.75,0.125,4.75,6.5
2020,G,22,Adi Cohen,BEER,27.0,24.375,14.5,5.875,15.875,0.45875,0.625,4.25,0.2025,2.125,4.75,0.5650000000000001,1.625,4.0,5.625,9.5,2.625,0.125,5.25,8.25
2020,G,23,Gil Amitay,HAI,28.0,17.5,14.25,4.75,14.125,0.42125,2.0,7.0,0.35374999999999995,2.75,3.625,0.9375,0.875,7.0,8.0,5.375,1.125,0.0,4.25,7.25
2020,G,24,Geoffrey Gray,EIL,17.0,6.5,13.5,4.75,14.125,0.41625,3.375,9.5,0.44625,0.625,0.625,1.25,3.375,4.75,8.125,0.625,1.375,0.0,2.0,8.125
2020,G,25,Gil Beni,GAL,33.0,16.375,13.25,4.5,11.375,0.48750000000000004,2.375,6.75,0.43374999999999997,2.0,2.5,0.9725,1.5,3.375,4.875,6.0,2.5,0.125,3.25,9.25
2020,G,26,Amit Gershon,GAL,29.0,22.5,12.625,4.375,12.75,0.42750000000000005,3.125,9.5,0.40625,0.75,0.875,1.09375,1.375,5.625,7.0,3.625,2.125,0.375,2.25,8.625
2020,G,27,Tomer Cohen,NAH,11.0,1.75,12.0,4.0,20.0,0.25,4.0,16.0,0.3125,0.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,4.0,20.0
2020,G,1,James Young,HAI,19.0,33.0,46.75,13.75,32.25,0.535,7.0,16.875,0.5137499999999999,12.25,15.375,0.9962500000000001,2.375,9.5,11.875,4.25,3.375,1.375,5.25,5.125
2020,G,2,Marcus Foster,HAP,20.0,38.5,39.25,13.875,27.125,0.64125,5.125,12.0,0.5287499999999999,6.375,8.625,0.92375,0.875,5.875,6.75,6.625,1.625,0.375,4.25,5.125
2020,G,3,D'Angelo Harrison,MRL,13.0,38.5,37.75,12.375,28.375,0.54625,3.5,12.75,0.33875,9.375,11.5,1.0225,2.375,10.5,12.875,8.375,3.0,0.5,3.75,5.125
2020,G,4,Amit Simhon,BEER,11.0,30.625,34.125,11.125,23.625,0.59,7.625,15.125,0.625,4.25,4.875,1.08,2.0,5.75,7.75,3.375,0.625,0.625,4.5,6.875
2020,G,5,Edgar Sosa,GAL,21.0,41.125,31.625,10.125,24.625,0.515,5.125,12.625,0.505,6.125,8.125,0.94375,0.625,2.25,2.875,8.0,1.0,0.0,4.25,3.0
2020,G,6,Tyler Dorsey,MAC,26.0,31.5,30.875,9.875,21.5,0.56875,5.125,13.25,0.48625,6.0,8.5,0.89625,1.875,8.75,10.5,7.625,2.625,0.25,4.75,5.0
2020,G,7,Daequan Cook,IRO,19.0,38.125,30.375,10.5,24.0,0.54375,4.75,13.375,0.44625,4.625,5.125,1.125,1.25,8.0,9.25,2.75,2.125,0.25,2.0,4.5
