"Year_x","Position","#","Player","Team_x","GP","MPG","PPG","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","ORB","DRB","RPG","APG","SPG","BPG","TOV","PF","Year_y","Pos","HT","WT","Team_y","Birth City","Draft Status","Nationality","League"
2020,G,13,Retin Obasohan,BRO,24,20.25,28.5,8.625,19.875,0.5425,1.875,6.5,0.3575,9.375,12.0,0.9775,1.25,5.375,6.625,9.125,2.75,0.625,5.25,8.75,2019,G,"6-3",220,Brose Baskets Bamberg,Antwerp,"2016 NBA Draft, Undrafted",Belgium,German BBL
2020,G,14,Tyler Larson,EWE,21,29.625,28.25,9.375,21.875,0.53625,3.125,11.0,0.3575,6.25,7.125,1.10125,1.375,7.0,8.375,8.375,2.375,0.125,6.0,4.625,2019,G,"6-3",185,EWE Baskets Oldenburg,Las Vegas (NV),"2015 NBA Draft, Undrafted",United States,German BBL
2021,G,38,Tyler Larson,BRO,18,26.5,18.375,6.625,17.125,0.48125,2.25,9.125,0.30125,3.0,4.25,0.88,1.375,6.75,8.125,11.125,1.625,0.375,6.25,4.125,2019,G,"6-3",185,EWE Baskets Oldenburg,Las Vegas (NV),"2015 NBA Draft, Undrafted",United States,German BBL
2020,G,15,James Robinson,BAY,21,28.125,27.5,8.5,18.75,0.56625,2.5,6.75,0.47125,8.0,8.625,1.1575,1.0,3.875,5.0,12.25,2.25,0.0,3.75,5.75,2019,G,"6-3",200,Medi Bayreuth,Hyattsville (MD),"2016 NBA Draft, Undrafted",United States,German BBL
2021,G,30,James Robinson,BLB,33,37.0,22.125,7.25,17.625,0.51125,3.25,8.0,0.50625,4.375,5.125,1.07125,0.25,4.875,5.125,9.875,1.75,0.125,3.125,4.875,2019,G,"6-3",200,Medi Bayreuth,Hyattsville (MD),"2016 NBA Draft, Undrafted",United States,German BBL
2020,G,16,Trevor Releford,BLB,20,35.875,27.375,10.25,21.75,0.58875,2.875,8.625,0.42125,4.0,4.75,1.0325,1.5,5.125,6.625,11.0,2.75,0.375,5.0,8.125,2019,G,"6-0",190,Basketball Lowen Braunschweig,Kansas City (MO),"2014 NBA Draft, Undrafted",United States,German BBL
2020,G,17,Nelson Weidemann,BRO,23,12.125,27.375,8.875,18.0,0.61625,4.875,11.75,0.51125,4.875,6.125,0.97875,0.25,3.75,4.0,5.625,1.125,0.0,6.5,9.875,2019,G,"6-2",185,Brose Baskets Bamberg,Berlin,"2021 NBA Draft, Undrafted",Germany,German BBL
2021,G,24,Nelson Weidemann,GOE,33,18.625,24.125,8.625,19.125,0.565,3.875,10.5,0.465,2.875,4.0,0.90875,1.125,4.625,5.75,7.75,1.5,0.125,4.125,9.875,2019,G,"6-2",185,Brose Baskets Bamberg,Berlin,"2021 NBA Draft, Undrafted",Germany,German BBL
2022,G,14,Nelson Weidemann,BVC,30,25.25,27.75,8.75,20.0,0.55125,4.25,10.625,0.4975,5.875,6.375,1.15375,1.625,5.25,6.875,5.625,3.5,0.25,6.875,7.375,2019,G,"6-2",185,Brose Baskets Bamberg,Berlin,"2021 NBA Draft, Undrafted",Germany,German BBL
2023,F,18,Nelson Weidemann,BVC,36,25.5,25.75,8.875,22.0,0.50375,3.625,11.5,0.3925,4.5,5.25,1.07375,1.125,4.875,6.0,8.375,2.0,0.375,5.5,8.25,2019,G,"6-2",185,Brose Baskets Bamberg,Berlin,"2021 NBA Draft, Undrafted",Germany,German BBL
2024,G,35,Nelson Weidemann,BAY,17,13.875,19.125,6.75,18.125,0.46,3.5,10.5,0.41625,2.25,2.25,1.25,0.625,4.5,5.125,5.75,1.875,0.375,3.875,9.875,2019,G,"6-2",185,Brose Baskets Bamberg,Berlin,"2021 NBA Draft, Undrafted",Germany,German BBL
2020,G,18,Bennet Hundt,GOE,27,26.375,26.625,7.875,21.75,0.4525,3.75,11.0,0.42875,7.0,9.0,0.985,1.5,2.5,4.0,9.875,1.625,0.0,6.375,5.375,2019,G,"5-11",155,BG Goettingen,Berlin,"2020 NBA Draft, Undrafted",Germany,German BBL
2021,G,25,Bennet Hundt,BRO,39,27.75,23.625,7.75,20.0,0.485,3.0,9.625,0.39875,5.125,6.25,1.0025,0.75,2.875,3.5,11.5,1.0,0.125,6.25,5.75,2019,G,"5-11",155,BG Goettingen,Berlin,"2020 NBA Draft, Undrafted",Germany,German BBL
2022,G,33,Bennet Hundt,EWE,32,19.375,19.75,6.5,17.875,0.45625,3.5,10.0,0.43625,3.125,4.375,0.9025,1.125,3.625,4.75,9.875,1.875,0.0,6.125,7.625,2019,G,"5-11",155,BG Goettingen,Berlin,"2020 NBA Draft, Undrafted",Germany,German BBL
2023,G,23,Bennet Hundt,EWE,11,10.75,25.875,9.5,24.0,0.49375,5.0,12.625,0.5,1.875,2.5,0.9375,2.5,0.625,3.125,4.375,1.25,0.0,5.0,12.0,2019,G,"5-11",155,BG Goettingen,Berlin,"2020 NBA Draft, Undrafted",Germany,German BBL
2023,G,38,Bennet Hundt,MLP,20,17.375,19.75,6.625,15.5,0.53875,3.0,8.0,0.4725,3.5,4.25,1.0,1.5,4.25,5.875,11.625,0.625,0.0,6.25,7.75,2019,G,"5-11",155,BG Goettingen,Berlin,"2020 NBA Draft, Undrafted",Germany,German BBL
2024,G,31,Bennet Hundt,MLP,27,24.75,20.25,7.25,21.0,0.4275,3.75,11.0,0.42125,2.125,2.875,0.91375,1.375,2.0,3.375,10.625,0.75,0.0,7.25,5.875,2019,G,"5-11",155,BG Goettingen,Berlin,"2020 NBA Draft, Undrafted",Germany,German BBL
2020,G,19,Stephen Brown,GIE,18,37.0,26.5,9.25,19.5,0.5925,2.75,7.5,0.4475,5.25,6.0,1.10875,0.875,3.625,4.5,10.625,2.375,0.375,4.75,5.375,2019,G,"5-11",165,Giessen 46ers,Manassas (VA),"2018 NBA Draft, Undrafted",United States,German BBL
2022,G,9,Stephen Brown,GOE,33,33.375,28.5,9.375,22.625,0.5175,3.375,10.25,0.40625,6.375,7.375,1.0775,1.375,3.375,4.75,9.625,1.75,0.125,5.125,4.875,2019,G,"5-11",165,Giessen 46ers,Manassas (VA),"2018 NBA Draft, Undrafted",United States,German BBL
2020,G,20,Heiko Schaffartzik,HAM,18,33.625,26.125,7.625,21.75,0.43625,4.875,15.875,0.38125,6.25,6.625,1.17875,1.625,2.375,4.0,6.75,1.0,0.0,4.25,3.125,2019,G,"6-0",185,Bayern Munich,Berlin,"2006 NBA Draft, Undrafted",Germany,German BBL
2020,G,21,Per Gunther,RUL,26,18.375,25.0,7.875,15.25,0.64375,3.625,9.25,0.4875,5.625,6.625,1.07125,0.125,2.0,2.25,8.375,0.625,0.125,4.375,7.25,2019,G,"6-0",175,Ratiopharm Ulm,Hagen,"2010 NBA Draft, Undrafted",Germany,German BBL
2020,G,22,Dejan Kovacevic,CRA,24,11.625,24.375,10.75,19.0,0.70375,1.125,3.75,0.3575,1.875,3.0,0.795,3.25,6.75,9.875,3.0,1.875,0.75,5.875,10.5,2019,G,"6-10",178,HARKO Merlins Crailsheim,Uzice,"2018 NBA Draft, Undrafted",SerbiaGermany,German BBL
2021,G,18,Dejan Kovacevic,CRA,17,6.125,26.625,9.375,22.25,0.52375,1.375,7.125,0.25,6.5,6.5,1.25,1.375,8.625,10.0,2.875,0.75,2.125,1.375,14.375,2019,G,"6-10",178,HARKO Merlins Crailsheim,Uzice,"2018 NBA Draft, Undrafted",SerbiaGermany,German BBL
2022,G,34,Dejan Kovacevic,CRA,22,9.75,19.25,6.625,16.875,0.495,2.5,6.25,0.48625,3.5,3.875,1.13625,3.125,6.25,9.5,1.375,0.75,1.375,2.5,7.375,2019,G,"6-10",178,HARKO Merlins Crailsheim,Uzice,"2018 NBA Draft, Undrafted",SerbiaGermany,German BBL
2020,G,23,Andreas Obst,RUL,28,29.75,23.25,7.25,20.5,0.43875,4.625,14.375,0.40125,4.25,4.5,1.175,0.75,4.0,4.75,4.125,1.375,0.125,3.25,5.0,2019,G,"6-3",200,Ratiopharm Ulm,Halle,"2018 NBA Draft, Undrafted",Germany,German BBL
2021,G,7,Andreas Obst,RUL,41,31.125,32.625,10.375,19.875,0.64875,6.5,13.0,0.6225,5.5,6.25,1.09875,0.375,4.125,4.5,4.0,1.375,0.0,3.25,4.875,2019,G,"6-3",200,Ratiopharm Ulm,Halle,"2018 NBA Draft, Undrafted",Germany,German BBL
2022,G,8,Andreas Obst,BAY,43,24.375,30.25,9.625,22.0,0.5475,7.375,17.375,0.5325,3.625,3.875,1.13625,0.5,5.5,6.0,4.0,1.125,0.0,2.5,6.625,2019,G,"6-3",200,Ratiopharm Ulm,Halle,"2018 NBA Draft, Undrafted",Germany,German BBL
2023,G,8,Andreas Obst,BAY,31,26.25,31.5,9.75,22.375,0.5425,6.875,17.25,0.495,5.25,5.875,1.13125,0.5,4.75,5.375,5.625,2.0,0.125,2.5,4.0,2019,G,"6-3",200,Ratiopharm Ulm,Halle,"2018 NBA Draft, Undrafted",Germany,German BBL
2024,G,11,Andreas Obst,BAY,15,25.25,33.25,10.25,20.375,0.63125,8.375,16.625,0.625,4.375,4.75,1.14625,0.625,5.125,5.75,4.5,1.25,0.25,1.75,4.0,2019,G,"6-3",200,Ratiopharm Ulm,Halle,"2018 NBA Draft, Undrafted",Germany,German BBL
2020,G,24,Jan Span,CRA,19,29.375,22.625,7.375,20.875,0.44375,5.5,15.625,0.44125,2.25,2.75,1.0625,1.125,4.25,5.375,10.75,3.25,0.125,5.0,4.75,2019,G,"6-1",190,HARKO Merlins Crailsheim,Ljubljana,"2014 NBA Draft, Undrafted",Slovenia,German BBL
2020,G,27,Jaleen Smith,LUD,30,37.625,21.25,7.375,17.625,0.52125,3.5,10.625,0.40875,3.25,3.875,1.035,2.0,4.875,6.875,5.375,3.375,0.125,2.625,4.75,2019,G,"6-4",205,MHP Riesen,Freeport (TX),"2017 NBA Draft, Undrafted",United StatesCroatia,German BBL
2021,F,14,Jaleen Smith,LUD,41,41.75,27.25,9.375,22.75,0.5125,3.625,11.25,0.40875,4.875,5.625,1.09375,1.75,7.25,9.0,9.5,3.25,0.625,3.5,3.875,2019,G,"6-4",205,MHP Riesen,Freeport (TX),"2017 NBA Draft, Undrafted",United StatesCroatia,German BBL
2022,G,13,Jaleen Smith,BER,40,28.625,28.375,9.75,22.625,0.53625,5.125,13.375,0.48375,3.875,4.25,1.135,1.875,5.5,7.375,9.0,2.0,0.5,4.125,3.875,2019,G,"6-4",205,MHP Riesen,Freeport (TX),"2017 NBA Draft, Undrafted",United StatesCroatia,German BBL
2023,G,3,Jaleen Smith,BER,32,27.125,36.625,12.25,25.125,0.60625,6.625,14.75,0.55875,5.625,6.25,1.12875,1.75,4.875,6.625,8.5,2.75,0.375,4.375,4.25,2019,G,"6-4",205,MHP Riesen,Freeport (TX),"2017 NBA Draft, Undrafted",United StatesCroatia,German BBL
2020,G,29,Braydon Hobbs,EWE,26,29.375,20.0,6.625,16.5,0.50625,4.125,12.125,0.42625,2.5,2.625,1.1575,1.125,7.75,8.875,10.125,3.0,0.5,3.125,3.125,2019,G,"6-5",185,EWE Baskets Oldenburg,New Albany (IN),"2012 NBA Draft, Undrafted",United States,German BBL
2021,G,19,Braydon Hobbs,EWE,38,22.125,26.25,8.625,19.25,0.56375,6.75,15.5,0.5425,2.125,2.625,1.0,1.0,7.75,8.625,14.25,4.375,0.875,4.25,2.75,2019,G,"6-5",185,EWE Baskets Oldenburg,New Albany (IN),"2012 NBA Draft, Undrafted",United States,German BBL
2023,G,18,Braydon Hobbs,BLB,24,35.625,25.625,8.375,21.125,0.4975,6.375,16.875,0.475,2.5,2.75,1.12875,1.5,6.375,7.875,12.625,3.875,0.125,4.875,3.5,2019,G,"6-5",185,EWE Baskets Oldenburg,New Albany (IN),"2012 NBA Draft, Undrafted",United States,German BBL
2020,G,30,Lukas Herzog,LUD,11,8.625,19.75,5.5,13.375,0.515,2.375,10.25,0.28875,6.25,7.125,1.11125,0.0,4.75,4.75,0.75,2.375,0.0,0.75,5.5,2019,G,"6-2",172,MHP Riesen,Stuttgart,"2023 NBA Draft, Undrafted",Germany,German BBL
2021,G,43,Lukas Herzog,LUD,41,18.0,14.625,5.125,14.625,0.4375,3.25,10.25,0.39625,1.25,1.875,0.79,1.375,3.625,5.0,3.0,1.5,0.0,1.75,6.375,2019,G,"6-2",172,MHP Riesen,Stuttgart,"2023 NBA Draft, Undrafted",Germany,German BBL
2022,G,52,Lukas Herzog,LUD,38,12.25,11.0,3.75,11.25,0.41125,1.625,7.25,0.2775,1.875,2.875,0.83375,2.25,4.5,6.75,3.25,1.625,0.0,1.625,7.625,2019,G,"6-2",172,MHP Riesen,Stuttgart,"2023 NBA Draft, Undrafted",Germany,German BBL
2023,G,39,Lukas Herzog,MLP,23,13.25,17.0,5.875,14.625,0.50875,2.75,9.125,0.37125,2.5,3.5,0.8925,2.5,4.75,7.125,3.25,0.25,0.0,2.75,6.125,2019,G,"6-2",172,MHP Riesen,Stuttgart,"2023 NBA Draft, Undrafted",Germany,German BBL
2024,G,47,Lukas Herzog,BRO,22,8.125,9.25,3.375,10.875,0.385,1.25,5.5,0.28875,1.25,2.125,0.75,2.5,6.75,9.25,5.5,2.125,0.375,1.625,7.5,2019,G,"6-2",172,MHP Riesen,Stuttgart,"2023 NBA Draft, Undrafted",Germany,German BBL
2020,G,31,Paris Lee,BRO,27,32.25,19.5,6.75,17.0,0.495,3.125,9.875,0.40625,2.875,3.5,1.03125,0.25,4.5,4.75,13.375,2.375,0.125,5.125,3.375,2019,G,"6-0",185,Brose Baskets Bamberg,Maywood (IL),"2017 NBA Draft, Undrafted",United States,German BBL
2020,G,32,DeMarcus Nelson,BAY,13,21.75,19.125,7.5,13.875,0.6725,0.5,2.375,0.2775,3.75,6.125,0.76125,1.875,4.75,6.625,6.125,2.625,0.25,5.375,7.75,2019,G,"6-4",200,Bayern Munich,Oakland (CA),"2008 NBA Draft, Undrafted",United States,German BBL
2020,G,35,Bjarne Kraushaar,GIE,17,18.875,18.5,5.625,15.0,0.46875,1.875,5.875,0.4,5.375,7.5,0.89875,0.75,4.875,5.625,11.25,1.625,0.5,5.625,9.875,2019,G,"6-3",178,Giessen 46ers,Giessen,"2021 NBA Draft, Undrafted",Germany,German BBL
2021,G,34,Bjarne Kraushaar,GIE,30,16.375,19.875,6.125,15.125,0.505,2.125,6.75,0.3975,5.5,7.125,0.9575,0.125,3.375,3.5,11.125,1.25,0.0,6.375,8.125,2019,G,"6-3",178,Giessen 46ers,Giessen,"2021 NBA Draft, Undrafted",Germany,German BBL
2022,G,46,Bjarne Kraushaar,GIE,28,17.25,15.125,5.125,16.375,0.3925,2.0,7.875,0.31875,2.75,3.875,0.9,2.125,4.375,6.5,11.25,1.375,0.0,6.125,9.0,2019,G,"6-3",178,Giessen 46ers,Giessen,"2021 NBA Draft, Undrafted",Germany,German BBL
2020,G,36,Tevonn Walker,HAM,18,21.0,17.125,5.625,15.5,0.44875,0.25,3.625,0.07,5.75,7.0,1.03625,2.125,3.625,5.75,5.75,2.125,0.0,2.0,8.5,2019,G,"6-2",210,Hamburg Towers,Montreal,"2018 NBA Draft, Undrafted",Canada,German BBL
2020,G,37,Konstantin Klein,LUD,19,20.125,15.5,4.75,13.875,0.4225,2.125,9.625,0.28,3.875,4.75,1.04125,1.75,7.25,9.0,5.125,1.375,0.25,0.75,9.25,2019,G,"6-1",186,MHP Riesen,Berlin,"2013 NBA Draft, Undrafted",Germany,German BBL
2021,G,36,Konstantin Klein,FRA,13,21.5,19.0,5.625,13.625,0.515,4.0,11.0,0.4575,3.75,4.0,1.16625,1.625,5.375,7.0,1.625,1.125,0.0,2.375,7.5,2019,G,"6-1",186,MHP Riesen,Berlin,"2013 NBA Draft, Undrafted",Germany,German BBL
2020,G,39,Justus Hollatz,HAM,18,20.125,10.125,3.75,10.0,0.46875,0.625,4.75,0.1625,2.125,3.125,0.83375,2.125,2.5,4.5,8.25,6.0,0.875,5.625,4.75,2019,G,"6-3",180,Hamburg Towers,Hamburg,"2023 NBA Draft, Undrafted",Germany,German BBL
2021,G,42,Justus Hollatz,HAM,36,26.875,16.125,6.25,16.0,0.4825,1.625,6.0,0.34125,2.125,3.75,0.68875,2.5,4.25,6.75,8.125,2.625,0.25,3.625,6.375,2019,G,"6-3",180,Hamburg Towers,Hamburg,"2023 NBA Draft, Undrafted",Germany,German BBL
2022,G,32,Justus Hollatz,HAM,33,28.875,20.0,6.75,15.5,0.54875,2.0,6.5,0.38125,4.375,6.0,0.92125,1.75,4.0,5.625,14.625,3.75,0.125,5.5,7.375,2019,G,"6-3",180,Hamburg Towers,Hamburg,"2023 NBA Draft, Undrafted",Germany,German BBL
2020,G,40,Daniel Schmidt,FRA,16,7.375,9.5,3.125,8.25,0.48125,1.25,5.125,0.3125,1.875,3.75,0.625,0.0,3.75,3.75,12.0,3.75,0.0,5.75,17.75,2019,G,"6-1",187,Fraport Skyliners,Bamberg,"2012 NBA Draft, Undrafted",Germany,German BBL
2020,G,41,Jacob Hollatz,EWE,10,7.25,7.25,2.125,7.25,0.3575,0.0,3.125,0.0,3.125,5.25,0.75,2.125,2.125,4.125,5.25,4.125,0.0,3.125,14.625,2019,G,"6-3",178,EWE Baskets Oldenburg,"","2020 NBA Draft, Undrafted",Germany,German BBL
2021,G,49,Jacob Hollatz,EWE,20,5.625,11.25,4.0,11.875,0.41625,0.625,6.0,0.13875,2.625,6.0,0.555,2.0,5.25,7.25,13.875,6.625,0.625,7.25,18.5,2019,G,"6-3",178,EWE Baskets Oldenburg,"","2020 NBA Draft, Undrafted",Germany,German BBL
2020,G,42,Garai Zeeb,BLB,17,12.75,7.25,2.375,12.375,0.2425,1.0,6.875,0.1875,1.375,2.125,0.83375,3.5,1.75,5.125,13.5,3.5,0.0,4.125,10.75,2019,G,"6-2",175,Basketball Lowen Braunschweig,Leimen,"2019 NBA Draft, Undrafted",Germany,German BBL
2021,G,48,Garai Zeeb,BLB,33,13.125,11.625,4.0,10.875,0.45625,2.125,7.5,0.34875,1.5,1.75,1.125,1.375,1.875,3.25,5.375,3.625,0.125,3.0,10.25,2019,G,"6-2",175,Basketball Lowen Braunschweig,Leimen,"2019 NBA Draft, Undrafted",Germany,German BBL
2020,G,43,Nils Hassfurther,OLI,19,10.75,6.25,2.625,10.25,0.3125,0.75,3.625,0.25,0.375,0.75,0.625,1.125,2.25,3.25,8.875,1.5,0.0,2.25,5.5,2019,G,"6-1",165,s.Oliver Baskets,Hamburg,"2021 NBA Draft, Undrafted",Germany,German BBL
2021,G,47,Nils Hassfurther,OLI,24,16.125,12.25,4.5,13.625,0.41125,2.0,6.375,0.37875,1.375,1.75,0.9725,1.375,1.0,2.375,7.75,1.5,0.0,3.875,5.625,2019,G,"6-1",165,s.Oliver Baskets,Hamburg,"2021 NBA Draft, Undrafted",Germany,German BBL
2020,G,1,Zoran Dragic,RUL,15,36.75,40.625,12.875,27.0,0.59625,4.25,12.125,0.435,10.625,12.625,1.04875,2.125,4.125,6.25,4.625,2.0,0.125,4.0,3.5,2019,G,"6-5",200,Ratiopharm Ulm,Ljubljana,"2011 NBA Draft, Undrafted",Slovenia,German BBL
2020,G,2,Yannick Franke,HAM,20,28.0,35.25,10.75,23.875,0.56125,3.75,10.5,0.44875,10.0,11.875,1.05375,3.25,5.75,9.0,4.25,2.375,0.0,4.125,5.75,2019,G,"6-4",190,Hamburg Towers,Haarlem,"2018 NBA Draft, Undrafted",Netherlands,German BBL
2020,G,3,Khadeen Carrington,LUD,21,37.125,34.75,11.5,25.375,0.56875,4.25,10.0,0.52875,7.375,9.0,1.035,1.0,7.0,8.0,6.625,1.875,0.125,3.875,4.25,2019,G,"6-4",195,MHP Riesen,Brooklyn (NY),"2018 NBA Draft, Undrafted",United States,German BBL
2020,G,4,Branden Frazier,TBB,19,30.625,33.625,11.375,25.75,0.55,5.25,13.5,0.4875,5.625,6.75,1.0575,1.5,5.5,7.125,10.0,1.875,0.125,5.0,5.0,2019,G,"6-3",170,Telekom Baskets Bonn,Brooklyn (NY),"2014 NBA Draft, Undrafted",United States,German BBL
2020,G,5,Marcos Knight,LUD,26,37.5,33.0,12.0,26.25,0.57,2.5,7.125,0.43,6.5,8.125,1.0125,3.875,7.875,11.875,6.25,3.0,0.5,4.0,4.75,2019,G,"6-2",215,MHP Riesen,Dublin (GA),"2013 NBA Draft, Undrafted",United States,German BBL
2020,G,6,Andrew Warren,BC,17,35.125,33.0,10.625,22.875,0.58375,7.75,16.375,0.59625,3.75,4.25,1.1025,0.75,4.125,4.875,4.625,1.5,0.375,2.25,6.375,2019,G,"6-6",210,Mitteldeutscher BC,Indianapolis (IN),"2011 NBA Draft, Undrafted",United States,German BBL
2021,G,6,Andrew Warren,LUD,19,14.5,32.875,10.0,22.875,0.55,8.125,19.0,0.53625,4.625,7.125,0.8175,1.625,3.75,5.375,2.125,3.0,0.5,0.875,7.375,2019,G,"6-6",210,Mitteldeutscher BC,Indianapolis (IN),"2011 NBA Draft, Undrafted",United States,German BBL
2020,G,7,Bryce Alford,BAY,21,28.375,32.5,9.5,22.625,0.52125,6.75,17.375,0.48875,6.75,7.125,1.18375,0.625,2.75,3.375,4.25,1.25,0.375,2.5,3.625,2019,G,"6-3",185,Medi Bayreuth,Albuquerque (NM),"2017 NBA Draft, Undrafted",United States,German BBL
2020,G,8,Sebastian Herrera,CRA,26,34.25,31.5,10.5,21.125,0.6225,4.625,10.75,0.54125,5.875,6.625,1.10625,1.625,5.625,7.25,7.0,1.5,0.625,4.5,5.625,2019,F,"6-2",190,HARKO Merlins Crailsheim,Vitacura,"2019 NBA Draft, Undrafted",Chile,German BBL
2021,F,36,Sebastian Herrera,EWE,38,24.75,18.875,6.625,13.75,0.6,1.625,4.5,0.43875,4.125,5.0,1.02875,1.875,5.5,7.375,5.625,2.0,0.5,2.5,6.25,2019,F,"6-2",190,HARKO Merlins Crailsheim,Vitacura,"2019 NBA Draft, Undrafted",Chile,German BBL
2022,F,51,Sebastian Herrera,EWE,32,21.0,15.625,5.375,14.25,0.46875,2.75,8.5,0.41125,2.125,2.125,1.25,2.5,4.875,7.375,4.625,3.375,0.25,2.5,7.5,2019,F,"6-2",190,HARKO Merlins Crailsheim,Vitacura,"2019 NBA Draft, Undrafted",Chile,German BBL
2023,F,11,Sebastian Herrera,TBB,43,26.875,28.0,9.25,22.625,0.50875,6.0,15.75,0.47125,3.75,4.75,0.97625,1.625,4.5,6.25,7.25,2.75,0.5,2.75,6.125,2019,F,"6-2",190,HARKO Merlins Crailsheim,Vitacura,"2019 NBA Draft, Undrafted",Chile,German BBL
2020,G,9,Trevis Simpson,RAS,24,36.25,31.25,10.125,23.375,0.54,6.0,16.125,0.4675,5.0,5.875,1.06625,0.875,6.25,7.125,3.25,2.0,0.25,2.5,5.125,2019,GF,"6-4",185,SC Rasta Vechta,Douglas (GA),"2013 NBA Draft, Undrafted",United States,German BBL
2020,G,10,Teyvon Myers,GIE,19,33.875,30.875,10.125,22.375,0.56625,4.0,9.25,0.5375,6.625,8.375,0.99,1.125,5.25,6.375,7.375,2.5,0.125,4.625,5.75,2019,G,"6-2",185,MHP Riesen,Brooklyn (NY),"2017 NBA Draft, Undrafted",United States,German BBL
2020,G,11,Jorge Gutierrez,HAM,13,35.375,30.125,10.5,22.375,0.58375,2.25,6.25,0.46,7.0,9.125,0.96,1.75,6.375,8.125,12.5,3.75,0.125,7.625,7.375,2019,G,"6-3",195,Hamburg Towers,Chula Vista (CA),"2012 NBA Draft, Undrafted",MexicoUnited States,German BBL
2021,G,9,Jorge Gutierrez,GOE,10,28.375,30.875,9.75,22.75,0.5375,1.625,6.125,0.32625,9.75,11.125,1.10125,0.75,5.5,6.375,13.25,3.375,0.0,5.25,7.625,2019,G,"6-3",195,Hamburg Towers,Chula Vista (CA),"2012 NBA Draft, Undrafted",MexicoUnited States,German BBL
2020,G,13,Kameron Taylor,BRO,27,25.0,28.875,9.875,19.5,0.63625,3.375,8.625,0.4875,5.75,6.75,1.065,1.625,6.5,8.125,7.125,2.375,1.0,4.875,6.375,2019,F,"6-6",200,Brose Baskets Bamberg,Landover (MD),"2016 NBA Draft, Undrafted",United States,German BBL
2021,F,12,Kameron Taylor,HAM,28,34.25,29.875,10.625,23.25,0.57,3.375,9.625,0.4375,5.25,6.125,1.06,2.625,8.25,10.875,6.75,3.625,1.125,4.5,5.625,2019,F,"6-6",200,Brose Baskets Bamberg,Landover (MD),"2016 NBA Draft, Undrafted",United States,German BBL
2020,G,15,Tyler Harvey,RUL,19,27.25,28.0,9.25,22.875,0.50625,5.75,14.75,0.49,3.625,4.0,1.11625,0.625,4.875,5.5,5.75,2.5,0.25,3.0,4.875,2019,G,"6-4",185,Ratiopharm Ulm,Torrance (CA),"2015 Rnd 2 Pick 21",United States,German BBL
2020,G,18,David Brembly,BC,15,23.75,27.125,9.625,19.75,0.61125,4.25,9.625,0.54375,3.625,4.0,1.11875,1.25,6.875,8.25,3.0,0.375,0.375,1.5,8.25,2019,G,"6-6",207,MHP Riesen,Cologne,"2015 NBA Draft, Undrafted",Germany,German BBL
2021,G,24,David Brembly,BC,17,23.625,24.0,8.375,24.25,0.4325,3.5,14.875,0.2975,3.75,4.875,0.96125,1.875,5.0,6.875,1.625,1.125,0.125,2.75,6.375,2019,G,"6-6",207,MHP Riesen,Cologne,"2015 NBA Draft, Undrafted",Germany,German BBL
2020,G,19,James Woodard,BAY,19,36.25,26.875,10.0,18.625,0.6725,3.75,9.625,0.4825,3.125,4.5,0.88375,1.75,6.0,7.75,6.0,1.25,0.5,2.125,4.625,2019,G,"6-3",192,Medi Bayreuth,Edmond (OK),"2016 NBA Draft, Undrafted",United States,German BBL
2022,G,15,James Woodard,LUD,29,25.75,27.875,10.375,24.125,0.54,4.5,13.25,0.42625,2.5,4.125,0.7625,3.0,6.375,9.375,5.75,2.125,0.25,2.875,7.0,2019,G,"6-3",192,Medi Bayreuth,Edmond (OK),"2016 NBA Draft, Undrafted",United States,German BBL
2023,G,16,James Woodard,HAM,20,33.375,27.125,9.375,22.375,0.52125,5.625,13.0,0.53875,2.875,4.5,0.8125,1.25,5.625,6.875,5.0,2.75,0.375,3.75,4.75,2019,G,"6-3",192,Medi Bayreuth,Edmond (OK),"2016 NBA Draft, Undrafted",United States,German BBL
2020,G,20,Jeremy Morgan,CRA,17,33.125,26.75,8.5,21.875,0.4875,5.0,16.0,0.39625,4.625,6.25,0.93125,2.875,6.25,9.125,4.125,2.125,2.125,2.25,6.375,2019,G,"6-5",192,HARKO Merlins Crailsheim,Coralville (IA),"2017 NBA Draft, Undrafted",United States,German BBL
2022,F,13,Jeremy Morgan,TBB,33,36.125,27.25,9.5,22.625,0.52625,4.875,15.875,0.38,3.375,4.125,1.0225,2.5,5.5,8.0,3.875,2.75,1.0,2.375,5.75,2019,G,"6-5",192,HARKO Merlins Crailsheim,Coralville (IA),"2017 NBA Draft, Undrafted",United States,German BBL
2023,F,2,Jeremy Morgan,TBB,17,29.75,35.0,10.125,22.0,0.57375,5.75,15.125,0.4775,9.0,10.5,1.07375,3.0,7.0,10.0,4.875,2.625,0.625,4.25,6.0,2019,G,"6-5",192,HARKO Merlins Crailsheim,Coralville (IA),"2017 NBA Draft, Undrafted",United States,German BBL
2020,G,22,Matt McQuaid,FRA,27,17.5,25.375,8.75,21.875,0.49875,5.875,15.375,0.47625,2.0,2.25,1.16125,1.625,3.375,4.875,2.5,3.0,0.125,2.75,6.375,2019,G,"6-5",200,Fraport Skyliners,Duncanville (TX),"2019 NBA Draft, Undrafted",United States,German BBL
