"Year","Position","#","Player","Team","GP","MPG","PPG","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","ORB","DRB","RPG","APG","SPG","BPG","TOV","PF","Year_x","Position_x","#_x","Team_x","GP_x","MPG_x","PPG_x","FGM_x","FGA_x","FG%_x","3PM_x","3PA_x","3P%_x","FTM_x","FTA_x","FT%_x","ORB_x","DRB_x","RPG_x","APG_x","SPG_x","BPG_x","TOV_x","PF_x","Year_y","Position_y","#_y","Team_y","GP_y","MPG_y","PPG_y","FGM_y","FGA_y","FG%_y","3PM_y","3PA_y","3P%_y","FTM_y","FTA_y","FT%_y","ORB_y","DRB_y","RPG_y","APG_y","SPG_y","BPG_y","TOV_y","PF_y","League"
2012,G,3,Ronald Ross,JOL,34,33.9,25.3,10.0,20.9,0.478,1.6,4.6,0.345,3.7,5.2,0.72,2.0,6.0,7.9,6.1,4.0,0.2,4.5,4.4,2012,G,3,JOL,34,33.9,25.3,10.0,20.9,0.478,1.6,4.6,0.345,3.7,5.2,0.72,2.0,6.0,7.9,6.1,4.0,0.2,4.5,4.4,2012,SG,3,JOL,34,33.9,25.3,10.0,20.9,0.478,1.6,4.6,0.345,3.7,5.2,0.72,2.0,6.0,7.9,6.1,4.0,0.2,4.5,4.4,Greek Basketball League
2012,G,3,Ronald Ross,JOL,34,33.9,25.3,10.0,20.9,0.478,1.6,4.6,0.345,3.7,5.2,0.72,2.0,6.0,7.9,6.1,4.0,0.2,4.5,4.4,2012,G,3,JOL,34,33.9,25.3,10.0,20.9,0.478,1.6,4.6,0.345,3.7,5.2,0.72,2.0,6.0,7.9,6.1,4.0,0.2,4.5,4.4,2013,PG,1,JOL,32,32.3,30.7,11.5,23.3,0.492,2.7,6.9,0.389,5.0,6.5,0.766,1.4,6.1,7.6,5.3,4.1,0.2,4.6,4.3,Greek Basketball League
2012,G,4,Matija Ceskovic,KVA,25,35.5,24.3,8.5,18.0,0.471,3.3,8.5,0.386,4.1,5.3,0.765,0.2,2.2,2.4,4.1,1.7,0.1,3.9,3.4,2012,G,4,KVA,25,35.5,24.3,8.5,18.0,0.471,3.3,8.5,0.386,4.1,5.3,0.765,0.2,2.2,2.4,4.1,1.7,0.1,3.9,3.4,2012,SG,4,KVA,25,35.5,24.3,8.5,18.0,0.471,3.3,8.5,0.386,4.1,5.3,0.765,0.2,2.2,2.4,4.1,1.7,0.1,3.9,3.4,Greek Basketball League
2012,G,5,Antonio Bicvic,VRI,26,25.8,22.3,8.3,14.5,0.571,1.4,3.0,0.452,4.2,5.9,0.707,1.6,2.6,4.3,3.5,3.6,0.1,2.6,4.1,2012,G,5,VRI,26,25.8,22.3,8.3,14.5,0.571,1.4,3.0,0.452,4.2,5.9,0.707,1.6,2.6,4.3,3.5,3.6,0.1,2.6,4.1,2012,SG,5,VRI,26,25.8,22.3,8.3,14.5,0.571,1.4,3.0,0.452,4.2,5.9,0.707,1.6,2.6,4.3,3.5,3.6,0.1,2.6,4.1,Greek Basketball League
2012,G,5,Antonio Bicvic,VRI,26,25.8,22.3,8.3,14.5,0.571,1.4,3.0,0.452,4.2,5.9,0.707,1.6,2.6,4.3,3.5,3.6,0.1,2.6,4.1,2012,G,5,VRI,26,25.8,22.3,8.3,14.5,0.571,1.4,3.0,0.452,4.2,5.9,0.707,1.6,2.6,4.3,3.5,3.6,0.1,2.6,4.1,2013,SF,16,VRI,24,29.7,15.5,5.5,11.3,0.485,1.4,4.0,0.35,3.2,4.1,0.77,1.0,3.7,4.7,2.2,2.0,0.3,3.6,4.2,Greek Basketball League
2012,G,5,Antonio Bicvic,VRI,26,25.8,22.3,8.3,14.5,0.571,1.4,3.0,0.452,4.2,5.9,0.707,1.6,2.6,4.3,3.5,3.6,0.1,2.6,4.1,2012,G,5,VRI,26,25.8,22.3,8.3,14.5,0.571,1.4,3.0,0.452,4.2,5.9,0.707,1.6,2.6,4.3,3.5,3.6,0.1,2.6,4.1,2015,PF,11,VRI,27,24.5,16.3,5.9,11.0,0.533,1.9,5.0,0.377,2.6,3.4,0.766,1.2,3.7,4.9,3.6,1.7,0.1,3.0,6.4,Greek Basketball League
2012,G,6,Antwain Barbour,CIB,15,22.6,21.8,8.4,15.2,0.551,1.7,4.5,0.375,3.1,5.7,0.55,2.4,5.8,8.2,3.1,2.7,0.7,2.8,3.3,2012,G,6,CIB,15,22.6,21.8,8.4,15.2,0.551,1.7,4.5,0.375,3.1,5.7,0.55,2.4,5.8,8.2,3.1,2.7,0.7,2.8,3.3,2012,SG,6,CIB,15,22.6,21.8,8.4,15.2,0.551,1.7,4.5,0.375,3.1,5.7,0.55,2.4,5.8,8.2,3.1,2.7,0.7,2.8,3.3,Greek Basketball League
2012,G,7,Ivan Tomas,ZAB,27,23.2,21.6,7.5,17.1,0.439,2.0,7.6,0.263,4.6,6.0,0.769,1.4,3.2,4.6,6.4,2.7,0.2,4.2,3.9,2012,G,7,ZAB,27,23.2,21.6,7.5,17.1,0.439,2.0,7.6,0.263,4.6,6.0,0.769,1.4,3.2,4.6,6.4,2.7,0.2,4.2,3.9,2012,SG,7,ZAB,27,23.2,21.6,7.5,17.1,0.439,2.0,7.6,0.263,4.6,6.0,0.769,1.4,3.2,4.6,6.4,2.7,0.2,4.2,3.9,Greek Basketball League
2012,G,8,Hrvoje Puljko,JOL,26,23.3,21.6,7.2,16.9,0.427,2.9,9.4,0.303,4.3,6.0,0.711,0.6,5.8,6.4,3.1,2.8,0.6,3.3,6.8,2012,G,8,JOL,26,23.3,21.6,7.2,16.9,0.427,2.9,9.4,0.303,4.3,6.0,0.711,0.6,5.8,6.4,3.1,2.8,0.6,3.3,6.8,2012,SG,8,JOL,26,23.3,21.6,7.2,16.9,0.427,2.9,9.4,0.303,4.3,6.0,0.711,0.6,5.8,6.4,3.1,2.8,0.6,3.3,6.8,Greek Basketball League
2012,G,9,Robert Lez,ZAB,34,21.0,21.0,6.6,15.3,0.432,2.4,7.1,0.33,5.5,6.4,0.853,0.4,3.1,3.5,4.3,1.3,0.0,3.2,6.1,2012,G,9,ZAB,34,21.0,21.0,6.6,15.3,0.432,2.4,7.1,0.33,5.5,6.4,0.853,0.4,3.1,3.5,4.3,1.3,0.0,3.2,6.1,2012,SG,9,ZAB,34,21.0,21.0,6.6,15.3,0.432,2.4,7.1,0.33,5.5,6.4,0.853,0.4,3.1,3.5,4.3,1.3,0.0,3.2,6.1,Greek Basketball League
2012,G,9,Robert Lez,ZAB,34,21.0,21.0,6.6,15.3,0.432,2.4,7.1,0.33,5.5,6.4,0.853,0.4,3.1,3.5,4.3,1.3,0.0,3.2,6.1,2012,G,9,ZAB,34,21.0,21.0,6.6,15.3,0.432,2.4,7.1,0.33,5.5,6.4,0.853,0.4,3.1,3.5,4.3,1.3,0.0,3.2,6.1,2013,SF,1,ZAB,26,22.1,30.1,10.0,19.3,0.519,5.0,11.0,0.458,5.0,6.5,0.769,0.3,2.8,3.1,4.6,1.9,0.3,3.8,5.9,Greek Basketball League
2012,G,9,Robert Lez,ZAB,34,21.0,21.0,6.6,15.3,0.432,2.4,7.1,0.33,5.5,6.4,0.853,0.4,3.1,3.5,4.3,1.3,0.0,3.2,6.1,2012,G,9,ZAB,34,21.0,21.0,6.6,15.3,0.432,2.4,7.1,0.33,5.5,6.4,0.853,0.4,3.1,3.5,4.3,1.3,0.0,3.2,6.1,2014,PG,1,ZAB,24,22.3,27.1,9.4,19.6,0.479,3.9,9.6,0.402,4.5,5.6,0.794,0.6,3.4,4.0,6.2,2.5,0.1,3.5,5.2,Greek Basketball League
2012,G,10,Damir Mulaomerovic,ZAG,11,23.0,19.7,5.9,15.2,0.388,1.1,6.6,0.171,6.8,8.3,0.818,0.6,3.6,4.2,8.5,0.4,0.0,4.2,4.0,2012,G,10,ZAG,11,23.0,19.7,5.9,15.2,0.388,1.1,6.6,0.171,6.8,8.3,0.818,0.6,3.6,4.2,8.5,0.4,0.0,4.2,4.0,2012,SG,10,ZAG,11,23.0,19.7,5.9,15.2,0.388,1.1,6.6,0.171,6.8,8.3,0.818,0.6,3.6,4.2,8.5,0.4,0.0,4.2,4.0,Greek Basketball League
2012,G,11,Chris Levour Warren,CED,18,23.9,18.8,6.5,13.6,0.475,1.3,4.8,0.279,4.6,5.3,0.854,2.3,5.3,7.7,3.2,1.9,0.7,4.6,3.9,2012,G,11,CED,18,23.9,18.8,6.5,13.6,0.475,1.3,4.8,0.279,4.6,5.3,0.854,2.3,5.3,7.7,3.2,1.9,0.7,4.6,3.9,2012,SG,11,CED,18,23.9,18.8,6.5,13.6,0.475,1.3,4.8,0.279,4.6,5.3,0.854,2.3,5.3,7.7,3.2,1.9,0.7,4.6,3.9,Greek Basketball League
2012,G,12,Marino Jurjevic,PUN,30,17.5,18.4,6.0,15.3,0.395,3.4,9.8,0.346,2.9,4.6,0.64,1.0,4.1,5.1,1.3,1.9,0.1,1.6,6.1,2012,G,12,PUN,30,17.5,18.4,6.0,15.3,0.395,3.4,9.8,0.346,2.9,4.6,0.64,1.0,4.1,5.1,1.3,1.9,0.1,1.6,6.1,2012,SG,12,PUN,30,17.5,18.4,6.0,15.3,0.395,3.4,9.8,0.346,2.9,4.6,0.64,1.0,4.1,5.1,1.3,1.9,0.1,1.6,6.1,Greek Basketball League
2012,G,13,Marino Bazdaric,CED,21,25.3,16.7,5.6,12.4,0.453,2.3,5.5,0.41,3.3,4.3,0.766,1.1,7.1,8.1,5.6,1.8,0.0,3.7,4.3,2012,G,13,CED,21,25.3,16.7,5.6,12.4,0.453,2.3,5.5,0.41,3.3,4.3,0.766,1.1,7.1,8.1,5.6,1.8,0.0,3.7,4.3,2012,SG,13,CED,21,25.3,16.7,5.6,12.4,0.453,2.3,5.5,0.41,3.3,4.3,0.766,1.1,7.1,8.1,5.6,1.8,0.0,3.7,4.3,Greek Basketball League
2012,G,13,Marino Bazdaric,CED,21,25.3,16.7,5.6,12.4,0.453,2.3,5.5,0.41,3.3,4.3,0.766,1.1,7.1,8.1,5.6,1.8,0.0,3.7,4.3,2012,G,13,CED,21,25.3,16.7,5.6,12.4,0.453,2.3,5.5,0.41,3.3,4.3,0.766,1.1,7.1,8.1,5.6,1.8,0.0,3.7,4.3,2013,SG,13,CED,17,21.8,18.5,6.2,12.9,0.48,3.1,7.6,0.407,3.0,3.6,0.821,2.2,6.5,8.7,4.1,2.6,0.1,1.6,4.5,Greek Basketball League
2012,G,13,Marino Bazdaric,CED,21,25.3,16.7,5.6,12.4,0.453,2.3,5.5,0.41,3.3,4.3,0.766,1.1,7.1,8.1,5.6,1.8,0.0,3.7,4.3,2012,G,13,CED,21,25.3,16.7,5.6,12.4,0.453,2.3,5.5,0.41,3.3,4.3,0.766,1.1,7.1,8.1,5.6,1.8,0.0,3.7,4.3,2014,SG,5,CED,19,23.6,19.0,6.9,11.0,0.631,3.2,6.2,0.517,1.9,2.4,0.818,0.7,6.5,7.3,4.5,1.1,0.1,1.5,4.3,Greek Basketball League
2012,G,14,Davor Kus,CIB,18,22.3,16.6,5.2,13.5,0.381,2.6,7.2,0.367,3.7,5.0,0.738,0.4,2.0,2.4,4.8,2.2,0.0,2.5,4.3,2012,G,14,CIB,18,22.3,16.6,5.2,13.5,0.381,2.6,7.2,0.367,3.7,5.0,0.738,0.4,2.0,2.4,4.8,2.2,0.0,2.5,4.3,2012,SG,14,CIB,18,22.3,16.6,5.2,13.5,0.381,2.6,7.2,0.367,3.7,5.0,0.738,0.4,2.0,2.4,4.8,2.2,0.0,2.5,4.3,Greek Basketball League
2012,G,14,Davor Kus,CIB,18,22.3,16.6,5.2,13.5,0.381,2.6,7.2,0.367,3.7,5.0,0.738,0.4,2.0,2.4,4.8,2.2,0.0,2.5,4.3,2012,G,14,CIB,18,22.3,16.6,5.2,13.5,0.381,2.6,7.2,0.367,3.7,5.0,0.738,0.4,2.0,2.4,4.8,2.2,0.0,2.5,4.3,2013,SG,17,CIB,12,21.6,17.4,5.9,13.1,0.451,2.8,6.8,0.405,2.8,3.1,0.882,0.4,2.2,2.6,3.0,0.9,0.0,2.0,4.3,Greek Basketball League
2012,G,14,Davor Kus,CIB,18,22.3,16.6,5.2,13.5,0.381,2.6,7.2,0.367,3.7,5.0,0.738,0.4,2.0,2.4,4.8,2.2,0.0,2.5,4.3,2012,G,14,CIB,18,22.3,16.6,5.2,13.5,0.381,2.6,7.2,0.367,3.7,5.0,0.738,0.4,2.0,2.4,4.8,2.2,0.0,2.5,4.3,2014,SG,8,CIB,19,20.6,16.5,5.3,12.5,0.422,3.2,7.0,0.456,2.8,3.4,0.821,0.9,2.7,3.5,4.8,1.0,0.0,1.5,4.3,Greek Basketball League
2012,G,14,Davor Kus,CIB,18,22.3,16.6,5.2,13.5,0.381,2.6,7.2,0.367,3.7,5.0,0.738,0.4,2.0,2.4,4.8,2.2,0.0,2.5,4.3,2012,G,14,CIB,18,22.3,16.6,5.2,13.5,0.381,2.6,7.2,0.367,3.7,5.0,0.738,0.4,2.0,2.4,4.8,2.2,0.0,2.5,4.3,2016,SF,1,SRKL,29,31.9,22.7,7.5,16.8,0.444,3.0,7.6,0.395,4.8,5.3,0.903,0.3,1.8,2.1,4.6,0.9,0.0,2.4,3.5,Greek Basketball League
2012,G,15,Petar Maric,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2012,G,15,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2012,SG,15,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,Greek Basketball League
2012,G,15,Petar Maric,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2012,G,15,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2013,SG,8,ZAB,27,29.9,20.7,7.4,14.9,0.494,1.7,4.8,0.346,4.3,5.7,0.758,1.0,4.1,5.1,3.8,1.8,0.1,3.0,3.6,Greek Basketball League
2012,G,15,Petar Maric,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2012,G,15,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2014,SG,6,ZAB,26,31.0,18.0,6.5,12.7,0.509,1.3,3.5,0.356,3.8,4.8,0.788,1.0,5.2,6.2,6.0,1.6,0.2,2.2,3.3,Greek Basketball League
2012,G,15,Petar Maric,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2012,G,15,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2015,SF,10,ZAB,34,30.5,18.2,6.9,13.8,0.497,1.4,4.3,0.326,3.1,4.6,0.66,0.8,3.7,4.5,4.1,2.1,0.0,3.1,4.2,Greek Basketball League
2012,G,15,Petar Maric,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2012,G,15,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2016,SG,8,KVA,34,30.4,20.1,7.3,13.9,0.523,1.8,4.1,0.427,3.9,5.1,0.761,2.0,5.8,7.8,4.4,1.6,0.1,2.3,3.9,Greek Basketball League
2012,G,15,Petar Maric,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2012,G,15,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2018,SG,7,ZAB,25,31.1,19.0,6.9,14.2,0.487,1.7,5.1,0.325,3.5,5.3,0.663,0.5,4.3,4.8,5.0,1.7,0.1,2.8,3.0,Greek Basketball League
2012,G,15,Petar Maric,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2012,G,15,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2019,SF,21,ZAD,25,21.5,13.7,4.7,9.6,0.495,2.0,4.7,0.415,2.2,2.8,0.806,1.0,3.2,4.2,3.4,1.1,0.1,1.3,4.8,Greek Basketball League
2012,G,15,Petar Maric,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2012,G,15,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2020,SF,7,PUN,10,29.0,21.0,7.6,15.4,0.495,2.8,6.6,0.425,3.0,4.6,0.643,1.3,4.1,5.5,5.1,2.2,0.2,2.3,2.2,Greek Basketball League
2012,G,15,Petar Maric,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2012,G,15,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2021,SG,13,ZAB,32,30.1,17.9,6.5,12.5,0.522,1.6,4.0,0.4,3.3,4.0,0.825,0.9,3.7,4.7,6.2,1.6,0.0,3.2,2.7,Greek Basketball League
2012,G,15,Petar Maric,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2012,G,15,PUN,28,28.7,16.5,6.4,12.5,0.51,1.3,3.4,0.368,2.4,3.7,0.661,0.8,3.2,4.0,3.2,1.7,0.1,2.0,4.7,2022,PF,13,PUN,34,34.0,18.2,6.0,13.2,0.453,2.2,5.6,0.382,4.1,4.9,0.832,0.9,4.9,5.8,5.4,1.5,0.2,3.1,3.1,Greek Basketball League
2012,G,16,Luka Katura,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,2012,G,16,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,2012,SG,16,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,Greek Basketball League
2012,G,16,Luka Katura,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,2012,G,16,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,2013,SG,20,JOL,33,21.4,14.3,5.6,13.5,0.412,1.2,5.2,0.221,2.0,2.5,0.811,2.1,5.1,7.2,2.0,2.1,0.0,2.4,5.4,Greek Basketball League
2012,G,16,Luka Katura,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,2012,G,16,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,2014,SF,4,JOL,34,30.9,21.3,7.4,16.1,0.46,3.0,8.2,0.367,3.5,4.3,0.819,1.2,7.8,9.0,3.1,1.7,0.1,3.1,3.6,Greek Basketball League
2012,G,16,Luka Katura,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,2012,G,16,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,2015,SF,2,JOL,27,31.6,24.3,8.4,16.9,0.498,3.3,8.4,0.389,4.2,5.2,0.806,0.8,7.6,8.4,4.0,1.4,0.1,3.1,3.0,Greek Basketball League
2012,G,16,Luka Katura,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,2012,G,16,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,2022,SG,1,BOS,2,36.9,30.6,9.1,14.3,0.636,3.9,6.5,0.6,8.5,10.4,0.813,0.7,9.8,10.4,3.3,1.3,0.0,4.6,2.6,Greek Basketball League
2012,G,16,Luka Katura,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,2012,G,16,JOL,34,22.8,16.1,6.0,14.0,0.429,1.4,5.9,0.242,2.7,3.3,0.796,1.7,2.6,4.3,2.2,2.0,0.2,3.0,5.7,2023,SG,10,BOS,20,25.6,19.8,7.1,15.8,0.452,3.5,9.5,0.366,2.1,2.3,0.88,0.7,5.3,5.9,2.3,1.2,0.0,1.3,3.8,Greek Basketball League
2012,G,17,Damir Rancic,ZAG,14,20.6,15.1,4.8,11.1,0.433,3.5,8.5,0.412,1.3,1.7,0.8,0.7,2.7,3.3,2.8,1.7,0.3,2.5,4.3,2012,G,17,ZAG,14,20.6,15.1,4.8,11.1,0.433,3.5,8.5,0.412,1.3,1.7,0.8,0.7,2.7,3.3,2.8,1.7,0.3,2.5,4.3,2012,SG,17,ZAG,14,20.6,15.1,4.8,11.1,0.433,3.5,8.5,0.412,1.3,1.7,0.8,0.7,2.7,3.3,2.8,1.7,0.3,2.5,4.3,Greek Basketball League
2012,G,17,Damir Rancic,ZAG,14,20.6,15.1,4.8,11.1,0.433,3.5,8.5,0.412,1.3,1.7,0.8,0.7,2.7,3.3,2.8,1.7,0.3,2.5,4.3,2012,G,17,ZAG,14,20.6,15.1,4.8,11.1,0.433,3.5,8.5,0.412,1.3,1.7,0.8,0.7,2.7,3.3,2.8,1.7,0.3,2.5,4.3,2017,SG,11,SPL,31,24.7,18.0,5.8,12.7,0.458,4.0,9.2,0.435,2.4,2.6,0.905,0.4,3.1,3.5,4.3,1.8,0.1,1.7,4.6,Greek Basketball League
2012,G,18,Ivan Milekovic,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2012,G,18,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2012,SG,18,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,Greek Basketball League
2012,G,18,Ivan Milekovic,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2012,G,18,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2014,SG,4,ZAG,31,19.5,19.9,6.1,13.9,0.44,4.3,10.6,0.406,3.3,3.7,0.894,1.2,1.6,2.8,2.3,1.0,0.0,2.5,3.9,Greek Basketball League
2012,G,18,Ivan Milekovic,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2012,G,18,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2015,SF,13,ZAG,36,20.0,17.0,5.7,12.2,0.467,3.2,8.1,0.397,2.4,3.5,0.679,0.6,2.0,2.6,2.7,1.7,0.1,1.9,5.1,Greek Basketball League
2012,G,18,Ivan Milekovic,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2012,G,18,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2018,SF,17,SIB,25,24.0,15.5,4.8,11.5,0.417,3.2,8.3,0.385,2.7,3.1,0.872,0.7,4.4,5.1,2.0,1.4,0.2,1.9,4.2,Greek Basketball League
2012,G,18,Ivan Milekovic,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2012,G,18,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2019,SF,14,HERM,11,34.6,18.2,5.7,13.4,0.425,4.0,9.7,0.416,2.8,3.0,0.917,1.4,2.8,4.2,2.0,1.4,0.1,1.6,3.8,Greek Basketball League
2012,G,18,Ivan Milekovic,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2012,G,18,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2020,SF,26,SIB,21,25.6,11.1,3.7,9.7,0.376,1.8,6.6,0.27,2.0,2.2,0.88,1.9,3.1,5.0,2.9,1.3,0.1,1.9,4.4,Greek Basketball League
2012,G,18,Ivan Milekovic,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2012,G,18,VRI,29,23.8,14.9,4.9,11.1,0.438,1.4,5.3,0.263,3.8,5.4,0.692,2.2,4.2,6.3,1.9,2.0,0.1,2.5,4.7,2021,PF,15,HERM,32,30.8,18.3,6.1,14.3,0.425,4.1,9.5,0.429,2.0,2.3,0.894,1.2,3.5,4.7,3.5,1.8,0.1,2.4,3.4,Greek Basketball League
