Year_x,Player,Pos,HT,WT,Team_x,Birth City,Draft Status,Nationality,Year_y,Position,#,Team_y,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2019,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2018,SF,3,ZAD,28,17.1,24.2,10.0,14.9,0.676,2.2,5.0,0.44,1.9,3.2,0.594,4.2,8.5,12.7,3.3,2.3,2.2,3.2,4.4
2019,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2019,C,7,ZAD,29,22.1,22.1,8.7,15.4,0.566,2.8,7.3,0.381,1.9,2.6,0.735,3.5,10.0,13.4,4.2,1.9,1.3,2.6,5.5
2019,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2020,C,18,ZAD,20,22.2,19.3,8.0,13.6,0.587,1.7,4.6,0.372,1.6,1.8,0.882,2.8,9.6,12.4,5.1,2.7,3.0,3.7,4.2
2019,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2021,SF,10,ZAD,43,21.0,19.1,7.7,14.7,0.523,1.8,5.3,0.343,1.9,2.6,0.735,3.1,9.3,12.4,2.5,2.2,1.7,2.7,5.3
2019,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2022,SF,7,ZAD,24,17.7,22.4,10.0,17.7,0.564,1.5,5.3,0.277,1.0,1.5,0.692,4.1,9.7,13.8,5.0,2.7,1.8,3.7,6.0
2019,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2023,SF,3,CIB,24,12.8,25.4,10.6,16.3,0.654,0.9,2.8,0.333,3.1,3.3,0.952,5.0,6.9,11.9,3.6,1.6,0.6,3.6,6.4
2020,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2015,PF,12,ZAG,32,17.6,12.8,5.2,12.0,0.433,1.5,5.5,0.277,0.9,1.5,0.611,2.0,7.4,9.4,3.7,2.6,1.4,2.2,7.3
2020,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2016,PF,5,ZAB,30,24.0,22.5,8.3,18.7,0.443,3.0,8.7,0.346,3.0,3.6,0.833,1.5,8.5,10.0,2.9,2.3,1.5,3.2,5.4
2020,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2017,SF,9,VRI,29,26.4,18.5,7.1,16.4,0.435,1.9,6.7,0.29,2.3,3.1,0.72,2.8,7.5,10.3,3.8,2.0,1.6,3.5,5.0
2020,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2018,SF,3,ZAD,28,17.1,24.2,10.0,14.9,0.676,2.2,5.0,0.44,1.9,3.2,0.594,4.2,8.5,12.7,3.3,2.3,2.2,3.2,4.4
2020,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2019,C,7,ZAD,29,22.1,22.1,8.7,15.4,0.566,2.8,7.3,0.381,1.9,2.6,0.735,3.5,10.0,13.4,4.2,1.9,1.3,2.6,5.5
2020,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2020,C,18,ZAD,20,22.2,19.3,8.0,13.6,0.587,1.7,4.6,0.372,1.6,1.8,0.882,2.8,9.6,12.4,5.1,2.7,3.0,3.7,4.2
2020,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2021,SF,10,ZAD,43,21.0,19.1,7.7,14.7,0.523,1.8,5.3,0.343,1.9,2.6,0.735,3.1,9.3,12.4,2.5,2.2,1.7,2.7,5.3
2020,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2022,SF,7,ZAD,24,17.7,22.4,10.0,17.7,0.564,1.5,5.3,0.277,1.0,1.5,0.692,4.1,9.7,13.8,5.0,2.7,1.8,3.7,6.0
2020,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2023,SF,3,CIB,24,12.8,25.4,10.6,16.3,0.654,0.9,2.8,0.333,3.1,3.3,0.952,5.0,6.9,11.9,3.6,1.6,0.6,3.6,6.4
2021,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2015,PF,12,ZAG,32,17.6,12.8,5.2,12.0,0.433,1.5,5.5,0.277,0.9,1.5,0.611,2.0,7.4,9.4,3.7,2.6,1.4,2.2,7.3
2021,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2016,PF,5,ZAB,30,24.0,22.5,8.3,18.7,0.443,3.0,8.7,0.346,3.0,3.6,0.833,1.5,8.5,10.0,2.9,2.3,1.5,3.2,5.4
2021,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2017,SF,9,VRI,29,26.4,18.5,7.1,16.4,0.435,1.9,6.7,0.29,2.3,3.1,0.72,2.8,7.5,10.3,3.8,2.0,1.6,3.5,5.0
2021,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2018,SF,3,ZAD,28,17.1,24.2,10.0,14.9,0.676,2.2,5.0,0.44,1.9,3.2,0.594,4.2,8.5,12.7,3.3,2.3,2.2,3.2,4.4
2021,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2019,C,7,ZAD,29,22.1,22.1,8.7,15.4,0.566,2.8,7.3,0.381,1.9,2.6,0.735,3.5,10.0,13.4,4.2,1.9,1.3,2.6,5.5
2021,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2020,C,18,ZAD,20,22.2,19.3,8.0,13.6,0.587,1.7,4.6,0.372,1.6,1.8,0.882,2.8,9.6,12.4,5.1,2.7,3.0,3.7,4.2
2021,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2021,SF,10,ZAD,43,21.0,19.1,7.7,14.7,0.523,1.8,5.3,0.343,1.9,2.6,0.735,3.1,9.3,12.4,2.5,2.2,1.7,2.7,5.3
2021,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2022,SF,7,ZAD,24,17.7,22.4,10.0,17.7,0.564,1.5,5.3,0.277,1.0,1.5,0.692,4.1,9.7,13.8,5.0,2.7,1.8,3.7,6.0
2021,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2023,SF,3,CIB,24,12.8,25.4,10.6,16.3,0.654,0.9,2.8,0.333,3.1,3.3,0.952,5.0,6.9,11.9,3.6,1.6,0.6,3.6,6.4
2022,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2015,PF,12,ZAG,32,17.6,12.8,5.2,12.0,0.433,1.5,5.5,0.277,0.9,1.5,0.611,2.0,7.4,9.4,3.7,2.6,1.4,2.2,7.3
2022,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2016,PF,5,ZAB,30,24.0,22.5,8.3,18.7,0.443,3.0,8.7,0.346,3.0,3.6,0.833,1.5,8.5,10.0,2.9,2.3,1.5,3.2,5.4
2022,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2017,SF,9,VRI,29,26.4,18.5,7.1,16.4,0.435,1.9,6.7,0.29,2.3,3.1,0.72,2.8,7.5,10.3,3.8,2.0,1.6,3.5,5.0
2022,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2018,SF,3,ZAD,28,17.1,24.2,10.0,14.9,0.676,2.2,5.0,0.44,1.9,3.2,0.594,4.2,8.5,12.7,3.3,2.3,2.2,3.2,4.4
2022,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2019,C,7,ZAD,29,22.1,22.1,8.7,15.4,0.566,2.8,7.3,0.381,1.9,2.6,0.735,3.5,10.0,13.4,4.2,1.9,1.3,2.6,5.5
2022,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2020,C,18,ZAD,20,22.2,19.3,8.0,13.6,0.587,1.7,4.6,0.372,1.6,1.8,0.882,2.8,9.6,12.4,5.1,2.7,3.0,3.7,4.2
2022,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2021,SF,10,ZAD,43,21.0,19.1,7.7,14.7,0.523,1.8,5.3,0.343,1.9,2.6,0.735,3.1,9.3,12.4,2.5,2.2,1.7,2.7,5.3
2022,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2022,SF,7,ZAD,24,17.7,22.4,10.0,17.7,0.564,1.5,5.3,0.277,1.0,1.5,0.692,4.1,9.7,13.8,5.0,2.7,1.8,3.7,6.0
2022,Domagoj Vukovic,SF,6-10,-,KK Zadar,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2023,SF,3,CIB,24,12.8,25.4,10.6,16.3,0.654,0.9,2.8,0.333,3.1,3.3,0.952,5.0,6.9,11.9,3.6,1.6,0.6,3.6,6.4
2023,Domagoj Vukovic,SF,6-10,-,KK Cibona,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2015,PF,12,ZAG,32,17.6,12.8,5.2,12.0,0.433,1.5,5.5,0.277,0.9,1.5,0.611,2.0,7.4,9.4,3.7,2.6,1.4,2.2,7.3
2023,Domagoj Vukovic,SF,6-10,-,KK Cibona,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2016,PF,5,ZAB,30,24.0,22.5,8.3,18.7,0.443,3.0,8.7,0.346,3.0,3.6,0.833,1.5,8.5,10.0,2.9,2.3,1.5,3.2,5.4
2023,Domagoj Vukovic,SF,6-10,-,KK Cibona,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2017,SF,9,VRI,29,26.4,18.5,7.1,16.4,0.435,1.9,6.7,0.29,2.3,3.1,0.72,2.8,7.5,10.3,3.8,2.0,1.6,3.5,5.0
2023,Domagoj Vukovic,SF,6-10,-,KK Cibona,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2018,SF,3,ZAD,28,17.1,24.2,10.0,14.9,0.676,2.2,5.0,0.44,1.9,3.2,0.594,4.2,8.5,12.7,3.3,2.3,2.2,3.2,4.4
2023,Domagoj Vukovic,SF,6-10,-,KK Cibona,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2019,C,7,ZAD,29,22.1,22.1,8.7,15.4,0.566,2.8,7.3,0.381,1.9,2.6,0.735,3.5,10.0,13.4,4.2,1.9,1.3,2.6,5.5
2023,Domagoj Vukovic,SF,6-10,-,KK Cibona,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2020,C,18,ZAD,20,22.2,19.3,8.0,13.6,0.587,1.7,4.6,0.372,1.6,1.8,0.882,2.8,9.6,12.4,5.1,2.7,3.0,3.7,4.2
2023,Domagoj Vukovic,SF,6-10,-,KK Cibona,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2021,SF,10,ZAD,43,21.0,19.1,7.7,14.7,0.523,1.8,5.3,0.343,1.9,2.6,0.735,3.1,9.3,12.4,2.5,2.2,1.7,2.7,5.3
2023,Domagoj Vukovic,SF,6-10,-,KK Cibona,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2022,SF,7,ZAD,24,17.7,22.4,10.0,17.7,0.564,1.5,5.3,0.277,1.0,1.5,0.692,4.1,9.7,13.8,5.0,2.7,1.8,3.7,6.0
2023,Domagoj Vukovic,SF,6-10,-,KK Cibona,Rijeka,"2015 NBA Draft, Undrafted",Croatia,2023,SF,3,CIB,24,12.8,25.4,10.6,16.3,0.654,0.9,2.8,0.333,3.1,3.3,0.952,5.0,6.9,11.9,3.6,1.6,0.6,3.6,6.4
2019,Brian Williams,PG,6-1,175,KK Skrljevo,Queens (NY),"2014 NBA Draft, Undrafted",United States,2017,PG,5,SRKL,24,25.8,21.6,8.2,17.1,0.482,1.4,4.0,0.353,3.7,5.3,0.706,1.6,5.7,7.3,7.7,2.6,0.2,3.5,3.6
2019,Brian Williams,PG,6-1,175,KK Skrljevo,Queens (NY),"2014 NBA Draft, Undrafted",United States,2018,PG,5,SRKL,6,33.4,21.8,9.1,17.7,0.514,0.5,2.6,0.182,3.1,5.5,0.565,2.6,3.1,5.8,6.7,2.2,0.5,1.7,2.9
