Year,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality,Season,League
2023,C,7,Bennett Koch,OHS,37,20.7,23.2,9.1,16.3,0.562,0.0,0.1,0.0,4.9,6.3,0.79,2.9,6.6,9.4,1.7,0.8,1.0,3.4,5.9,F,6-10,235,Sheffield Sharks,Ashwaubenon (WI),"2018 NBA Draft, Undrafted",United States,2017-2018,British Basketball League
2023,C,7,Bennett Koch,OHS,37,20.7,23.2,9.1,16.3,0.562,0.0,0.1,0.0,4.9,6.3,0.79,2.9,6.6,9.4,1.7,0.8,1.0,3.4,5.9,F,6-10,235,Sheffield Sharks,Ashwaubenon (WI),"2018 NBA Draft, Undrafted",United States,2018-2019,British Basketball League
2023,C,7,Bennett Koch,OHS,37,20.7,23.2,9.1,16.3,0.562,0.0,0.1,0.0,4.9,6.3,0.79,2.9,6.6,9.4,1.7,0.8,1.0,3.4,5.9,F,6-10,235,Sheffield Sharks,Ashwaubenon (WI),"2018 NBA Draft, Undrafted",United States,2019-2020,British Basketball League
2023,C,7,Bennett Koch,OHS,37,20.7,23.2,9.1,16.3,0.562,0.0,0.1,0.0,4.9,6.3,0.79,2.9,6.6,9.4,1.7,0.8,1.0,3.4,5.9,F,6-10,235,Sheffield Sharks,Ashwaubenon (WI),"2018 NBA Draft, Undrafted",United States,2020-2021,British Basketball League
2023,C,7,Bennett Koch,OHS,37,20.7,23.2,9.1,16.3,0.562,0.0,0.1,0.0,4.9,6.3,0.79,2.9,6.6,9.4,1.7,0.8,1.0,3.4,5.9,F,6-10,235,Sheffield Sharks,Ashwaubenon (WI),"2018 NBA Draft, Undrafted",United States,2021-2022,British Basketball League
2023,C,7,Bennett Koch,OHS,37,20.7,23.2,9.1,16.3,0.562,0.0,0.1,0.0,4.9,6.3,0.79,2.9,6.6,9.4,1.7,0.8,1.0,3.4,5.9,F,6-10,235,Sheffield Sharks,Ashwaubenon (WI),"2018 NBA Draft, Undrafted",United States,2022-2023,British Basketball League
2020,C,5,Skyler White,SUR,14,28.5,26.1,8.8,20.0,0.44,4.8,12.1,0.396,3.7,5.2,0.721,3.6,9.7,13.3,2.4,1.4,2.8,2.4,4.2,F,6-7,220,Cheshire Phoenix,Clyde Hill (WA),"2018 NBA Draft, Undrafted",United States,2011-2012,British Basketball League
2020,C,5,Skyler White,SUR,14,28.5,26.1,8.8,20.0,0.44,4.8,12.1,0.396,3.7,5.2,0.721,3.6,9.7,13.3,2.4,1.4,2.8,2.4,4.2,F,6-7,220,Cheshire Phoenix,Clyde Hill (WA),"2018 NBA Draft, Undrafted",United States,2012-2013,British Basketball League
2020,C,5,Skyler White,SUR,14,28.5,26.1,8.8,20.0,0.44,4.8,12.1,0.396,3.7,5.2,0.721,3.6,9.7,13.3,2.4,1.4,2.8,2.4,4.2,F,6-7,220,Cheshire Phoenix,Clyde Hill (WA),"2018 NBA Draft, Undrafted",United States,2013-2014,British Basketball League
2020,C,5,Skyler White,SUR,14,28.5,26.1,8.8,20.0,0.44,4.8,12.1,0.396,3.7,5.2,0.721,3.6,9.7,13.3,2.4,1.4,2.8,2.4,4.2,F,6-7,220,Cheshire Phoenix,Clyde Hill (WA),"2018 NBA Draft, Undrafted",United States,2014-2015,British Basketball League
2020,C,5,Skyler White,SUR,14,28.5,26.1,8.8,20.0,0.44,4.8,12.1,0.396,3.7,5.2,0.721,3.6,9.7,13.3,2.4,1.4,2.8,2.4,4.2,F,6-7,220,Cheshire Phoenix,Clyde Hill (WA),"2018 NBA Draft, Undrafted",United States,2015-2016,British Basketball League
2020,C,5,Skyler White,SUR,14,28.5,26.1,8.8,20.0,0.44,4.8,12.1,0.396,3.7,5.2,0.721,3.6,9.7,13.3,2.4,1.4,2.8,2.4,4.2,F,6-7,220,Cheshire Phoenix,Clyde Hill (WA),"2018 NBA Draft, Undrafted",United States,2016-2017,British Basketball League
2020,C,5,Skyler White,SUR,14,28.5,26.1,8.8,20.0,0.44,4.8,12.1,0.396,3.7,5.2,0.721,3.6,9.7,13.3,2.4,1.4,2.8,2.4,4.2,F,6-7,220,Cheshire Phoenix,Clyde Hill (WA),"2018 NBA Draft, Undrafted",United States,2017-2018,British Basketball League
2020,C,5,Skyler White,SUR,14,28.5,26.1,8.8,20.0,0.44,4.8,12.1,0.396,3.7,5.2,0.721,3.6,9.7,13.3,2.4,1.4,2.8,2.4,4.2,F,6-7,220,Cheshire Phoenix,Clyde Hill (WA),"2018 NBA Draft, Undrafted",United States,2018-2019,British Basketball League
2020,C,5,Skyler White,SUR,14,28.5,26.1,8.8,20.0,0.44,4.8,12.1,0.396,3.7,5.2,0.721,3.6,9.7,13.3,2.4,1.4,2.8,2.4,4.2,F,6-7,220,Cheshire Phoenix,Clyde Hill (WA),"2018 NBA Draft, Undrafted",United States,2019-2020,British Basketball League
2020,C,5,Skyler White,SUR,14,28.5,26.1,8.8,20.0,0.44,4.8,12.1,0.396,3.7,5.2,0.721,3.6,9.7,13.3,2.4,1.4,2.8,2.4,4.2,F,6-7,220,Cheshire Phoenix,Clyde Hill (WA),"2018 NBA Draft, Undrafted",United States,2020-2021,British Basketball League
2020,C,5,Skyler White,SUR,14,28.5,26.1,8.8,20.0,0.44,4.8,12.1,0.396,3.7,5.2,0.721,3.6,9.7,13.3,2.4,1.4,2.8,2.4,4.2,F,6-7,220,Cheshire Phoenix,Clyde Hill (WA),"2018 NBA Draft, Undrafted",United States,2021-2022,British Basketball League
2020,C,5,Skyler White,SUR,14,28.5,26.1,8.8,20.0,0.44,4.8,12.1,0.396,3.7,5.2,0.721,3.6,9.7,13.3,2.4,1.4,2.8,2.4,4.2,F,6-7,220,Cheshire Phoenix,Clyde Hill (WA),"2018 NBA Draft, Undrafted",United States,2022-2023,British Basketball League
2021,PG,5,Rickey McGill,UCP,29,32.6,25.1,9.4,19.2,0.488,1.4,4.2,0.325,4.9,6.3,0.782,1.5,4.8,6.3,7.4,2.9,0.2,4.0,3.1,PG,6-1,175,Newcastle Eagles,Spring Valley (NY),"2019 NBA Draft, Undrafted",United States,2011-2012,British Basketball League
2021,PG,5,Rickey McGill,UCP,29,32.6,25.1,9.4,19.2,0.488,1.4,4.2,0.325,4.9,6.3,0.782,1.5,4.8,6.3,7.4,2.9,0.2,4.0,3.1,PG,6-1,175,Newcastle Eagles,Spring Valley (NY),"2019 NBA Draft, Undrafted",United States,2012-2013,British Basketball League
2021,PG,5,Rickey McGill,UCP,29,32.6,25.1,9.4,19.2,0.488,1.4,4.2,0.325,4.9,6.3,0.782,1.5,4.8,6.3,7.4,2.9,0.2,4.0,3.1,PG,6-1,175,Newcastle Eagles,Spring Valley (NY),"2019 NBA Draft, Undrafted",United States,2013-2014,British Basketball League
2021,PG,5,Rickey McGill,UCP,29,32.6,25.1,9.4,19.2,0.488,1.4,4.2,0.325,4.9,6.3,0.782,1.5,4.8,6.3,7.4,2.9,0.2,4.0,3.1,PG,6-1,175,Newcastle Eagles,Spring Valley (NY),"2019 NBA Draft, Undrafted",United States,2014-2015,British Basketball League
2021,PG,5,Rickey McGill,UCP,29,32.6,25.1,9.4,19.2,0.488,1.4,4.2,0.325,4.9,6.3,0.782,1.5,4.8,6.3,7.4,2.9,0.2,4.0,3.1,PG,6-1,175,Newcastle Eagles,Spring Valley (NY),"2019 NBA Draft, Undrafted",United States,2015-2016,British Basketball League
2021,PG,5,Rickey McGill,UCP,29,32.6,25.1,9.4,19.2,0.488,1.4,4.2,0.325,4.9,6.3,0.782,1.5,4.8,6.3,7.4,2.9,0.2,4.0,3.1,PG,6-1,175,Newcastle Eagles,Spring Valley (NY),"2019 NBA Draft, Undrafted",United States,2016-2017,British Basketball League
2021,PG,5,Rickey McGill,UCP,29,32.6,25.1,9.4,19.2,0.488,1.4,4.2,0.325,4.9,6.3,0.782,1.5,4.8,6.3,7.4,2.9,0.2,4.0,3.1,PG,6-1,175,Newcastle Eagles,Spring Valley (NY),"2019 NBA Draft, Undrafted",United States,2017-2018,British Basketball League
2021,PG,5,Rickey McGill,UCP,29,32.6,25.1,9.4,19.2,0.488,1.4,4.2,0.325,4.9,6.3,0.782,1.5,4.8,6.3,7.4,2.9,0.2,4.0,3.1,PG,6-1,175,Newcastle Eagles,Spring Valley (NY),"2019 NBA Draft, Undrafted",United States,2018-2019,British Basketball League
2021,PG,5,Rickey McGill,UCP,29,32.6,25.1,9.4,19.2,0.488,1.4,4.2,0.325,4.9,6.3,0.782,1.5,4.8,6.3,7.4,2.9,0.2,4.0,3.1,PG,6-1,175,Newcastle Eagles,Spring Valley (NY),"2019 NBA Draft, Undrafted",United States,2019-2020,British Basketball League
2021,PG,5,Rickey McGill,UCP,29,32.6,25.1,9.4,19.2,0.488,1.4,4.2,0.325,4.9,6.3,0.782,1.5,4.8,6.3,7.4,2.9,0.2,4.0,3.1,PG,6-1,175,Newcastle Eagles,Spring Valley (NY),"2019 NBA Draft, Undrafted",United States,2020-2021,British Basketball League
2021,PG,5,Rickey McGill,UCP,29,32.6,25.1,9.4,19.2,0.488,1.4,4.2,0.325,4.9,6.3,0.782,1.5,4.8,6.3,7.4,2.9,0.2,4.0,3.1,PG,6-1,175,Newcastle Eagles,Spring Valley (NY),"2019 NBA Draft, Undrafted",United States,2021-2022,British Basketball League
2021,PG,5,Rickey McGill,UCP,29,32.6,25.1,9.4,19.2,0.488,1.4,4.2,0.325,4.9,6.3,0.782,1.5,4.8,6.3,7.4,2.9,0.2,4.0,3.1,PG,6-1,175,Newcastle Eagles,Spring Valley (NY),"2019 NBA Draft, Undrafted",United States,2022-2023,British Basketball League
2021,PG,11,Jordan Ratinho,OHS,27,31.4,18.2,6.7,15.8,0.425,2.7,8.0,0.338,2.0,2.6,0.783,2.1,6.7,8.8,3.5,1.2,0.3,1.4,3.1,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2011-2012,British Basketball League
2021,PG,11,Jordan Ratinho,OHS,27,31.4,18.2,6.7,15.8,0.425,2.7,8.0,0.338,2.0,2.6,0.783,2.1,6.7,8.8,3.5,1.2,0.3,1.4,3.1,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2012-2013,British Basketball League
2021,PG,11,Jordan Ratinho,OHS,27,31.4,18.2,6.7,15.8,0.425,2.7,8.0,0.338,2.0,2.6,0.783,2.1,6.7,8.8,3.5,1.2,0.3,1.4,3.1,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2013-2014,British Basketball League
2021,PG,11,Jordan Ratinho,OHS,27,31.4,18.2,6.7,15.8,0.425,2.7,8.0,0.338,2.0,2.6,0.783,2.1,6.7,8.8,3.5,1.2,0.3,1.4,3.1,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2014-2015,British Basketball League
2021,PG,11,Jordan Ratinho,OHS,27,31.4,18.2,6.7,15.8,0.425,2.7,8.0,0.338,2.0,2.6,0.783,2.1,6.7,8.8,3.5,1.2,0.3,1.4,3.1,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2015-2016,British Basketball League
2021,PG,11,Jordan Ratinho,OHS,27,31.4,18.2,6.7,15.8,0.425,2.7,8.0,0.338,2.0,2.6,0.783,2.1,6.7,8.8,3.5,1.2,0.3,1.4,3.1,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2016-2017,British Basketball League
2021,PG,11,Jordan Ratinho,OHS,27,31.4,18.2,6.7,15.8,0.425,2.7,8.0,0.338,2.0,2.6,0.783,2.1,6.7,8.8,3.5,1.2,0.3,1.4,3.1,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2017-2018,British Basketball League
2021,PG,11,Jordan Ratinho,OHS,27,31.4,18.2,6.7,15.8,0.425,2.7,8.0,0.338,2.0,2.6,0.783,2.1,6.7,8.8,3.5,1.2,0.3,1.4,3.1,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2018-2019,British Basketball League
2021,PG,11,Jordan Ratinho,OHS,27,31.4,18.2,6.7,15.8,0.425,2.7,8.0,0.338,2.0,2.6,0.783,2.1,6.7,8.8,3.5,1.2,0.3,1.4,3.1,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2019-2020,British Basketball League
2021,PG,11,Jordan Ratinho,OHS,27,31.4,18.2,6.7,15.8,0.425,2.7,8.0,0.338,2.0,2.6,0.783,2.1,6.7,8.8,3.5,1.2,0.3,1.4,3.1,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2020-2021,British Basketball League
2021,PG,11,Jordan Ratinho,OHS,27,31.4,18.2,6.7,15.8,0.425,2.7,8.0,0.338,2.0,2.6,0.783,2.1,6.7,8.8,3.5,1.2,0.3,1.4,3.1,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2021-2022,British Basketball League
2021,PG,11,Jordan Ratinho,OHS,27,31.4,18.2,6.7,15.8,0.425,2.7,8.0,0.338,2.0,2.6,0.783,2.1,6.7,8.8,3.5,1.2,0.3,1.4,3.1,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2022-2023,British Basketball League
2022,SF,16,Jordan Ratinho,OHS,29,35.0,15.8,5.6,12.0,0.469,2.6,6.5,0.409,1.9,2.7,0.702,2.3,6.4,8.7,4.0,1.9,0.3,2.0,2.7,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2011-2012,British Basketball League
2022,SF,16,Jordan Ratinho,OHS,29,35.0,15.8,5.6,12.0,0.469,2.6,6.5,0.409,1.9,2.7,0.702,2.3,6.4,8.7,4.0,1.9,0.3,2.0,2.7,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2012-2013,British Basketball League
2022,SF,16,Jordan Ratinho,OHS,29,35.0,15.8,5.6,12.0,0.469,2.6,6.5,0.409,1.9,2.7,0.702,2.3,6.4,8.7,4.0,1.9,0.3,2.0,2.7,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2013-2014,British Basketball League
2022,SF,16,Jordan Ratinho,OHS,29,35.0,15.8,5.6,12.0,0.469,2.6,6.5,0.409,1.9,2.7,0.702,2.3,6.4,8.7,4.0,1.9,0.3,2.0,2.7,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2014-2015,British Basketball League
2022,SF,16,Jordan Ratinho,OHS,29,35.0,15.8,5.6,12.0,0.469,2.6,6.5,0.409,1.9,2.7,0.702,2.3,6.4,8.7,4.0,1.9,0.3,2.0,2.7,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2015-2016,British Basketball League
2022,SF,16,Jordan Ratinho,OHS,29,35.0,15.8,5.6,12.0,0.469,2.6,6.5,0.409,1.9,2.7,0.702,2.3,6.4,8.7,4.0,1.9,0.3,2.0,2.7,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2016-2017,British Basketball League
2022,SF,16,Jordan Ratinho,OHS,29,35.0,15.8,5.6,12.0,0.469,2.6,6.5,0.409,1.9,2.7,0.702,2.3,6.4,8.7,4.0,1.9,0.3,2.0,2.7,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2017-2018,British Basketball League
2022,SF,16,Jordan Ratinho,OHS,29,35.0,15.8,5.6,12.0,0.469,2.6,6.5,0.409,1.9,2.7,0.702,2.3,6.4,8.7,4.0,1.9,0.3,2.0,2.7,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2018-2019,British Basketball League
2022,SF,16,Jordan Ratinho,OHS,29,35.0,15.8,5.6,12.0,0.469,2.6,6.5,0.409,1.9,2.7,0.702,2.3,6.4,8.7,4.0,1.9,0.3,2.0,2.7,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2019-2020,British Basketball League
2022,SF,16,Jordan Ratinho,OHS,29,35.0,15.8,5.6,12.0,0.469,2.6,6.5,0.409,1.9,2.7,0.702,2.3,6.4,8.7,4.0,1.9,0.3,2.0,2.7,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2020-2021,British Basketball League
2022,SF,16,Jordan Ratinho,OHS,29,35.0,15.8,5.6,12.0,0.469,2.6,6.5,0.409,1.9,2.7,0.702,2.3,6.4,8.7,4.0,1.9,0.3,2.0,2.7,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2021-2022,British Basketball League
2022,SF,16,Jordan Ratinho,OHS,29,35.0,15.8,5.6,12.0,0.469,2.6,6.5,0.409,1.9,2.7,0.702,2.3,6.4,8.7,4.0,1.9,0.3,2.0,2.7,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2022-2023,British Basketball League
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,0.414,2.1,6.1,0.342,1.0,1.3,0.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2011-2012,British Basketball League
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,0.414,2.1,6.1,0.342,1.0,1.3,0.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2012-2013,British Basketball League
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,0.414,2.1,6.1,0.342,1.0,1.3,0.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2013-2014,British Basketball League
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,0.414,2.1,6.1,0.342,1.0,1.3,0.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2014-2015,British Basketball League
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,0.414,2.1,6.1,0.342,1.0,1.3,0.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2015-2016,British Basketball League
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,0.414,2.1,6.1,0.342,1.0,1.3,0.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2016-2017,British Basketball League
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,0.414,2.1,6.1,0.342,1.0,1.3,0.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2017-2018,British Basketball League
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,0.414,2.1,6.1,0.342,1.0,1.3,0.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2018-2019,British Basketball League
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,0.414,2.1,6.1,0.342,1.0,1.3,0.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2019-2020,British Basketball League
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,0.414,2.1,6.1,0.342,1.0,1.3,0.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2020-2021,British Basketball League
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,0.414,2.1,6.1,0.342,1.0,1.3,0.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2021-2022,British Basketball League
2023,SF,24,Jordan Ratinho,OHS,38,32.1,11.8,4.3,10.5,0.414,2.1,6.1,0.342,1.0,1.3,0.788,1.3,4.8,6.1,3.5,1.7,0.2,1.4,4.2,PG,6-5,210,Sheffield Sharks,Concord (CA),"2020 NBA Draft, Undrafted",United States,2022-2023,British Basketball League
2021,PG,24,Jack Hudson,MAN,26,23.1,9.7,3.0,9.0,0.33,0.7,2.7,0.265,3.0,4.9,0.623,1.3,4.2,5.4,8.2,1.9,0.2,4.0,4.6,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2011-2012,British Basketball League
2021,PG,24,Jack Hudson,MAN,26,23.1,9.7,3.0,9.0,0.33,0.7,2.7,0.265,3.0,4.9,0.623,1.3,4.2,5.4,8.2,1.9,0.2,4.0,4.6,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2012-2013,British Basketball League
2021,PG,24,Jack Hudson,MAN,26,23.1,9.7,3.0,9.0,0.33,0.7,2.7,0.265,3.0,4.9,0.623,1.3,4.2,5.4,8.2,1.9,0.2,4.0,4.6,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2013-2014,British Basketball League
2021,PG,24,Jack Hudson,MAN,26,23.1,9.7,3.0,9.0,0.33,0.7,2.7,0.265,3.0,4.9,0.623,1.3,4.2,5.4,8.2,1.9,0.2,4.0,4.6,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2014-2015,British Basketball League
2021,PG,24,Jack Hudson,MAN,26,23.1,9.7,3.0,9.0,0.33,0.7,2.7,0.265,3.0,4.9,0.623,1.3,4.2,5.4,8.2,1.9,0.2,4.0,4.6,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2015-2016,British Basketball League
2021,PG,24,Jack Hudson,MAN,26,23.1,9.7,3.0,9.0,0.33,0.7,2.7,0.265,3.0,4.9,0.623,1.3,4.2,5.4,8.2,1.9,0.2,4.0,4.6,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2016-2017,British Basketball League
2021,PG,24,Jack Hudson,MAN,26,23.1,9.7,3.0,9.0,0.33,0.7,2.7,0.265,3.0,4.9,0.623,1.3,4.2,5.4,8.2,1.9,0.2,4.0,4.6,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2017-2018,British Basketball League
2021,PG,24,Jack Hudson,MAN,26,23.1,9.7,3.0,9.0,0.33,0.7,2.7,0.265,3.0,4.9,0.623,1.3,4.2,5.4,8.2,1.9,0.2,4.0,4.6,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2018-2019,British Basketball League
2021,PG,24,Jack Hudson,MAN,26,23.1,9.7,3.0,9.0,0.33,0.7,2.7,0.265,3.0,4.9,0.623,1.3,4.2,5.4,8.2,1.9,0.2,4.0,4.6,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2019-2020,British Basketball League
2021,PG,24,Jack Hudson,MAN,26,23.1,9.7,3.0,9.0,0.33,0.7,2.7,0.265,3.0,4.9,0.623,1.3,4.2,5.4,8.2,1.9,0.2,4.0,4.6,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2020-2021,British Basketball League
2021,PG,24,Jack Hudson,MAN,26,23.1,9.7,3.0,9.0,0.33,0.7,2.7,0.265,3.0,4.9,0.623,1.3,4.2,5.4,8.2,1.9,0.2,4.0,4.6,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2021-2022,British Basketball League
2021,PG,24,Jack Hudson,MAN,26,23.1,9.7,3.0,9.0,0.33,0.7,2.7,0.265,3.0,4.9,0.623,1.3,4.2,5.4,8.2,1.9,0.2,4.0,4.6,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2022-2023,British Basketball League
2022,PG,17,Jack Hudson,MAN,28,9.8,13.7,4.2,9.6,0.436,0.5,2.6,0.2,4.7,8.8,0.54,1.4,4.6,6.0,7.5,3.3,0.4,5.3,5.8,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2011-2012,British Basketball League
2022,PG,17,Jack Hudson,MAN,28,9.8,13.7,4.2,9.6,0.436,0.5,2.6,0.2,4.7,8.8,0.54,1.4,4.6,6.0,7.5,3.3,0.4,5.3,5.8,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2012-2013,British Basketball League
2022,PG,17,Jack Hudson,MAN,28,9.8,13.7,4.2,9.6,0.436,0.5,2.6,0.2,4.7,8.8,0.54,1.4,4.6,6.0,7.5,3.3,0.4,5.3,5.8,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2013-2014,British Basketball League
2022,PG,17,Jack Hudson,MAN,28,9.8,13.7,4.2,9.6,0.436,0.5,2.6,0.2,4.7,8.8,0.54,1.4,4.6,6.0,7.5,3.3,0.4,5.3,5.8,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2014-2015,British Basketball League
2022,PG,17,Jack Hudson,MAN,28,9.8,13.7,4.2,9.6,0.436,0.5,2.6,0.2,4.7,8.8,0.54,1.4,4.6,6.0,7.5,3.3,0.4,5.3,5.8,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2015-2016,British Basketball League
2022,PG,17,Jack Hudson,MAN,28,9.8,13.7,4.2,9.6,0.436,0.5,2.6,0.2,4.7,8.8,0.54,1.4,4.6,6.0,7.5,3.3,0.4,5.3,5.8,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2016-2017,British Basketball League
2022,PG,17,Jack Hudson,MAN,28,9.8,13.7,4.2,9.6,0.436,0.5,2.6,0.2,4.7,8.8,0.54,1.4,4.6,6.0,7.5,3.3,0.4,5.3,5.8,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2017-2018,British Basketball League
2022,PG,17,Jack Hudson,MAN,28,9.8,13.7,4.2,9.6,0.436,0.5,2.6,0.2,4.7,8.8,0.54,1.4,4.6,6.0,7.5,3.3,0.4,5.3,5.8,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2018-2019,British Basketball League
2022,PG,17,Jack Hudson,MAN,28,9.8,13.7,4.2,9.6,0.436,0.5,2.6,0.2,4.7,8.8,0.54,1.4,4.6,6.0,7.5,3.3,0.4,5.3,5.8,PG,6-2,194,Cheshire Phoenix,Liverpool,"2015 NBA Draft, Undrafted",England,2019-2020,British Basketball League
