Year,Position,#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2019,C,10,Kristijan Krajina,ZAD,22.0,20.375,24.625,10.875,19.625,0.6950000000000001,0.0,1.125,0.0,2.875,4.125,0.8500000000000001,5.875,9.25,15.125,5.5,1.875,1.125,4.375,8.5
2019,C,11,Andrija Stipanovic,CED,12.0,26.875,24.375,10.75,19.25,0.6925000000000001,0.0,0.25,0.0,3.0,8.125,0.46375,7.5,6.5,14.0,3.5,2.375,1.125,4.625,7.25
2019,C,12,Matija Poscic,SIB,10.0,22.25,24.25,10.125,17.875,0.7074999999999999,0.0,1.375,0.0,4.0,5.375,0.9375,3.0,10.5,13.5,2.375,1.75,0.625,7.125,9.125
2019,C,13,David Usic,SRKL,19.0,26.375,23.875,10.125,16.5,0.7725,0.0,1.375,0.0,3.625,5.875,0.76875,6.0,4.5,10.5,1.625,0.75,1.375,3.625,7.125
2019,C,14,Antonio Vlaic,HERM,20.0,27.0,20.25,8.625,18.625,0.57875,0.0,1.625,0.0,3.0,5.5,0.6875,4.5,8.625,13.0,4.875,2.625,1.0,3.75,7.125
2019,C,15,Zvonimir Cutuk,ZAB,18.0,19.25,19.5,8.0,16.25,0.61625,0.0,0.0,0.0,3.5,5.375,0.8,5.25,9.5,14.75,2.125,2.125,2.875,4.125,13.875
2019,C,16,Maxwell Darling,VRI,20.0,23.0,18.75,6.875,11.375,0.75,0.875,2.125,0.48125,4.25,7.0,0.75625,4.25,10.25,14.5,2.875,1.5,2.5,2.25,7.875
2020,G,1,Nick Neal,ALK,20.0,38.5,35.75,11.25,24.375,0.5775,2.375,6.375,0.46125,10.75,12.25,1.10125,1.25,6.125,7.375,10.75,4.125,0.0,5.75,3.5
2020,G,2,Antonio Jordano,VRI,20.0,44.75,31.625,11.25,23.5,0.6025,5.625,13.375,0.52625,3.375,4.0,1.0675,1.0,4.75,5.75,5.0,2.875,0.125,3.25,4.25
2020,G,3,Luka Tomas,ZAB,21.0,37.375,31.125,11.125,25.0,0.55875,4.25,12.25,0.42999999999999994,4.625,6.0,0.9525,2.375,5.25,7.625,8.125,1.75,0.75,3.0,4.375
2020,G,4,Martin Junakovic,ZAD,16.0,28.75,30.75,10.375,22.5,0.5800000000000001,2.875,9.0,0.40875,7.0,9.5,0.92625,1.0,4.75,5.75,11.5,4.375,0.125,6.875,7.375
2020,G,5,Ivan Svoboda,HERM,21.0,34.75,28.375,9.625,20.25,0.59625,4.625,12.25,0.47250000000000003,4.375,4.625,1.1949999999999998,0.875,3.125,4.125,4.5,1.25,0.0,3.5,3.625
2020,G,6,Karlo Uljarevic,ZAD,21.0,21.25,27.125,9.375,19.75,0.59875,5.75,13.5,0.53125,2.5,2.5,1.25,0.875,4.5,5.375,9.75,3.75,0.0,4.875,8.125
2020,G,7,Jakov Vladovic,SIB,17.0,35.75,26.75,9.5,19.75,0.60125,3.0,8.5,0.43499999999999994,4.75,6.0,0.97,1.25,5.5,6.625,8.5,2.125,0.0,4.0,5.0
2020,G,8,Roberto Kovac,CIB,10.0,18.125,26.375,7.375,17.75,0.5237499999999999,6.25,14.0,0.55125,5.375,8.25,0.8125,1.625,5.0,6.625,4.125,0.875,0.0,2.125,5.0
2020,G,9,Luka Panduric,SRKL,16.0,27.75,24.75,8.0,16.375,0.60625,2.0,5.75,0.44125,6.75,9.0,0.94375,0.875,5.125,5.875,6.75,1.5,0.0,6.875,7.25
2020,G,10,Matic Rebec,CIB,21.0,29.25,23.625,8.0,19.375,0.51125,3.375,11.5,0.3725,4.25,6.5,0.8250000000000001,0.875,6.125,7.0,14.5,2.75,0.125,5.0,6.625
2020,G,11,Filip Josic,PUN,20.0,20.625,23.375,8.0,19.0,0.5237499999999999,5.75,14.75,0.49375,1.625,2.5,0.80375,2.5,4.5,7.125,3.125,4.0,0.125,4.875,7.5
2020,G,12,Toni Katic,CIB,14.0,18.875,23.25,8.0,16.5,0.60375,1.375,4.5,0.39125,6.0,7.375,1.01,0.0,5.125,5.125,9.875,3.625,0.0,8.0,6.0
2020,G,13,Srdan Brocic,ALK,21.0,28.375,21.75,8.125,20.375,0.49375,1.75,8.5,0.26125,3.75,5.375,0.8724999999999999,0.5,4.25,4.75,9.5,2.375,0.25,6.5,5.25
2020,G,14,Petar Babic,VEL,19.0,17.375,20.5,7.25,16.75,0.54,2.75,8.375,0.405,3.125,3.625,1.09375,1.375,4.125,5.5,9.125,3.625,0.25,5.625,8.125
2020,G,15,Martin Tuden,ZAB,14.0,6.125,19.875,6.125,15.625,0.48625,5.25,13.0,0.5,2.625,2.625,1.25,0.0,6.875,6.875,5.25,2.625,0.0,1.75,11.25
